gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2755611944	126	35.43	4	126	4	130	5.0e-19	86.5	COG3654	Prophage maintenance system killer protein	132
2755611947	415	25.73	16	414	2	404	3.0e-49	189	COG3434	c-di-GMP-related signal transduction protein, contains EAL and HDOD domains	407
2755611948	223	47.14	19	223	2	211	2.0e-48	185	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2755611949	631	33.73	251	493	90	335	1.0e-37	151	COG0642	Signal transduction histidine kinase	336
2755611951	210	33.97	3	210	2	210	3.0e-40	158	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2755611954	713	40.14	5	688	1	715	0.0e+00	583	COG0643	Chemotaxis protein histidine kinase CheA	716
2755611955	175	46.32	31	166	19	154	4.0e-35	141	COG0835	Chemotaxis signal transduction protein	165
2755611956	518	37.6	156	513	26	408	1.0e-43	171	COG0840	Methyl-accepting chemotaxis protein	408
2755611957	524	34.85	172	519	36	408	2.0e-50	194	COG0840	Methyl-accepting chemotaxis protein	408
2755611958	281	44.28	24	281	2	268	7.0e-71	260	COG1352	Methylase of chemotaxis methyl-accepting proteins	268
2755611959	216	41.98	35	191	1	162	9.0e-43	166	COG1871	Chemotaxis receptor (MCP) glutamine deamidase CheD	164
2755611960	353	54.52	2	353	1	349	8.0e-106	377	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	350
2755611961	317	21.66	26	275	7	281	6.0e-21	95.2	COG4255	Uncharacterized protein	318
2755611962	419	44.6	6	419	4	408	3.0e-103	368	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2755611963	226	46.15	5	224	1	221	6.0e-73	267	COG1136	ABC-type lipoprotein export system, ATPase component	226
2755611964	346	23.71	20	300	8	251	2.0e-06	47.2	COG1240	Mg-chelatase subunit ChlD	261
2755611966	334	41.96	1	323	2	328	8.0e-63	234	COG0714	MoxR-like ATPase	329
2755611968	277	40.6	4	265	3	254	4.0e-63	235	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2755611969	253	19.48	20	238	29	257	5.0e-22	98.5	COG0421	Spermidine synthase	282
2755611970	596	41.98	110	594	23	500	0.0e+00	480	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	500
2755611972	503	54.78	1	502	1	500	0.0e+00	572	COG3333	TctA family transporter	504
2755611974	265	30.68	3	259	1	249	7.0e-25	108	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2755611975	415	27.39	53	415	25	398	2.0e-51	196	COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	399
2755611976	203	40.59	8	108	4	104	4.0e-14	71.6	COG2863	Cytochrome c553	121
2755611977	301	22.59	1	301	1	290	2.0e-05	43.3	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2755611978	327	44.38	3	326	2	325	3.0e-76	279	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2755611981	165	39.02	5	165	3	163	1.0e-30	125	COG0597	Lipoprotein signal peptidase	167
2755611982	951	44.39	5	945	1	933	0.0e+00	1102	COG0060	Isoleucyl-tRNA synthetase	933
2755611983	358	42.24	27	347	1	304	2.0e-83	302	COG0196	FAD synthase	304
2755611985	156	24.14	1	139	5	149	1.0e-12	65.9	COG3832	Uncharacterized conserved protein YndB, AHSA1/START domain	149
2755611986	111	30.1	1	103	8	110	3.0e-10	57.1	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2755611987	371	26.1	1	363	1	386	4.0e-38	152	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2755611988	392	31.37	1	392	1	388	3.0e-62	232	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2755611989	194	53.16	2	191	1	186	7.0e-65	240	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2755611990	421	39.88	78	416	18	349	4.0e-74	272	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2755611991	404	37.98	12	269	31	288	9.0e-78	284	COG1398	Fatty-acid desaturase	289
2755611992	56	48	5	54	1	50	7.0e-09	52.1	COG0267	Ribosomal protein L33	50
2755611993	77	66.23	1	76	1	77	2.0e-22	97.7	COG0227	Ribosomal protein L28	77
2755611994	317	50.16	5	315	2	302	4.0e-92	331	COG0492	Thioredoxin reductase	305
2755611995	224	33.18	9	219	1	214	2.0e-32	132	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2755611997	213	32.71	1	213	5	210	2.0e-34	138	COG2834	Outer membrane lipoprotein-sorting protein	211
2755611998	435	55.63	7	435	13	436	0.0e+00	569	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2755611999	309	43.83	1	308	3	297	9.0e-53	200	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2755612000	362	41.09	8	353	3	309	2.0e-50	193	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2755612001	267	56.75	2	252	1	249	3.0e-91	328	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2755612002	238	54.24	3	237	1	236	2.0e-88	318	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2755612004	325	40.19	4	321	1	316	2.0e-61	229	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2755612005	359	35.27	108	331	7	208	5.0e-46	178	COG0543	NAD(P)H-flavin reductase	252
2755612006	312	21.09	19	310	2	304	6.0e-19	88.5	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2755612009	210	41.47	1	210	80	289	2.0e-49	189	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2755612010	122	56.14	8	121	6	116	2.0e-32	131	COG3169	Uncharacterized conserved protein, DUF486 family	116
2755612011	215	32.42	1	214	3	217	7.0e-31	127	COG1392	Uncharacterized conserved protein YkaA, distantly related to PhoU, UPF0111/DUF47 family	217
2755612012	336	41.57	10	336	4	326	1.0e-62	233	COG0306	Phosphate/sulfate permease	326
2755612013	175	22.78	1	167	2	178	3.0e-15	75	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2755612015	250	42.49	2	233	1	232	2.0e-35	142	COG1684	Flagellar biosynthesis protein FliR	258
2755612016	89	48.86	2	89	2	89	2.0e-15	74.4	COG1987	Flagellar biosynthesis protein FliQ	89
2755612017	246	57.45	8	242	13	247	2.0e-75	275	COG1338	Flagellar biosynthetic protein FliP	248
2755612019	140	48.31	11	128	20	136	2.0e-24	104	COG1886	Flagellar motor switch/type III secretory pathway protein FliN	136
2755612020	335	40.44	6	322	5	321	6.0e-86	311	COG1868	Flagellar motor switch protein FliM	332
2755612021	199	31.54	3	146	6	154	9.0e-21	93.8	COG1580	Flagellar basal body-associated protein FliL	159
2755612023	146	25.9	5	143	7	145	7.0e-06	43.4	COG2882	Flagellar biosynthesis chaperone FliJ	148
2755612024	472	54.25	30	462	26	438	0.0e+00	561	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2755612025	233	28.65	57	230	61	229	1.0e-21	97	COG1317	Flagellar biosynthesis/type III secretory pathway protein FliH	234
2755612026	335	48.35	1	332	5	337	2.0e-78	285	COG1536	Flagellar motor switch protein FliG	339
2755612027	568	38.5	29	566	19	544	5.0e-112	398	COG1766	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ	545
2755612028	112	39.76	30	112	24	105	1.0e-10	58	COG1677	Flagellar hook-basal body complex protein FliE	105
2755612030	140	35.38	8	137	6	130	9.0e-22	96.1	COG1516	Flagellin-specific chaperone FliS	132
2755612031	482	32.16	12	479	6	477	4.0e-49	189	COG1345	Flagellar capping protein FliD	483
2755612032	390	36.27	4	389	2	360	1.0e-42	167	COG1344	Flagellin and related hook-associated protein FlgL	360
2755612033	391	39.33	4	391	2	360	5.0e-43	168	COG1344	Flagellin and related hook-associated protein FlgL	360
2755612036	289	43.21	1	287	3	266	2.0e-68	252	COG1291	Flagellar motor component MotA	266
2755612037	330	33.21	11	278	1	241	2.0e-46	180	COG1360	Flagellar motor protein MotB	244
2755612039	199	37.88	16	199	21	217	3.0e-31	128	COG3143	Chemotaxis regulator CheZ, phosphatase of CheY~P	217
2755612040	382	35.67	3	358	1	356	5.0e-90	325	COG1377	Flagellar biosynthesis protein FlhB	363
2755612041	697	52.28	24	696	19	696	0.0e+00	774	COG1298	Flagellar biosynthesis pathway, component FlhA	696
2755612042	475	23.87	1	441	1	394	5.0e-60	225	COG1419	Flagellar biosynthesis GTPase FlhF	407
2755612044	238	38.75	1	238	16	247	6.0e-54	204	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2755612045	592	37.79	157	519	24	408	1.0e-48	187	COG0840	Methyl-accepting chemotaxis protein	408
2755612047	361	34.21	60	360	34	333	2.0e-39	156	COG0642	Signal transduction histidine kinase	336
2755612049	221	44.78	1	220	1	229	4.0e-56	210	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2755612050	230	37.99	15	178	7	183	9.0e-30	123	COG3658	Cytochrome b	192
2755612053	247	27.64	3	247	14	257	2.0e-37	149	COG0725	ABC-type molybdate transport system, periplasmic component	258
2755612054	227	46.85	5	226	3	224	7.0e-53	200	COG4149	ABC-type molybdate transport system, permease component	225
2755612055	358	46.52	1	357	1	351	5.0e-95	341	COG4148	ABC-type molybdate transport system, ATPase component	352
2755612056	267	39.13	20	134	16	130	6.0e-19	88.1	COG2005	DNA-binding transcriptional regulator ModE (molybdenum-dependent)	130
2755612058	246	28.63	10	236	2	233	1.0e-25	110	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2755612060	406	26.03	22	406	14	392	5.0e-21	96	COG2814	Predicted arabinose efflux permease, MFS family	394
2755612062	96	35.29	9	91	9	93	4.0e-09	53	COG2747	Negative regulator of flagellin synthesis (anti-sigma28 factor)	93
2755612063	239	32.76	67	239	50	220	3.0e-23	102	COG1261	Flagella basal body P-ring formation protein FlgA	220
2755612064	117	38.35	1	116	1	132	5.0e-23	99.6	COG1815	Flagellar basal body rod protein FlgB	133
2755612065	136	54.41	3	136	2	137	1.0e-37	148	COG1558	Flagellar basal body rod protein FlgC	137
2755612066	221	38.91	1	221	3	222	4.0e-36	144	COG1843	Flagellar hook assembly protein FlgD	222
2755612067	440	43.24	1	440	3	422	2.0e-86	313	COG1749	Flagellar hook protein FlgE	423
2755612068	244	50.6	1	240	1	248	7.0e-62	230	COG4787	Flagellar basal body rod protein FlgF	251
2755612069	260	53.79	1	260	1	263	1.0e-79	289	COG4786	Flagellar basal body rod protein FlgG	265
2755612070	240	36.4	21	237	4	230	1.0e-40	160	COG2063	Flagellar basal body L-ring protein FlgH	230
2755612071	373	50.95	7	373	1	365	6.0e-109	387	COG1706	Flagellar basal body P-ring protein FlgI	365
2755612072	311	43.12	143	302	28	181	9.0e-39	154	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ	201
2755612073	640	29.78	1	456	3	459	2.0e-58	221	COG1256	Flagellar hook-associated protein FlgK	552
2755612074	397	23.74	1	396	1	357	3.0e-27	116	COG1344	Flagellin and related hook-associated protein FlgL	360
2755612076	274	18.85	21	252	23	253	9.0e-05	41.1	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	289
2755612078	1051	38.98	542	794	94	336	5.0e-43	170	COG0642	Signal transduction histidine kinase	336
2755612081	283	34.24	8	263	4	248	3.0e-42	165	COG0300	Short-chain dehydrogenase	265
2755612082	792	37.78	307	752	4	443	8.0e-94	338	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2755612083	304	41.05	12	295	2	285	5.0e-66	244	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2755612084	434	46.15	4	430	1	413	4.0e-93	335	COG3395	Uncharacterized conserved protein YgbK, DUF1537 family	413
2755612085	218	35.51	5	215	8	211	2.0e-31	128	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2755612086	267	55.47	1	265	1	254	5.0e-97	347	COG3622	Hydroxypyruvate isomerase	260
2755612087	414	29.53	67	343	54	351	3.0e-25	110	COG1566	Multidrug resistance efflux pump	352
2755612088	424	28.24	20	424	1	407	5.0e-56	212	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2755612089	234	45.45	12	230	1	218	1.0e-74	272	COG1136	ABC-type lipoprotein export system, ATPase component	226
2755612090	177	28.96	1	174	5	187	3.0e-24	104	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	190
2755612091	170	28	27	151	1	125	3.0e-08	51.5	COG1846	DNA-binding transcriptional regulator, MarR family	126
2755612093	403	38.5	11	393	6	383	1.0e-73	270	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2755612095	476	26.95	1	436	2	416	2.0e-27	117	COG3025	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	432
2755612096	292	36.05	7	264	20	264	1.0e-65	243	COG2326	Polyphosphate kinase 2, PPK2 family	270
2755612097	174	29.94	6	171	2	163	9.0e-23	99	COG0221	Inorganic pyrophosphatase	171
2755612099	772	37.93	13	772	6	731	0.0e+00	507	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2755612100	404	25.98	25	378	14	317	1.0e-37	151	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	336
2755612102	338	24.71	1	334	1	339	3.0e-11	62.6	COG0628	Predicted PurR-regulated permease PerM	355
2755612103	403	24.32	21	378	2	366	5.0e-42	165	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2755612106	878	47.44	585	875	5	296	3.0e-79	290	COG3285	Eukaryotic-type DNA primase	299
2755612110	393	68.78	1	392	1	388	0.0e+00	653	COG0192	S-adenosylmethionine synthetase	388
2755612111	275	33.69	3	270	23	301	5.0e-50	191	COG1560	Lauroyl/myristoyl acyltransferase	308
2755612112	289	39.59	2	289	17	307	6.0e-67	247	COG1560	Lauroyl/myristoyl acyltransferase	308
2755612113	298	25.82	23	296	19	281	5.0e-20	92.1	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2755612114	221	43.35	20	217	5	200	3.0e-51	195	COG0218	GTP-binding protein EngB required for normal cell division	200
2755612115	223	43.1	31	146	7	121	3.0e-20	92	COG2863	Cytochrome c553	121
2755612116	704	24.94	26	439	1	338	3.0e-53	204	COG1333	Cytochrome c biogenesis protein ResB	478
2755612117	445	29.72	127	444	11	281	1.0e-24	108	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2755612118	331	41.32	24	303	1	271	2.0e-64	239	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	271
2755612119	214	40.38	5	212	4	208	1.0e-39	156	COG2717	Periplasmic DMSO/TMAO reductase YedYZ, heme-binding membrane subunit	209
2755612121	425	47.21	11	400	3	394	8.0e-121	427	COG0019	Diaminopimelate decarboxylase	394
2755612123	108	43.52	1	108	1	106	2.0e-23	100	COG1965	Iron-binding protein CyaY, frataxin homolog	106
2755612124	804	48.89	26	769	3	753	0.0e+00	864	COG5009	Membrane carboxypeptidase/penicillin-binding protein	797
2755612125	359	42.61	6	357	3	353	4.0e-86	311	COG4972	Tfp pilus assembly protein, ATPase PilM	354
2755612126	212	36	4	203	7	203	6.0e-27	114	COG3166	Tfp pilus assembly protein PilN	206
2755612127	229	40.3	27	226	11	211	3.0e-48	185	COG3167	Tfp pilus assembly protein PilO	211
2755612128	180	36.57	5	179	2	170	6.0e-37	147	COG3168	Tfp pilus assembly protein PilP	170
2755612129	710	33.05	26	705	20	709	3.0e-114	406	COG4796	Type II secretory pathway, component HofQ	709
2755612131	174	51.97	2	152	4	155	3.0e-51	194	COG0703	Shikimate kinase	172
2755612132	370	55.8	10	369	1	360	1.0e-125	442	COG0337	3-dehydroquinate synthetase	360
2755612133	376	43.07	2	372	8	411	5.0e-97	348	COG0232	dGTP triphosphohydrolase	412
2755612134	404	22.42	11	398	17	387	1.0e-11	64.9	COG2807	Cyanate permease	395
2755612136	192	48	4	178	11	185	2.0e-48	185	COG3310	Uncharacterized protein	196
2755612138	234	23.4	1	140	1	136	1.0e-12	66.8	COG1943	REP element-mobilizing transposase RayT	136
2755612139	1577	56.98	718	1237	1	485	0.0e+00	665	COG0069	Glutamate synthase domain 2	485
2755612140	488	43.01	22	481	1	451	0.0e+00	488	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	457
2755612141	271	55.81	5	261	4	261	4.0e-97	347	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2755612142	260	48.02	9	260	15	265	7.0e-58	217	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2755612144	270	43.42	19	240	17	243	2.0e-57	215	COG2853	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, lipoprotein component MlaA	250
2755612145	223	33.84	9	205	6	202	3.0e-41	161	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	202
2755612146	90	30.34	1	89	13	99	4.0e-06	42.9	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	99
2755612147	323	40.46	1	301	2	293	5.0e-73	268	COG1131	ABC-type multidrug transport system, ATPase component	293
2755612148	251	20.09	19	237	39	247	1.0e-09	57.1	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2755612149	80	46.25	1	80	1	80	3.0e-22	96.9	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	80
2755612150	420	64.22	1	420	1	419	0.0e+00	587	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2755612151	225	47.98	4	224	1	218	4.0e-58	218	COG0040	ATP phosphoribosyltransferase	290
2755612152	441	51.51	8	438	2	422	0.0e+00	523	COG0141	Histidinol dehydrogenase	425
2755612154	152	29.93	5	138	6	138	1.0e-15	76.2	COG5573	Predicted nucleic acid-binding protein, contains PIN domain	142
2755612155	368	43.06	12	366	1	355	2.0e-75	276	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	356
2755612156	198	60.71	3	198	2	195	2.0e-79	288	COG0131	Imidazoleglycerol phosphate dehydratase HisB	195
2755612157	214	48.15	1	214	1	204	8.0e-74	270	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	204
2755612158	246	51.03	1	243	2	240	8.0e-79	287	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	241
2755612159	259	64.09	1	259	1	255	4.0e-109	387	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2755612160	133	54.55	1	110	5	111	1.0e-42	165	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2755612161	125	48.98	7	104	1	91	6.0e-20	89.5	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	92
2755612162	115	25	1	112	8	115	9.0e-15	72.2	COG3671	Uncharacterized membrane protein	125
2755612163	120	44.86	7	113	2	104	2.0e-25	107	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2755612165	162	29.03	1	93	1	93	1.0e-11	63.1	COG1826	Sec-independent protein translocase protein TatA	94
2755612166	261	51	13	260	7	255	3.0e-52	198	COG0805	Sec-independent protein secretion pathway component TatC	255
2755612167	383	47.13	43	371	19	339	5.0e-67	248	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2755612168	252	36.22	2	252	1	250	3.0e-58	218	COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	250
2755612169	342	47.08	1	341	2	327	5.0e-83	301	COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA	332
2755612170	147	51.7	1	147	1	129	3.0e-35	141	COG1970	Large-conductance mechanosensitive channel	130
2755612171	199	35.35	1	196	2	168	1.0e-29	122	COG0723	Rieske Fe-S protein	177
2755612172	481	48.47	14	339	4	311	6.0e-80	291	COG1290	Cytochrome b subunit of the bc complex	381
2755612173	251	35.29	1	251	5	250	4.0e-53	201	COG2857	Cytochrome c1	250
2755612174	203	38.61	2	193	1	201	2.0e-30	125	COG0625	Glutathione S-transferase	211
2755612175	169	42.42	6	169	5	155	2.0e-37	148	COG2969	Stringent starvation protein B	155
2755612179	922	57.24	4	915	3	822	0.0e+00	1066	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	822
2755612180	420	29.43	28	397	5	387	4.0e-65	242	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	388
2755612182	419	26.61	74	414	6	328	7.0e-30	125	COG0642	Signal transduction histidine kinase	336
2755612185	258	28.4	3	251	2	249	1.0e-34	140	COG1521	Pantothenate kinase type III	251
2755612187	398	46.89	14	395	14	391	3.0e-121	428	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2755612188	391	30.89	8	386	11	404	1.0e-56	213	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2755612189	688	33.73	4	688	28	764	0.0e+00	465	COG0243	Anaerobic selenocysteine-containing dehydrogenase	765
2755612190	363	45.43	10	361	21	373	3.0e-82	299	COG4324	Predicted aminopeptidase	376
2755612192	396	46.08	1	395	4	396	1.0e-111	396	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2755612193	84	50	3	84	1	82	2.0e-19	87.4	COG4281	Acyl-CoA-binding protein	87
2755612197	226	23.71	3	196	7	200	3.0e-08	52.3	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2755612198	394	25.9	1	362	3	304	2.0e-17	84	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	306
2755612200	661	24.05	1	366	1	381	8.0e-41	162	COG3320	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs	382
2755612201	238	32.39	3	212	2	214	1.0e-26	113	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2755612202	346	57.1	2	343	1	345	0.0e+00	515	COG1089	GDP-D-mannose dehydratase	345
2755612203	283	32.57	2	280	2	306	3.0e-32	132	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2755612204	262	46.54	8	257	9	267	6.0e-61	227	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	276
2755612205	475	41.84	6	338	2	333	3.0e-98	352	COG0836	Mannose-1-phosphate guanylyltransferase	333
2755612206	368	25.3	3	334	7	314	1.0e-28	121	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2755612207	296	52.22	27	294	1	264	7.0e-82	297	COG0548	Acetylglutamate kinase	265
2755612208	234	44.49	1	229	1	229	8.0e-52	197	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2755612209	467	30.6	150	465	20	327	3.0e-36	146	COG0642	Signal transduction histidine kinase	336
2755612210	214	22.84	19	214	1	197	1.0e-05	43.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2755612211	222	31.77	6	195	2	189	3.0e-24	105	COG1407	Metallophosphoesterase superfamily enzyme	235
2755612213	231	30.05	2	178	35	195	7.0e-13	67.7	COG2135	Putative SOS response-associated peptidase YedK	226
2755612214	883	35.87	10	872	109	934	0.0e+00	833	COG0178	Excinuclease UvrABC ATPase subunit	935
2755612217	385	38.48	1	379	1	350	4.0e-72	265	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase	350
2755612218	303	36.42	5	303	24	305	2.0e-48	186	COG0010	Arginase family enzyme	305
2755612219	594	38.24	14	485	4	462	1.0e-110	394	COG0514	Superfamily II DNA helicase RecQ	590
2755612221	455	36.5	5	450	4	454	2.0e-118	419	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2755612223	497	61.09	1	496	4	495	0.0e+00	736	COG0554	Glycerol kinase	499
2755612224	227	54.63	2	226	1	226	5.0e-75	274	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	228
2755612225	347	65.89	1	343	3	345	0.0e+00	535	COG2805	Tfp pilus assembly protein PilT, pilus retraction ATPase	353
2755612226	378	66.13	4	378	1	374	0.0e+00	571	COG5008	Tfp pilus assembly protein, ATPase PilU	375
2755612227	300	48.77	16	300	2	286	2.0e-83	302	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2755612228	260	41.05	8	193	7	196	2.0e-30	126	COG2823	Osmotically-inducible protein OsmY, contains BON domain	196
2755612229	199	56.98	2	180	1	176	2.0e-61	228	COG0279	Phosphoheptose isomerase	176
2755612230	132	42.37	17	131	1	114	5.0e-24	103	COG0792	Predicted endonuclease distantly related to archaeal Holliday junction resolvase	114
2755612231	278	44.16	1	271	9	275	6.0e-69	254	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2755612232	676	48.36	134	676	200	730	0.0e+00	591	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	730
2755612233	362	49.3	5	360	4	352	7.0e-114	403	COG0407	Uroporphyrinogen-III decarboxylase	352
2755612235	363	35.93	41	362	3	333	1.0e-54	207	COG1085	Galactose-1-phosphate uridylyltransferase	338
2755612236	360	47.77	4	345	13	370	2.0e-86	313	COG0153	Galactokinase	390
2755612237	734	40	444	717	3	280	3.0e-59	223	COG1091	dTDP-4-dehydrorhamnose reductase	281
2755612238	408	53.35	21	382	1	372	0.0e+00	503	COG0562	UDP-galactopyranose mutase	374
2755612239	451	59.31	16	450	3	426	0.0e+00	617	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	426
2755612240	158	47.06	1	134	3	136	2.0e-39	155	COG1832	Predicted CoA-binding protein	140
2755612241	712	34.45	283	711	131	566	2.0e-69	257	COG4232	Thiol:disulfide interchange protein	569
2755612242	248	39.53	1	248	1	236	6.0e-60	224	COG2872	Ser-tRNA(Ala) deacylase AlaX (editing enzyme)	241
2755612243	869	55.63	11	869	1	860	0.0e+00	1062	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	887
2755612244	266	34.78	7	257	4	245	4.0e-37	148	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2755612245	169	34.75	4	119	1	116	2.0e-13	69	COG0517	CBS domain	117
2755612248	218	27.72	1	195	7	192	1.0e-14	73.3	COG0406	Broad specificity phosphatase PhoE	208
2755612249	291	39.31	12	291	4	291	1.0e-60	226	COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	291
2755612250	398	43.88	15	397	69	459	1.0e-94	340	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2755612251	311	28.11	22	301	4	284	1.0e-05	44.1	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2755612252	491	30.27	6	485	1	448	6.0e-77	281	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2755612253	565	21.51	1	513	1	407	4.0e-27	116	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase or related enzyme	438
2755612254	629	47.18	1	517	1	526	0.0e+00	534	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2755612255	150	51.01	1	147	4	152	1.0e-50	192	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2755612256	756	24.83	40	753	33	720	4.0e-70	259	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
