id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00394_c0	>	Cytosol_0	Ga0182879_10636	L-Arginine amidinohydrolase_c0		-3.9		(1)  cpd00001[c0] + (1)  cpd00051[c0] => (1)  cpd00064[c0] + (1)  cpd00073[c0]	(1)  H2O_c0[c0] + (1)  L-Arginine_c0[c0] => (1)  Ornithine_c0[c0] + (1)  Urea_c0[c0]		R00551	Arginine and proline metabolism	ARG-GLU-PWY|ARG-PRO-PWY|ARGASEDEG-PWY|ARGININE-DEG|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMATE-SYN|IND-AMINO-ACID-SYN|NITROGEN-DEG|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn00872_c0	<	Cytosol_0	Ga0182879_100820	Butanoyl-CoA:oxygen 2-oxidoreductase_c0		7.23		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00120[c0] <= (1)  cpd00650[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Butyryl-CoA_c0[c0] <= (1)  Crotonyl-CoA_c0[c0] + (1)  FADH2_c0[c0]	ACOAD1f	R01175	Fatty acid degradation	
rxn05871_c0	=	Cytosol_0	(Ga0182879_109839 or Ga0182879_101365 or Ga0182879_101648)	primary_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00195[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11616[c0]	(1)  NAD_c0[c0] + (1)  1-Alcohol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  RCHO_c0[c0]		R00623	Fatty acid degradation	
rxn01106_c0	=	Cytosol_0	Ga0182879_104220	2-Phospho-D-glycerate 2,3-phosphomutase_c0		0		(1)  cpd00482[c0] <=> (1)  cpd00169[c0]	(1)  2-Phospho-D-glycerate_c0[c0] <=> (1)  3-Phosphoglycerate_c0[c0]	GPM1_2	R01518	Glycolysis / Gluconeogenesis|Glycine, serine and threonine metabolism|Methane metabolism	ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P122-PWY|P124-PWY|P341-PWY|P441-PWY|P461-PWY|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation
rxn12640_c0	=	Cytosol_0	Ga0182879_107411	methionyl aminopeptidase_c0		-195.36		(1)  cpd00001[c0] + (1)  cpd11586[c0] <=> (1)  cpd00023[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  ala-L-glu-L_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  L-Alanine_c0[c0]	MEAMP1(ala-glu)			
rxn09450_c0	>	Cytosol_0	(Ga0182879_100110 or Ga0182879_105886 or Ga0182879_10483 or Ga0182879_10373 or Ga0182879_100412 or Ga0182879_10641 or Ga0182879_10856 or Ga0182879_10585 or Ga0182879_109853)	fatty-acid--CoA ligase (hexadecenoate), peroxisomal_c0		687.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd15237[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd15238[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  hexadecenoate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  Hexadecenoyl-CoA_c0[c0]	FACOAL161			
rxn00412_c0	>	Cytosol_0	Ga0182879_10289	UTP:L-glutamine amido-ligase (ADP-forming)_c0		-6.4		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00062[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00052[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  UTP_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  CTP_c0[c0] + (2)  H+_c0[c0]	CTPS2	R00573	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn02339_c0	=	Cytosol_0	(Ga0182879_101134 or Ga0182879_104710 or Ga0182879_106340 or Ga0182879_101527)	4-Hydroxy-L-glutamate:2-oxoglutarate aminotransferase_c0		0		(1)  cpd00024[c0] + (1)  cpd01974[c0] <=> (1)  cpd00023[c0] + (1)  cpd00830[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  4-Hydroxy-L-glutamate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  4-Hydroxy-2-oxoglutarate_c0[c0]		R03266		
rxn00650_c0	=	Cytosol_0	Ga0182879_107411	L-cysteinylglycine dipeptidase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd01017[c0] <=> (1)  cpd00033[c0] + (1)  cpd00084[c0]	(1)  H2O_c0[c0] + (1)  Cys-Gly_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Cysteine_c0[c0]	AMPTASECG	R00899	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|Reductants
rxn05152_c0	>	Cytosol_0	(Ga0182879_101470 and (Ga0182879_101468 or Ga0182879_103412 or Ga0182879_101697) and Ga0182879_101471 and Ga0182879_101469)	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00041[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00041[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Aspartate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  H+_c0[c0]	ASPabc			
rxn02737_c0	=	Cytosol_0	(Ga0182879_10249 or Ga0182879_1062123 or Ga0182879_10963)	UDPglucosamine 4-epimerase_c0	5.1.3.16	0		(1)  cpd01482[c0] <=> (1)  cpd01623[c0]	(1)  UDP-glucosamine_c0[c0] <=> (1)  UDP-galactosamine_c0[c0]		R03881		
rxn05397_c0	=	Cytosol_0	(Ga0182879_109832 or Ga0182879_106128 or Ga0182879_10748 or Ga0182879_10642 or Ga0182879_10484 or Ga0182879_105845)	11-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11533[c0] <=> (1)  cpd00006[c0] + (1)  cpd11534[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  11-methyl-3-oxo-dodecanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  11-methyl-3-hydroxy-dodecanoyl-ACP_c0[c0]				
rxn03005_c0	=	Cytosol_0	Ga0182879_106143	R04326_c0		-7.29		(2)  cpd00067[c0] + (1)  cpd00087[c0] + (1)  cpd02678[c0] <=> (1)  cpd00001[c0] + (1)  cpd00347[c0] + (1)  cpd02394[c0]	(2)  H+_c0[c0] + (1)  Tetrahydrofolate_c0[c0] + (1)  N-Formyl-GAR_c0[c0] <=> (1)  H2O_c0[c0] + (1)  5-10-Methenyltetrahydrofolate_c0[c0] + (1)  GAR_c0[c0]		R04326	One carbon pool by folate	
rxn10235_c0	=	Cytosol_0	Ga0182879_106413	isopentadecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15692[c0] <=> (1)  cpd00011[c0] + (1)  cpd15698[c0]	(2)  H+_c0[c0] + (1)  Diisopentadecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisopentadecanoylphosphatidylethanolamine_c0[c0]				
rxn12633_c0	=	Cytosol_0	Ga0182879_107411	RXN0-6975.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11593[c0] <=> (1)  cpd00035[c0] + (1)  cpd00041[c0]	(1)  H2O_c0[c0] + (1)  ala-L-asp-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Aspartate_c0[c0]	MEAMP1(ala-asp)			
rxn00882_c0	>	Cytosol_0	Ga0182879_105120	1D-myo-Inositol 4-phosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd02230[c0] => (1)  cpd00009[c0] + (1)  cpd00121[c0]	(1)  H2O_c0[c0] + (1)  Inositol 4-phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Inositol_c0[c0]	MI4PP	R01186	Inositol phosphate metabolism	Biosynthesis|Cyclitols-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUGAR-DERIVS
rxn03244_c0	=	Cytosol_0	((Ga0182879_104747 and (Ga0182879_101695 or Ga0182879_104747 or Ga0182879_109358 or Ga0182879_101437 or Ga0182879_109159)) or (Ga0182879_109159 or Ga0182879_101437 or Ga0182879_109358 or Ga0182879_104747 or Ga0182879_101695))	(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03118[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03119[c0]	(1)  NAD_c0[c0] + (1)  (S) -Hydroxydecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxodecanoyl-CoA_c0[c0]	HACD4	R04743	Fatty acid elongation|Fatty acid degradation	
rxn04724_c0	>	Cytosol_0	Ga0182879_109837	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)_c0		-95.93		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd09791[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00011[c0] + (1)  cpd01871[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  3-Methylsalicylate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  CO2_c0[c0] + (1)  3-Methylcatechol_c0[c0]		R06915	Naphthalene degradation	
rxn00616_c0	=	Cytosol_0	Ga0182879_103060	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase_c0		-5.56		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00080[c0] <=> (1)  cpd00095[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  FADH2_c0[c0]	G3PD	R00848	Glycerophospholipid metabolism	
rxn02993_c0	=	Cytosol_0	Ga0182879_10116	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)_c0		-24.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd02357[c0] <=> (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd02500[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Dopamine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Protocatechuatealdehyde_c0[c0]		R04300	Tyrosine metabolism|Isoquinoline alkaloid biosynthesis	AMINE-DEG|Degradation|PWY6666-2
rxn06723_c0	<	Cytosol_0	Ga0182879_101211	(3R)-3-hydroxymyristoyl-[acyl-carrier protein]:UDP-3-O-[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine N-acetyltransferase_c0	2.3.1.191	5.29		(1)  cpd02835[c0] + (1)  cpd11493[c0] <= (1)  cpd03584[c0] + (1)  cpd11484[c0]	(1)  UDP-2,3-bis(3-hydroxytetradecanoyl) glucosamine_c0[c0] + (1)  ACP_c0[c0] <= (1)  UDP-3-O-(beta-hydroxymyristoyl) -D-glucosamine_c0[c0] + (1)  HMA_c0[c0]	U23GAAT	R04550	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn02949_c0	=	Cytosol_0	(Ga0182879_103738 or Ga0182879_103039 or Ga0182879_105885 or Ga0182879_109833 or Ga0182879_101463 or Ga0182879_101437 or Ga0182879_101328 or Ga0182879_103914 or Ga0182879_109359 or Ga0182879_103046 or Ga0182879_101442)	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0		0.87		(1)  cpd00001[c0] + (1)  cpd02187[c0] <=> (1)  cpd03572[c0]	(1)  H2O_c0[c0] + (1)  Methacrylyl-CoA_c0[c0] <=> (1)  (S) -3-Hydroxyisobutyryl-CoA_c0[c0]	ECOAH12	R04224	Valine, leucine and isoleucine degradation	
rxn06570_c0	=	Cytosol_0	Ga0182879_10262	S-Adenosyl-L-methionine:calmodulin-L-lysine N6-methyltransferase_c0		-14.2		(1)  cpd00017[c0] + (1)  cpd12190[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd12431[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Calmodulin L-lysine_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Calmodulin N6-methyl-L-lysine_c0[c0]		R04062		
rxn00735_c0	=	Cytosol_0	(Ga0182879_103023 or Ga0182879_1051116)	(2R,3S)-3-methylmalate:NAD+ oxidoreductase_c0		-3.13		(1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00094[c0] <=> (1)  cpd00003[c0] + (1)  cpd03593[c0]	(1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  2-Oxobutyrate_c0[c0] <=> (1)  NAD_c0[c0] + (1)  D-erythro-3-Methylmalate_c0[c0]		R00994	Valine, leucine and isoleucine biosynthesis|C5-Branched dibasic acid metabolism	
rxn02680_c0	=	Cytosol_0	(Ga0182879_101438 or Ga0182879_100823 or Ga0182879_104746)	Octanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd01335[c0] <=> (1)  cpd00010[c0] + (1)  cpd03119[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Octanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxodecanoyl-CoA_c0[c0]	ACACT4r	R03778	Fatty acid elongation|Fatty acid degradation	
rxn05405_c0	=	Cytosol_0	(Ga0182879_109832 or Ga0182879_106128 or Ga0182879_10748 or Ga0182879_10484 or Ga0182879_10642 or Ga0182879_105845)	15-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11541[c0] <=> (1)  cpd00006[c0] + (1)  cpd11542[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  15-methyl-3-hydroxy-hexa-decanoyl-ACP_c0[c0]				
rxn10571_c0	>	Cytosol_0	Unknown	Mg2+-importing ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00254[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00254[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Mg_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Mg_c0[c0]	MG2abc			
rxn04750_c0	=	Cytosol_0	((Ga0182879_104747 and (Ga0182879_101437 or Ga0182879_109159 or Ga0182879_104747 or Ga0182879_101695 or Ga0182879_109358)) or (Ga0182879_109358 or Ga0182879_104747 or Ga0182879_101695 or Ga0182879_109159 or Ga0182879_101437))	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0		51.41		(1)  cpd00003[c0] + (4)  cpd00067[c0] + (1)  cpd09844[c0] <=> (1)  cpd00004[c0] + (1)  cpd01507[c0]	(1)  NAD_c0[c0] + (4)  H+_c0[c0] + (1)  (3S) -3-Hydroxyadipyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  3-Oxoadipyl-CoA_c0[c0]		R06941	Phenylalanine metabolism|Caprolactam degradation	AMINE-DEG|AROMATIC-COMPOUNDS-DEGRADATION|Benzoyl-CoA-Degradation|Degradation|PWY0-321|Phenolic-Compounds-Degradation|Phenylacetate-Degradation
rxn14229_c0	=	Cytosol_0	Ga0182879_103060	sn-glycerol 3-phosphate:quinone oxidoreductase_c0				(1)  cpd00080[c0] + (1)  cpd00364[c0] <=> (1)  cpd00095[c0] + (1)  cpd00415[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Chinone_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  Quinol_c0[c0]		R00849		
rxn05610_c0	=	Cytosol_0	(Unknown and Ga0182879_108221 and Unknown and Unknown and Unknown)	D-mannose transport via PEP:Pyr PTS_c0		-9.11		(1)  cpd00061[c0] + (1)  cpd00138[e0] <=> (1)  cpd00020[c0] + (1)  cpd00235[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  D-Mannose_e0[e0] <=> (1)  Pyruvate_c0[c0] + (1)  D-mannose-6-phosphate_c0[c0]	MANpts			
rxn03366_c0	=	Cytosol_0	Ga0182879_1051117	R04917_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd03365[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd03366[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  5-(2'-Formylethyl) -4,6-dihydroxypicolinate_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  5-(2'-Carboxyethyl) -4,6-dihydroxypicolinate_c0[c0]		R04917	Tryptophan metabolism	
rxn02421_c0	=	Cytosol_0	Ga0182879_107026	CTP:N-methylethanolamine-phosphate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd00888[c0] <=> (1)  cpd00012[c0] + (1)  cpd02200[c0]	(1)  CTP_c0[c0] + (1)  N-Methylethanolamine phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  CDP-N-methylethanolamine_c0[c0]		R03375		Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-3|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn10042_c0	=	Cytosol_0	(Unknown and Unknown and Ga0182879_108232 and Ga0182879_108235 and Ga0182879_108231 and Ga0182879_108234 and Unknown and Ga0182879_108233 and Unknown)	F(1)-ATPase_c0		-6.82		(1)  cpd00008[c0] + (1)  cpd00009[c0] + (4)  cpd00067[e0] <=> (1)  cpd00001[c0] + (1)  cpd00002[c0] + (3)  cpd00067[c0]	(1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (4)  H+_e0[e0] <=> (1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (3)  H+_c0[c0]	ATPS4r			Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn07295_c0	>	Cytosol_0	Ga0182879_102318	glycine oxidase_c0		-35.88		(1)  cpd00033[c0] => (3)  cpd00067[c0] + (1)  cpd14545[c0]	(1)  Glycine_c0[c0] => (3)  H+_c0[c0] + (1)  Iminoglycine_c0[c0]		R07463	Thiamine metabolism	
rxn02934_c0	=	Cytosol_0	((Ga0182879_109359 or Ga0182879_103046 or Ga0182879_101442 or Ga0182879_101328 or Ga0182879_103914 or Ga0182879_105885 or Ga0182879_101437 or Ga0182879_109833 or Ga0182879_101463 or Ga0182879_103039 or Ga0182879_103738) or Ga0182879_104747)	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase_c0		1.6		(1)  cpd02691[c0] <=> (1)  cpd00001[c0] + (1)  cpd02125[c0]	(1)  2-methyl-3-hydroxy-butyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	ECOAH9	R04204	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn07688_c0	=	Cytosol_0	(Ga0182879_101437 or Ga0182879_109159 or Ga0182879_104747 or Ga0182879_101695 or Ga0182879_109358)	R07898_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15053[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15054[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC4-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC4-CoA_c0[c0]		R07898	alpha-Linolenic acid metabolism	
rxn00189_c0	>	Cytosol_0	(Ga0182879_103926 or Ga0182879_101271)	L-Glutamine amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00053[c0] => (1)  cpd00013[c0] + (1)  cpd00023[c0]	(1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Glutamate_c0[c0]	U42	R00256	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMINDEG-PWY|GLUTAMINE-DEG|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis
rxn02508_c0	=	Cytosol_0	Ga0182879_1051124	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase_c0		0.62		(1)  cpd02642[c0] <=> (1)  cpd00956[c0]	(1)  N-5-phosphoribosyl-anthranilate_c0[c0] <=> (1)  1-(2-carboxyphenylamino) -1-deoxyribulose 5-phosphate_c0[c0]	PRAI	R03509	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn00543_c0	=	Cytosol_0	((Ga0182879_101648 or Ga0182879_101365 or Ga0182879_109839) or (Ga0182879_109839 or Ga0182879_101365 or Ga0182879_101648))	ethanol:NAD+ oxidoreductase_c0		5.78		(1)  cpd00003[c0] + (1)  cpd00363[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00071[c0]	(1)  NAD_c0[c0] + (1)  Ethanol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Acetaldehyde_c0[c0]	ADH1	R00754	Glycolysis / Gluconeogenesis	Alcohol-Degradation|Biosynthesis|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|ETOH-ACETYLCOA-ANA-PWY|Energy-Metabolism|Ethanol-Degradation|FERMENTATION-PWY|Fermentation|Other-Degradation|P122-PWY|P161-PWY|P441-PWY|P461-PWY|PWY66-21|Pyruvate-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn00428_c0	=	Cytosol_0	Ga0182879_101443	dichloromethane chloride-lyase (adding H2O; chloride-hydrolysing; formaldehyde-forming)_c0	4.5.1.3			(1)  cpd00001[c0] + (1)  cpd01530[c0] <=> (1)  cpd00055[c0] + (2)  cpd00067[c0] + (2)  cpd00099[c0]	(1)  H2O_c0[c0] + (1)  Dichloromethane_c0[c0] <=> (1)  Formaldehyde_c0[c0] + (2)  H+_c0[c0] + (2)  Cl-_c0[c0]		R00603	Chloroalkane and chloroalkene degradation	
rxn10340_c0	=	Cytosol_0	(Ga0182879_109863 or Ga0182879_107612)	isopentadecanoyl-cardiolipin synthase_c0		0		(2)  cpd15725[c0] <=> (1)  cpd00100[c0] + (1)  cpd15797[c0]	(2)  Diisopentadecanoylphosphatidylglycerol_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Isopentadecanoylcardiolipin (B. subtilis) _c0[c0]				
rxn10207_c0	>	Cytosol_0	(Unknown and Ga0182879_104923)	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11435[c0] => (1)  cpd00010[c0] + (1)  cpd15673[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa1coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isotetradecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn10221_c0	=	Cytosol_0	Ga0182879_10126	anteisoheptadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15678[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15684[c0]	(1)  CTP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0]				
rxn02792_c0	>	Cytosol_0	(Ga0182879_101696 or Ga0182879_10706)	gamma-glutamyltranspeptidase family protein_c0		-2.63		(1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01651[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd03646[c0]	(1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  L-3-Cyanoalanine_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  gamma-Glutamyl-3-aminopropiononitrile_c0[c0]				
rxn05451_c0	=	Cytosol_0	Ga0182879_101041	12-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11515[c0] <=> (1)  cpd11439[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  12-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa4coa_c0[c0] + (1)  ACP_c0[c0]				
