unique_gene_callers_id	ko_id
Ramli-TTB310.1430	K17227
Ramli-TTB310.1878
Ramli-TTB310.729	K02871
Ramli-TTB310.1960	K03977
Ramli-TTB310.970	K07095
Ramli-TTB310.2549
Ramli-TTB310.2388	K03750
Ramli-TTB310.2370	K01652
Ramli-TTB310.2041	K01563
Ramli-TTB310.2041	K11991
Ramli-TTB310.1588
Ramli-TTB310.3552
Ramli-TTB310.3925	K22025
Ramli-TTB310.1251	K03823
Ramli-TTB310.1097	K00075
Ramli-TTB310.2714	K00340
Ramli-TTB310.2530	K22342
Ramli-TTB310.2023	K02519
Ramli-TTB310.1506	K07058
Ramli-TTB310.2674	K07088
Ramli-TTB310.45
Ramli-TTB310.3620
Ramli-TTB310.2494	K03386
Ramli-TTB310.342	K02892
Ramli-TTB310.289
Ramli-TTB310.1896	K13643
Ramli-TTB310.779
Ramli-TTB310.955
Ramli-TTB310.2047	K02341
Ramli-TTB310.2909	K06173
Ramli-TTB310.994	K01419
Ramli-TTB310.3482
Ramli-TTB310.161	K11473
Ramli-TTB310.3181	K21029
Ramli-TTB310.1931	K00382
Ramli-TTB310.1927
Ramli-TTB310.240	K01869
Ramli-TTB310.2551	K04101
Ramli-TTB310.2397	K01069
Ramli-TTB310.586	K00253
Ramli-TTB310.2166	K02670
Ramli-TTB310.1198	K06020
Ramli-TTB310.2898	K00242
Ramli-TTB310.2902	K01647
Ramli-TTB310.175
Ramli-TTB310.3760
Ramli-TTB310.2729	K02956
Ramli-TTB310.3863	K01903
Ramli-TTB310.3433	K03575
Ramli-TTB310.1916	K02342
Ramli-TTB310.2107	K14682
Ramli-TTB310.2159	K01972
Ramli-TTB310.2926	K00997
Ramli-TTB310.1786	K07659
Ramli-TTB310.3913	K07102
Ramli-TTB310.2615	K06131
Ramli-TTB310.3486	K02258
Ramli-TTB310.966	K10806
Ramli-TTB310.2172	K03640
Ramli-TTB310.3564	K02668
Ramli-TTB310.1781	K01079
Ramli-TTB310.81	K03497
Ramli-TTB310.2424	K02039
Ramli-TTB310.1170	K07141
Ramli-TTB310.1498	K07708
Ramli-TTB310.1494
Ramli-TTB310.197	K02843
Ramli-TTB310.1414	K00800
Ramli-TTB310.1869	K00626
Ramli-TTB310.1410	K19804
Ramli-TTB310.719	K01251
Ramli-TTB310.1946
Ramli-TTB310.821	K07147
Ramli-TTB310.358	K02821
Ramli-TTB310.2892	K01682
Ramli-TTB310.2048	K00943
Ramli-TTB310.736	K01866
Ramli-TTB310.1568	K02337
Ramli-TTB310.3246
Ramli-TTB310.2536
Ramli-TTB310.979
Ramli-TTB310.2377	K01950
Ramli-TTB310.288	K01887
Ramli-TTB310.3004	K02652
Ramli-TTB310.3547
Ramli-TTB310.3378	K03190
Ramli-TTB310.2277	K00249
Ramli-TTB310.390	K03744
Ramli-TTB310.2474	K03750
Ramli-TTB310.2642
Ramli-TTB310.3434
Ramli-TTB310.3262	K01997
Ramli-TTB310.747	K15634
Ramli-TTB310.3173	K00057
Ramli-TTB310.2552	K04100
Ramli-TTB310.3720	K01095
Ramli-TTB310.2993	K07390
Ramli-TTB310.2422	K07636
Ramli-TTB310.3130	K03527
Ramli-TTB310.403	K02434
Ramli-TTB310.3151	K00123
Ramli-TTB310.1175	K01625
Ramli-TTB310.3778	K07120
Ramli-TTB310.341	K02926
Ramli-TTB310.3458	K00954
Ramli-TTB310.2928	K03584
Ramli-TTB310.2250
Ramli-TTB310.744
Ramli-TTB310.3797	K01588
Ramli-TTB310.581	K07043
Ramli-TTB310.287	K08983
Ramli-TTB310.903	K01790
Ramli-TTB310.2512	K19416
Ramli-TTB310.2923	K04567
Ramli-TTB310.1320	K00364
Ramli-TTB310.1886	K01965
Ramli-TTB310.3342	K13481
Ramli-TTB310.149	K07391
Ramli-TTB310.1811	K02372
Ramli-TTB310.3398
Ramli-TTB310.1798	K00285
Ramli-TTB310.843	K02065
Ramli-TTB310.2434	K03892
Ramli-TTB310.2460
Ramli-TTB310.3810
Ramli-TTB310.2084	K06190
Ramli-TTB310.2748	K07007
Ramli-TTB310.3489	K02275
Ramli-TTB310.2192	K00761
Ramli-TTB310.3522	K00609
Ramli-TTB310.2378	K09919
Ramli-TTB310.3837	K00432
Ramli-TTB310.1114
Ramli-TTB310.951	K00632
Ramli-TTB310.335	K02950
Ramli-TTB310.1970	K01760
Ramli-TTB310.1882	K01847
Ramli-TTB310.866	K03117
Ramli-TTB310.3806	K00873
Ramli-TTB310.3435	K10563
Ramli-TTB310.2958	K01595
Ramli-TTB310.1496	K01915
Ramli-TTB310.3816	K03747
Ramli-TTB310.2332
Ramli-TTB310.842	K00266
Ramli-TTB310.1812	K00677
Ramli-TTB310.3562
Ramli-TTB310.1669
Ramli-TTB310.2363
Ramli-TTB310.1922	K01807
Ramli-TTB310.1933	K21430
Ramli-TTB310.3282	K03324
Ramli-TTB310.926	K07649
Ramli-TTB310.3199
Ramli-TTB310.591
Ramli-TTB310.2109
Ramli-TTB310.1249	K03825
Ramli-TTB310.445
Ramli-TTB310.3831
Ramli-TTB310.2646
Ramli-TTB310.1346
Ramli-TTB310.1611	K07795
Ramli-TTB310.2462
Ramli-TTB310.1981	K12410
Ramli-TTB310.3752	K09793
Ramli-TTB310.617
Ramli-TTB310.722
Ramli-TTB310.189	K05921
Ramli-TTB310.1888	K05396
Ramli-TTB310.2680	K18242
Ramli-TTB310.2791
Ramli-TTB310.1345
Ramli-TTB310.2452
Ramli-TTB310.118
Ramli-TTB310.2310	K01998
Ramli-TTB310.960
Ramli-TTB310.3023
Ramli-TTB310.2458	K02450
Ramli-TTB310.3355
Ramli-TTB310.3225
Ramli-TTB310.205
Ramli-TTB310.321
Ramli-TTB310.1226	K00384
Ramli-TTB310.3353
Ramli-TTB310.3927
Ramli-TTB310.3357
Ramli-TTB310.1507
Ramli-TTB310.1441	K00180
Ramli-TTB310.544	K00874
Ramli-TTB310.934
Ramli-TTB310.3503	K01032
Ramli-TTB310.3142
Ramli-TTB310.589
Ramli-TTB310.528
Ramli-TTB310.964	K03785
Ramli-TTB310.296	K07039
Ramli-TTB310.557
Ramli-TTB310.1444
Ramli-TTB310.583
Ramli-TTB310.2564
Ramli-TTB310.1593	K03767
Ramli-TTB310.3171	K03671
Ramli-TTB310.1679
Ramli-TTB310.450
Ramli-TTB310.3519	K02010
Ramli-TTB310.1579	K02655
Ramli-TTB310.3182	K07290
Ramli-TTB310.1396
Ramli-TTB310.2508	K03561
Ramli-TTB310.935
Ramli-TTB310.3200	K03321
Ramli-TTB310.1531	K21430
Ramli-TTB310.3942
Ramli-TTB310.631	K00262
Ramli-TTB310.41
Ramli-TTB310.1051
Ramli-TTB310.1326
Ramli-TTB310.3222
Ramli-TTB310.2439
Ramli-TTB310.461	K09779
Ramli-TTB310.809
Ramli-TTB310.2365	K01649
Ramli-TTB310.2286
Ramli-TTB310.1393	K02014
Ramli-TTB310.3437	K02494
Ramli-TTB310.3011
Ramli-TTB310.490	K06867
Ramli-TTB310.2314	K19784
Ramli-TTB310.2381
Ramli-TTB310.3451
Ramli-TTB310.1530	K07107
Ramli-TTB310.2697
Ramli-TTB310.1340
Ramli-TTB310.950
Ramli-TTB310.3880	K01915
Ramli-TTB310.1680
Ramli-TTB310.2455
Ramli-TTB310.2454
Ramli-TTB310.1061
Ramli-TTB310.915
Ramli-TTB310.163
Ramli-TTB310.3450
Ramli-TTB310.2692
Ramli-TTB310.2509	K03559
Ramli-TTB310.1974	K01708
Ramli-TTB310.541	K02030
Ramli-TTB310.3377	K02050
Ramli-TTB310.2203	K01485
Ramli-TTB310.2393	K18138
Ramli-TTB310.2450
Ramli-TTB310.3208	K10747
Ramli-TTB310.1201	K06151
Ramli-TTB310.652	K06151
Ramli-TTB310.1589
Ramli-TTB310.3599
Ramli-TTB310.3659
Ramli-TTB310.1091
Ramli-TTB310.1552	K06910
Ramli-TTB310.878
Ramli-TTB310.1435	K07112
Ramli-TTB310.99
Ramli-TTB310.1985
Ramli-TTB310.2341	K03149
Ramli-TTB310.2577
Ramli-TTB310.123
Ramli-TTB310.258	K00549
Ramli-TTB310.3495	K03496
Ramli-TTB310.3387
Ramli-TTB310.3625	K02858
Ramli-TTB310.2854
Ramli-TTB310.1060
Ramli-TTB310.3477
Ramli-TTB310.2278
Ramli-TTB310.1094
Ramli-TTB310.1095	K06985
Ramli-TTB310.190	K05921
Ramli-TTB310.1317	K10674
Ramli-TTB310.1062	K03092
Ramli-TTB310.100
Ramli-TTB310.352
Ramli-TTB310.126	K05596
Ramli-TTB310.3879
Ramli-TTB310.3192	K03724
Ramli-TTB310.2561
Ramli-TTB310.2534	K09760
Ramli-TTB310.1075	K01179
Ramli-TTB310.2240	K01640
Ramli-TTB310.1613	K07793
Ramli-TTB310.3141
Ramli-TTB310.536
Ramli-TTB310.1857	K01915
Ramli-TTB310.959	K07032
Ramli-TTB310.457	K03654
Ramli-TTB310.1446
Ramli-TTB310.676
Ramli-TTB310.2701
Ramli-TTB310.1856	K04755
Ramli-TTB310.3852
Ramli-TTB310.2366	K01649
Ramli-TTB310.751
Ramli-TTB310.2679	K18243
Ramli-TTB310.969
Ramli-TTB310.1364	K03455
Ramli-TTB310.3915
Ramli-TTB310.180
Ramli-TTB310.2108
Ramli-TTB310.804
Ramli-TTB310.449
Ramli-TTB310.527	K01854
Ramli-TTB310.1245	K00449
Ramli-TTB310.2471
Ramli-TTB310.2238
Ramli-TTB310.2974
Ramli-TTB310.2496	K03594
Ramli-TTB310.1555
Ramli-TTB310.900	K01710
Ramli-TTB310.1539	K03805
Ramli-TTB310.465
Ramli-TTB310.2916	K01784
Ramli-TTB310.282
Ramli-TTB310.120
Ramli-TTB310.1776
Ramli-TTB310.1200	K06152
Ramli-TTB310.653	K06152
Ramli-TTB310.627	K07114
Ramli-TTB310.3899	K01611
Ramli-TTB310.98
Ramli-TTB310.3704
Ramli-TTB310.1851	K00450
Ramli-TTB310.3356
Ramli-TTB310.2541	K02012
Ramli-TTB310.1157
Ramli-TTB310.243
Ramli-TTB310.3892
Ramli-TTB310.925
Ramli-TTB310.678
Ramli-TTB310.3498
Ramli-TTB310.1732
Ramli-TTB310.2266
Ramli-TTB310.2470
Ramli-TTB310.3284
Ramli-TTB310.1674	K01578
Ramli-TTB310.1155	K11741
Ramli-TTB310.2241
Ramli-TTB310.1646	K00052
Ramli-TTB310.3210	K07577
Ramli-TTB310.625
Ramli-TTB310.547
Ramli-TTB310.2342	K03154
Ramli-TTB310.3473	K03926
Ramli-TTB310.3016
Ramli-TTB310.3501
Ramli-TTB310.1830	K01785
Ramli-TTB310.2289
Ramli-TTB310.1695	K02016
Ramli-TTB310.1228
Ramli-TTB310.2265
Ramli-TTB310.2498	K07336
Ramli-TTB310.3900	K00992
Ramli-TTB310.3793
Ramli-TTB310.2219
Ramli-TTB310.73
Ramli-TTB310.31
Ramli-TTB310.30
Ramli-TTB310.2333	K15461
Ramli-TTB310.65
Ramli-TTB310.2763	K07168
Ramli-TTB310.1443	K00058
Ramli-TTB310.3526	K01669
Ramli-TTB310.3755
Ramli-TTB310.1760
Ramli-TTB310.1761
Ramli-TTB310.1338	K08995
Ramli-TTB310.2842
Ramli-TTB310.2394	K03585
Ramli-TTB310.2188	K06915
Ramli-TTB310.1937	K14534
Ramli-TTB310.353
Ramli-TTB310.3379
Ramli-TTB310.1702	K00768
Ramli-TTB310.3152
Ramli-TTB310.889
Ramli-TTB310.1875	K00249
Ramli-TTB310.1508
Ramli-TTB310.2786
Ramli-TTB310.539	K02029
Ramli-TTB310.1637	K06902
Ramli-TTB310.1734	K07058
Ramli-TTB310.1394	K07402
Ramli-TTB310.3375	K02051
Ramli-TTB310.3877
Ramli-TTB310.1854
Ramli-TTB310.543
Ramli-TTB310.68
Ramli-TTB310.1975	K01706
Ramli-TTB310.2700
Ramli-TTB310.2062
Ramli-TTB310.684
Ramli-TTB310.3905
Ramli-TTB310.259
Ramli-TTB310.460	K13924
Ramli-TTB310.3876
Ramli-TTB310.3878	K07010
Ramli-TTB310.3198
Ramli-TTB310.3763	K09796
Ramli-TTB310.1858
Ramli-TTB310.522
Ramli-TTB310.1681
Ramli-TTB310.682
Ramli-TTB310.2190
Ramli-TTB310.3558	K03669
Ramli-TTB310.2279	K11209
Ramli-TTB310.3348
Ramli-TTB310.2998
Ramli-TTB310.1863
Ramli-TTB310.3432	K06958
Ramli-TTB310.958
Ramli-TTB310.3497	K07090
Ramli-TTB310.444
Ramli-TTB310.2559	K01790
Ramli-TTB310.3376	K02049
Ramli-TTB310.884
Ramli-TTB310.559	K00799
Ramli-TTB310.667
Ramli-TTB310.882
Ramli-TTB310.1712
Ramli-TTB310.66	K00799
Ramli-TTB310.2855	K09781
Ramli-TTB310.1442	K00528
Ramli-TTB310.1445
Ramli-TTB310.2524	K01561
Ramli-TTB310.3504	K01031
Ramli-TTB310.1269	K07552
Ramli-TTB310.2825	K04750
Ramli-TTB310.150
Ramli-TTB310.3251	K03746
Ramli-TTB310.2468	K20940
Ramli-TTB310.2543	K00681
Ramli-TTB310.2506	K02192
Ramli-TTB310.2285	K22348
Ramli-TTB310.3354
Ramli-TTB310.2225
Ramli-TTB310.3665
Ramli-TTB310.2683	K06889
Ramli-TTB310.1971
Ramli-TTB310.3126
Ramli-TTB310.3389
Ramli-TTB310.1234	K03885
Ramli-TTB310.3557	K03670
Ramli-TTB310.538	K02525
Ramli-TTB310.2243
Ramli-TTB310.2000
Ramli-TTB310.2612
Ramli-TTB310.2459
Ramli-TTB310.148	K07058
Ramli-TTB310.2988	K09861
Ramli-TTB310.1225
Ramli-TTB310.1693	K02231
Ramli-TTB310.2142
Ramli-TTB310.3891
Ramli-TTB310.1935
Ramli-TTB310.545
Ramli-TTB310.1862
Ramli-TTB310.324
Ramli-TTB310.1973
Ramli-TTB310.778	K00851
Ramli-TTB310.1216
Ramli-TTB310.525	K00849
Ramli-TTB310.1222
Ramli-TTB310.709
Ramli-TTB310.1701	K02232
Ramli-TTB310.620
Ramli-TTB310.2449
Ramli-TTB310.3006	K02654
Ramli-TTB310.1190
Ramli-TTB310.777
Ramli-TTB310.1224
Ramli-TTB310.928
Ramli-TTB310.698
Ramli-TTB310.3390
Ramli-TTB310.3832
Ramli-TTB310.956
Ramli-TTB310.3474
Ramli-TTB310.1050
Ramli-TTB310.1316
Ramli-TTB310.2888
Ramli-TTB310.3197
Ramli-TTB310.1759
Ramli-TTB310.132
Ramli-TTB310.64	K10680
Ramli-TTB310.2448
Ramli-TTB310.2451
Ramli-TTB310.2343	K03153
Ramli-TTB310.972	K01744
Ramli-TTB310.1211
Ramli-TTB310.912
Ramli-TTB310.26	K11177
Ramli-TTB310.3468	K02041
Ramli-TTB310.1147	K02003
Ramli-TTB310.1515
Ramli-TTB310.1489
Ramli-TTB310.2293	K17752
Ramli-TTB310.723	K02613
Ramli-TTB310.3277
Ramli-TTB310.1711
Ramli-TTB310.142	K07093
Ramli-TTB310.2209	K03427
Ramli-TTB310.1553
Ramli-TTB310.25	K11178
Ramli-TTB310.2924	K04046
Ramli-TTB310.1149
Ramli-TTB310.3452
Ramli-TTB310.3271
Ramli-TTB310.1685
Ramli-TTB310.1150
Ramli-TTB310.1789
Ramli-TTB310.2180
Ramli-TTB310.3635	K19337
Ramli-TTB310.2222	K00058
Ramli-TTB310.1514	K05820
Ramli-TTB310.3193
Ramli-TTB310.2706
Ramli-TTB310.2589	K00425
Ramli-TTB310.2797
Ramli-TTB310.1730	K16320
Ramli-TTB310.129
Ramli-TTB310.1092
Ramli-TTB310.3822	K07093
Ramli-TTB310.1566
Ramli-TTB310.3013
Ramli-TTB310.3624
Ramli-TTB310.396
Ramli-TTB310.1861
Ramli-TTB310.1046
Ramli-TTB310.1762	K00799
Ramli-TTB310.3838
Ramli-TTB310.1989
Ramli-TTB310.1859	K11475
Ramli-TTB310.3861
Ramli-TTB310.54	K06911
Ramli-TTB310.1852
Ramli-TTB310.326
Ramli-TTB310.2670
Ramli-TTB310.3020	K01704
Ramli-TTB310.2162
Ramli-TTB310.2145	K03717
Ramli-TTB310.3840	K00574
Ramli-TTB310.468
Ramli-TTB310.1667	K00012
Ramli-TTB310.2870	K01933
Ramli-TTB310.2623
Ramli-TTB310.1164
Ramli-TTB310.3510
Ramli-TTB310.440
Ramli-TTB310.395
Ramli-TTB310.2848
Ramli-TTB310.1773
Ramli-TTB310.2399
Ramli-TTB310.1728	K00523
Ramli-TTB310.2292	K17762
Ramli-TTB310.1277
Ramli-TTB310.533
Ramli-TTB310.2193
Ramli-TTB310.1684
Ramli-TTB310.806
Ramli-TTB310.228	K07001
Ramli-TTB310.1206
Ramli-TTB310.253
Ramli-TTB310.1982
Ramli-TTB310.615	K00020
Ramli-TTB310.936
Ramli-TTB310.3021	K01703
Ramli-TTB310.1167
Ramli-TTB310.562
Ramli-TTB310.3754
Ramli-TTB310.442
Ramli-TTB310.3554	K07711
Ramli-TTB310.3836	K06876
Ramli-TTB310.534	K03798
Ramli-TTB310.1242
Ramli-TTB310.3671
Ramli-TTB310.182	K05712
Ramli-TTB310.757	K10441
Ramli-TTB310.3902
Ramli-TTB310.1860
Ramli-TTB310.3196
Ramli-TTB310.3570	K03772
Ramli-TTB310.1704	K02226
Ramli-TTB310.1476	K01640
Ramli-TTB310.766	K01714
Ramli-TTB310.298	K01561
Ramli-TTB310.1627
Ramli-TTB310.1729
Ramli-TTB310.472	K17324
Ramli-TTB310.1012
Ramli-TTB310.453
Ramli-TTB310.479
Ramli-TTB310.1871
Ramli-TTB310.1205
Ramli-TTB310.2461
Ramli-TTB310.3604	K07347
Ramli-TTB310.2288
Ramli-TTB310.260	K13979
Ramli-TTB310.247
Ramli-TTB310.624	K06975
Ramli-TTB310.1721
Ramli-TTB310.2792
Ramli-TTB310.1193	K21395
Ramli-TTB310.319
Ramli-TTB310.725	K02611
Ramli-TTB310.471	K17325
Ramli-TTB310.1434
Ramli-TTB310.1751
Ramli-TTB310.1083	K05522
Ramli-TTB310.1774
Ramli-TTB310.666
Ramli-TTB310.1516
Ramli-TTB310.1612	K07794
Ramli-TTB310.760
Ramli-TTB310.2140
Ramli-TTB310.1524
Ramli-TTB310.3014
Ramli-TTB310.452	K08482
Ramli-TTB310.2956	K01719
Ramli-TTB310.3457
Ramli-TTB310.710
Ramli-TTB310.35
Ramli-TTB310.1309
Ramli-TTB310.1310
Ramli-TTB310.3252
Ramli-TTB310.199
Ramli-TTB310.3310
Ramli-TTB310.2588
Ramli-TTB310.2621
Ramli-TTB310.1601
Ramli-TTB310.3921
Ramli-TTB310.2295
Ramli-TTB310.497	K13483
Ramli-TTB310.384	K13483
Ramli-TTB310.2445
Ramli-TTB310.3466	K02042
Ramli-TTB310.1112
Ramli-TTB310.1285
Ramli-TTB310.1987
Ramli-TTB310.2961
Ramli-TTB310.2090
Ramli-TTB310.1047
Ramli-TTB310.715
Ramli-TTB310.2294
Ramli-TTB310.3765
Ramli-TTB310.699
Ramli-TTB310.2409
Ramli-TTB310.2194
Ramli-TTB310.2818
Ramli-TTB310.1710	K02014
Ramli-TTB310.230
Ramli-TTB310.2798	K05591
Ramli-TTB310.3800
Ramli-TTB310.3805
Ramli-TTB310.771	K07507
Ramli-TTB310.2221
Ramli-TTB310.3022
Ramli-TTB310.1334	K01061
Ramli-TTB310.1525
Ramli-TTB310.469	K17323
Ramli-TTB310.1160
Ramli-TTB310.2622
Ramli-TTB310.2660
Ramli-TTB310.23
Ramli-TTB310.1731	K16319
Ramli-TTB310.2820
Ramli-TTB310.2887
Ramli-TTB310.3844
Ramli-TTB310.2291	K17763
Ramli-TTB310.3666	K13794
Ramli-TTB310.3556	K07715
Ramli-TTB310.2971	K03642
Ramli-TTB310.1318
Ramli-TTB310.2864
Ramli-TTB310.2608
Ramli-TTB310.1618
Ramli-TTB310.1215
Ramli-TTB310.2590	K00426
Ramli-TTB310.2808	K02051
Ramli-TTB310.2809	K02051
Ramli-TTB310.1755
Ramli-TTB310.1542	K18893
Ramli-TTB310.3360	K01799
Ramli-TTB310.2558	K00978
Ramli-TTB310.1148	K02004
Ramli-TTB310.2889	K17938
Ramli-TTB310.2244
Ramli-TTB310.3456	K01687
Ramli-TTB310.3289	K03642
Ramli-TTB310.1609	K07649
Ramli-TTB310.1422
Ramli-TTB310.2174
Ramli-TTB310.2982
Ramli-TTB310.2963
Ramli-TTB310.2406
Ramli-TTB310.883
Ramli-TTB310.2980
Ramli-TTB310.3518	K02011
Ramli-TTB310.1686
Ramli-TTB310.812
Ramli-TTB310.2775	K00156
Ramli-TTB310.162
Ramli-TTB310.2796
Ramli-TTB310.3042	K21416
Ramli-TTB310.108
Ramli-TTB310.3163
Ramli-TTB310.1161
Ramli-TTB310.1986
Ramli-TTB310.1212
Ramli-TTB310.2788
Ramli-TTB310.2151
Ramli-TTB310.1049
Ramli-TTB310.1057	K10979
Ramli-TTB310.2742
Ramli-TTB310.2224	K01714
Ramli-TTB310.2852
Ramli-TTB310.805	K17758
Ramli-TTB310.2838
Ramli-TTB310.2969	K02484
Ramli-TTB310.128
Ramli-TTB310.664	K01425
Ramli-TTB310.2433	K03741
Ramli-TTB310.1972	K01707
Ramli-TTB310.904	K09690
Ramli-TTB310.208	K07038
Ramli-TTB310.1321
Ramli-TTB310.2148	K05794
Ramli-TTB310.3363
Ramli-TTB310.3195
Ramli-TTB310.2970	K04771
Ramli-TTB310.554	K10001
Ramli-TTB310.158
Ramli-TTB310.1629
Ramli-TTB310.3633	K00616
Ramli-TTB310.3327
Ramli-TTB310.984
Ramli-TTB310.632
Ramli-TTB310.3467	K02042
Ramli-TTB310.32
Ramli-TTB310.748
Ramli-TTB310.281	K03392
Ramli-TTB310.1348
Ramli-TTB310.2411
Ramli-TTB310.3413
Ramli-TTB310.1526
Ramli-TTB310.637	K05560
Ramli-TTB310.200	K01607
Ramli-TTB310.2605
Ramli-TTB310.245
Ramli-TTB310.881
Ramli-TTB310.3471
Ramli-TTB310.2207
Ramli-TTB310.3883	K15629
Ramli-TTB310.1283	K06015
Ramli-TTB310.1165	K00874
Ramli-TTB310.2223
Ramli-TTB310.711
Ramli-TTB310.3890
Ramli-TTB310.3164
Ramli-TTB310.3843
Ramli-TTB310.1885
Ramli-TTB310.176
Ramli-TTB310.3709
Ramli-TTB310.2669
Ramli-TTB310.604
Ramli-TTB310.1769
Ramli-TTB310.1315
Ramli-TTB310.1788
Ramli-TTB310.1665	K08678
Ramli-TTB310.16	K05794
Ramli-TTB310.3603	K07346
Ramli-TTB310.1163	K00058
Ramli-TTB310.1757
Ramli-TTB310.1519
Ramli-TTB310.2793
Ramli-TTB310.1284	K20757
Ramli-TTB310.3559
Ramli-TTB310.2087
Ramli-TTB310.3817
Ramli-TTB310.3041	K21417
Ramli-TTB310.3499
Ramli-TTB310.463	K13821
Ramli-TTB310.50
Ramli-TTB310.1853	K22270
Ramli-TTB310.1670
Ramli-TTB310.1770
Ramli-TTB310.3421
Ramli-TTB310.3417
Ramli-TTB310.811
Ramli-TTB310.3715
Ramli-TTB310.633	K03088
Ramli-TTB310.3839	K09701
Ramli-TTB310.467	K17321
Ramli-TTB310.1020
Ramli-TTB310.1169	K07303
Ramli-TTB310.2850
Ramli-TTB310.3903
Ramli-TTB310.1162
Ramli-TTB310.3882	K07093
Ramli-TTB310.1500	K07093
Ramli-TTB310.2856
Ramli-TTB310.2560
Ramli-TTB310.1233	K20023
Ramli-TTB310.3012
Ramli-TTB310.2499	K16422
Ramli-TTB310.2296
Ramli-TTB310.1677
Ramli-TTB310.978
Ramli-TTB310.1166
Ramli-TTB310.3887
Ramli-TTB310.2960
Ramli-TTB310.212	K07058
Ramli-TTB310.758	K10440
Ramli-TTB310.1772
Ramli-TTB310.2200
Ramli-TTB310.1380	K02017
Ramli-TTB310.2100
Ramli-TTB310.2102
Ramli-TTB310.759	K10439
Ramli-TTB310.3328
Ramli-TTB310.198
Ramli-TTB310.3347
Ramli-TTB310.2407
Ramli-TTB310.413
Ramli-TTB310.636	K05559
Ramli-TTB310.756
Ramli-TTB310.2351	K00941
Ramli-TTB310.2678	K04062
Ramli-TTB310.2444	K03719
Ramli-TTB310.3799
Ramli-TTB310.2510
Ramli-TTB310.3791	K14742
Ramli-TTB310.2213
Ramli-TTB310.526	K00067
Ramli-TTB310.229
Ramli-TTB310.704	K07010
Ramli-TTB310.605	K07448
Ramli-TTB310.3772
Ramli-TTB310.2983	K06886
Ramli-TTB310.2776
Ramli-TTB310.1195
Ramli-TTB310.3470
Ramli-TTB310.1013
Ramli-TTB310.2587	K01768
Ramli-TTB310.3145
Ramli-TTB310.177
Ramli-TTB310.3264
Ramli-TTB310.2962
Ramli-TTB310.1235
Ramli-TTB310.2204	K01153
Ramli-TTB310.2785
Ramli-TTB310.2129
Ramli-TTB310.1752
Ramli-TTB310.2153
Ramli-TTB310.1236
Ramli-TTB310.2079
Ramli-TTB310.43	K07027
Ramli-TTB310.524	K00965
Ramli-TTB310.3830
Ramli-TTB310.523
Ramli-TTB310.1599
Ramli-TTB310.1423
Ramli-TTB310.1194
Ramli-TTB310.1406
Ramli-TTB310.2110
Ramli-TTB310.1404
Ramli-TTB310.297
Ramli-TTB310.1923
Ramli-TTB310.2563	K07088
Ramli-TTB310.2759	K00640
Ramli-TTB310.1210
Ramli-TTB310.596	K03498
Ramli-TTB310.24	K13483
Ramli-TTB310.609
Ramli-TTB310.252	K11209
Ramli-TTB310.3312
Ramli-TTB310.1756
Ramli-TTB310.3808
Ramli-TTB310.595	K03499
Ramli-TTB310.1733	K02624
Ramli-TTB310.761
Ramli-TTB310.3670
Ramli-TTB310.3893
Ramli-TTB310.1834
Ramli-TTB310.3764
Ramli-TTB310.1745
Ramli-TTB310.1610	K07774
Ramli-TTB310.143	K06147
Ramli-TTB310.2764	K07646
Ramli-TTB310.3361
Ramli-TTB310.1666	K03168
Ramli-TTB310.556
Ramli-TTB310.255
Ramli-TTB310.72	K06940
Ramli-TTB310.2195
Ramli-TTB310.394
Ramli-TTB310.2665
Ramli-TTB310.2176	K01784
Ramli-TTB310.389	K06872
Ramli-TTB310.2128	K05520
Ramli-TTB310.1529
Ramli-TTB310.2794
Ramli-TTB310.1996	K02487
Ramli-TTB310.1996	K06596
Ramli-TTB310.3708
Ramli-TTB310.1557
Ramli-TTB310.2441
Ramli-TTB310.607	K06867
Ramli-TTB310.2514
Ramli-TTB310.2884	K00480
Ramli-TTB310.1191	K21394
Ramli-TTB310.614
Ramli-TTB310.3469	K02044
Ramli-TTB310.3642	K02035
Ramli-TTB310.470	K17322
Ramli-TTB310.435
Ramli-TTB310.3423
Ramli-TTB310.1154
Ramli-TTB310.476
Ramli-TTB310.1017	K18829
Ramli-TTB310.3058
Ramli-TTB310.3117
Ramli-TTB310.257
Ramli-TTB310.2405
Ramli-TTB310.2269
Ramli-TTB310.3589	K09951
Ramli-TTB310.868	K11747
Ramli-TTB310.3933
Ramli-TTB310.1603	K01704
Ramli-TTB310.1765
Ramli-TTB310.2613	K00662
Ramli-TTB310.929
Ramli-TTB310.3073	K03228
Ramli-TTB310.1286
Ramli-TTB310.1397	K00384
Ramli-TTB310.1474
Ramli-TTB310.670
Ramli-TTB310.3416	K03781
Ramli-TTB310.1363
Ramli-TTB310.917
Ramli-TTB310.657
Ramli-TTB310.63	K07663
Ramli-TTB310.2635
Ramli-TTB310.1664
Ramli-TTB310.2233
Ramli-TTB310.1678
Ramli-TTB310.3305
Ramli-TTB310.3756
Ramli-TTB310.1281	K01684
Ramli-TTB310.379
Ramli-TTB310.2585	K03760
Ramli-TTB310.3015
Ramli-TTB310.2245	K17836
Ramli-TTB310.3535
Ramli-TTB310.310
Ramli-TTB310.1223
Ramli-TTB310.660
Ramli-TTB310.2959
Ramli-TTB310.3592
