gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727792639	421	90.07	1	413	1	412	0.0e+00	857	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2727792640	269	79.18	1	269	1	269	0.0e+00	483	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2727792641	290	93.43	1	289	1	289	0.0e+00	624	KO:K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2]	EC:6.4.1.2	Yes
2727792642	431	77.73	1	431	1	426	0.0e+00	796	KO:K15511	benzoyl-CoA 2,3-epoxidase component A [EC:1.14.13.208]	EC:1.14.13.208	Yes
2727792643	475	90.72	1	474	1	474	0.0e+00	1030	KO:K15512	benzoyl-CoA 2,3-epoxidase component B [EC:1.14.13.208]	EC:1.14.13.208	Yes
2727792644	559	83.88	14	559	7	552	0.0e+00	1070	KO:K15513	benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]	EC:4.1.2.44	Yes
2727792645	318	71.83	1	316	1	322	0.0e+00	497	KO:K15546	XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator		Yes
2727792646	513	80.35	1	512	159	672	0.0e+00	945	KO:K15514	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase [EC:1.2.1.77]	EC:1.2.1.77	Yes
2727792647	528	85.11	2	525	7	530	0.0e+00	1030	KO:K04110	benzoate-CoA ligase [EC:6.2.1.25]	EC:6.2.1.25	Yes
2727792648	386	86.2	4	386	7	390	0.0e+00	751	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2727792649	293	86.35	1	293	1	293	0.0e+00	574	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2727792650	338	79.69	1	324	1	324	0.0e+00	576	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2727792651	258	79.67	13	258	13	258	0.0e+00	442	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2727792652	238	77.73	1	238	1	237	1.2e-129	416	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2727792654	163	40.51	1	158	1	152	3.9e-28	118	KO:K02650	type IV pilus assembly protein PilA		Yes
2727792656	248	82.66	1	248	1	248	0.0e+00	465	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2727792657	244	77.05	1	244	1	244	0.0e+00	427	KO:K18335	2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
2727792659	506	85.6	7	506	5	504	0.0e+00	1020	KO:K01685	altronate hydrolase [EC:4.2.1.7]	EC:4.2.1.7	Yes
2727792666	471	65.83	27	463	4	440	0.0e+00	661	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2727792667	185	58.66	5	175	8	186	2.0e-59	211	KO:K03744	LemA protein		Yes
2727792668	1408	92.77	1	1408	1	1408	0.0e+00	2910	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2727792669	1370	94.31	1	1370	1	1370	0.0e+00	2930	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2727792670	125	94.4	1	125	1	125	2.3e-76	252	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2727792671	173	91.91	1	173	1	173	4.7e-103	333	KO:K02864	large subunit ribosomal protein L10		Yes
2727792672	231	91.77	1	231	1	231	0.0e+00	468	KO:K02863	large subunit ribosomal protein L1		Yes
2727792673	143	95.1	1	143	1	143	1.2e-95	309	KO:K02867	large subunit ribosomal protein L11		Yes
2727792674	199	93.47	1	199	1	199	0.0e+00	431	KO:K02601	transcriptional antiterminator NusG		Yes
2727792675	127	74.8	1	127	1	127	1.7e-66	224	KO:K03073	preprotein translocase subunit SecE		Yes
2727792678	156	86.58	5	153	12	160	2.5e-99	321	KO:K07117	uncharacterized protein		Yes
2727792679	251	66.8	6	249	6	252	5.5e-110	361	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2727792681	219	67.28	1	217	1	217	1.7e-105	345	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2727792682	491	79.62	1	476	1	474	0.0e+00	858	KO:K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727792683	224	95.5	1	222	1	222	0.0e+00	470	KO:K02483	two-component system, OmpR family, response regulator		Yes
2727792685	360	91.78	1	353	1	347	0.0e+00	704	KO:K03553	recombination protein RecA		Yes
2727792686	150	70.5	9	147	8	146	3.4e-61	212	KO:K03565	regulatory protein		Yes
2727792687	306	76.14	1	306	1	305	0.0e+00	524	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2727792688	387	91.19	1	386	1	386	0.0e+00	795	KO:K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2727792689	297	94.61	1	297	1	297	0.0e+00	660	KO:K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2727792691	906	69.73	4	829	41	861	0.0e+00	1290	KO:K08884	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	EC:2.7.11.1	Yes
2727792692	261	80.84	1	261	1	261	0.0e+00	485	KO:K01090	protein phosphatase [EC:3.1.3.16]	EC:3.1.3.16	Yes
2727792696	159	59.62	5	159	1	153	1.5e-56	200	KO:K02650	type IV pilus assembly protein PilA		Yes
2727792698	451	74.89	1	450	23	471	0.0e+00	767	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2727792699	460	67.12	15	456	14	456	0.0e+00	657	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2727792701	167	85.19	5	166	6	167	2.7e-98	319	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2727792702	480	77.28	10	480	7	477	0.0e+00	853	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727792702	480	77.28	10	480	7	477	0.0e+00	853	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727792703	494	71.92	1	494	2	495	0.0e+00	843	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2727792704	287	77.61	27	284	4	262	0.0e+00	444	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2727792705	329	71.95	1	328	1	328	0.0e+00	531	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2727792706	273	80.88	2	273	21	292	0.0e+00	488	KO:K02034	peptide/nickel transport system permease protein		Yes
2727792707	316	76.58	1	316	1	316	0.0e+00	567	KO:K02033	peptide/nickel transport system permease protein		Yes
2727792710	208	75.49	1	204	1	204	7.5e-116	373	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2727792711	215	82.19	1	214	1	219	5.2e-125	400	KO:K02897	large subunit ribosomal protein L25		Yes
2727792712	326	93.71	9	326	8	325	0.0e+00	661	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2727792714	286	71.43	1	286	1	287	0.0e+00	460	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2727792715	168	51.22	9	168	9	167	1.6e-45	169	KO:K02494	outer membrane lipoprotein LolB		Yes
2727792717	271	75.09	1	269	1	269	0.0e+00	459	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:3.2.2.23	Yes
2727792717	271	75.09	1	269	1	269	0.0e+00	459	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:4.2.99.18	Yes
2727792721	888	90.76	1	877	1	875	0.0e+00	1830	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2727792722	359	86.59	2	359	3	360	0.0e+00	723	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:4.2.1.51	Yes
2727792722	359	86.59	2	359	3	360	0.0e+00	723	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:5.4.99.5	Yes
2727792723	292	79.02	1	286	1	286	0.0e+00	522	KO:K04517	prephenate dehydrogenase [EC:1.3.1.12]	EC:1.3.1.12	Yes
2727792724	663	78.92	1	663	1	663	0.0e+00	1170	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	EC:2.5.1.19	Yes
2727792725	558	94.09	1	558	1	558	0.0e+00	1180	KO:K02945	small subunit ribosomal protein S1		Yes
2727792726	107	92.23	1	103	6	108	1.5e-65	220	KO:K05788	integration host factor subunit beta		Yes
2727792730	331	83.87	1	330	1	341	0.0e+00	645	KO:K03274	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	EC:5.1.3.20	Yes
2727792731	177	55.87	1	172	1	179	1.3e-52	190	KO:K02237	competence protein ComEA		Yes
2727792732	1195	84.72	7	1194	6	1201	0.0e+00	2300	KO:K01469	5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]	EC:3.5.2.9	Yes
2727792736	267	78.68	7	264	21	277	0.0e+00	465	KO:K05772	tungstate transport system substrate-binding protein		Yes
2727792737	169	72.46	3	169	67	233	1.8e-78	263	KO:K06857	tungstate transport system ATP-binding protein [EC:3.6.3.55]	EC:3.6.3.55	Yes
2727792740	371	56.16	6	370	9	373	0.0e+00	478	KO:K07112	uncharacterized protein		Yes
2727792741	152	65.35	26	152	21	146	1.2e-54	194	KO:K09004	uncharacterized protein		Yes
2727792742	111	73.68	12	106	6	100	2.6e-48	172	KO:K03892	ArsR family transcriptional regulator		Yes
2727792745	449	79.56	2	448	4	453	0.0e+00	860	KO:K17225	sulfane dehydrogenase subunit SoxC		Yes
2727792746	360	62.67	1	360	1	364	0.0e+00	510	KO:K08738	cytochrome c		Yes
2727792747	152	74.5	4	152	3	151	5.0e-73	246	KO:K17226	sulfur-oxidizing protein SoxY		Yes
2727792748	103	83.5	1	103	1	103	1.3e-59	202	KO:K17227	sulfur-oxidizing protein SoxZ		Yes
2727792749	266	71.48	11	266	12	267	0.0e+00	447	KO:K17222	sulfur-oxidizing protein SoxA		Yes
2727792750	216	64.98	1	216	1	217	8.1e-105	343	KO:K17223	sulfur-oxidizing protein SoxX		Yes
2727792751	582	79.83	4	578	1	575	0.0e+00	1120	KO:K17224	sulfur-oxidizing protein SoxB		Yes
2727792753	198	51.79	2	196	3	197	1.2e-63	224	KO:K16868	tellurite methyltransferase [EC:2.1.1.265]	EC:2.1.1.265	Yes
2727792754	513	54.78	3	513	5	517	0.0e+00	629	KO:K03406	methyl-accepting chemotaxis protein		Yes
2727792764	563	79.64	1	560	1	560	0.0e+00	1070	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2727792766	527	68.18	16	498	27	510	0.0e+00	763	KO:K08482	circadian clock protein KaiC		Yes
2727792771	299	61.49	4	299	5	300	2.3e-125	409	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2727792780	334	76.01	10	330	10	329	0.0e+00	575	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2727792781	319	78.41	13	313	12	312	0.0e+00	563	KO:K02050	NitT/TauT family transport system permease protein		Yes
2727792782	306	76.79	15	306	15	307	0.0e+00	525	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2727792783	257	71.49	1	249	1	249	0.0e+00	445	KO:K01470	creatinine amidohydrolase [EC:3.5.2.10]	EC:3.5.2.10	Yes
2727792784	453	86.53	1	453	1	453	0.0e+00	946	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2727792785	158	63.38	8	149	7	148	6.8e-55	195	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
2727792788	262	60.58	22	262	2	242	1.1e-110	364	KO:K09967	uncharacterized protein		Yes
2727792789	217	68.54	2	214	3	213	1.1e-106	348	KO:K09967	uncharacterized protein		Yes
2727792790	1200	63.91	1	1199	1	1198	0.0e+00	1710	KO:K01941	urea carboxylase [EC:6.3.4.6]	EC:6.3.4.6	Yes
2727792792	187	60.96	1	187	1	186	2.5e-80	270	KO:K09933	MtfA peptidase		Yes
2727792793	258	64.86	1	258	1	257	2.3e-121	394	KO:K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	EC:3.6.1.54	Yes
2727792794	168	82.14	1	168	1	168	1.5e-103	334	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727792795	231	77.19	4	230	7	230	3.6e-126	405	KO:K03767	peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727792797	458	74.24	1	458	1	458	0.0e+00	794	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2727792798	216	86.57	1	216	1	216	0.0e+00	436	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2727792799	325	92.57	1	323	1	323	0.0e+00	694	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2727792801	313	63.26	1	309	1	313	0.0e+00	442	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2727792802	422	91.22	13	422	1	410	0.0e+00	832	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2727792804	258	56.81	2	258	3	256	1.3e-96	323	KO:K00100			Yes
2727792809	141	73.91	1	138	2	139	8.3e-73	244	KO:K04762	ribosome-associated heat shock protein Hsp15		Yes
2727792811	398	81.2	1	398	1	397	0.0e+00	745	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2727792812	274	83.66	12	268	1	257	0.0e+00	482	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2727792813	254	83.12	18	254	6	242	0.0e+00	452	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2727792814	326	89.44	5	326	5	326	0.0e+00	653	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2727792815	350	83.71	1	350	1	356	0.0e+00	656	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2727792817	367	67.03	1	367	1	367	0.0e+00	572	KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	Yes
2727792818	233	73.91	1	229	1	230	3.0e-117	380	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2727792819	279	84.17	1	278	1	278	0.0e+00	548	KO:K02291	phytoene synthase [EC:2.5.1.32]	EC:2.5.1.32	Yes
2727792820	340	41.74	6	331	4	335	2.0e-63	234	KO:K00801	farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]	EC:2.5.1.21	Yes
2727792824	436	84.53	1	433	1	433	0.0e+00	838	KO:K03545	trigger factor		Yes
2727792825	192	89.58	1	192	11	202	1.7e-123	393	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2727792826	421	96.67	1	421	1	421	0.0e+00	911	KO:K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		Yes
2727792827	806	90.31	1	805	1	804	0.0e+00	1630	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2727792833	260	54.76	5	256	11	259	4.3e-85	291	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2727792834	517	89.56	1	517	1	517	0.0e+00	1080	KO:K01676	fumarate hydratase, class I [EC:4.2.1.2]	EC:4.2.1.2	Yes
2727792836	459	86.71	1	459	1	459	0.0e+00	919	KO:K01679	fumarate hydratase, class II [EC:4.2.1.2]	EC:4.2.1.2	Yes
2727792838	661	88.94	2	661	5	664	0.0e+00	1400	KO:K01895	acetyl-CoA synthetase [EC:6.2.1.1]	EC:6.2.1.1	Yes
2727792839	101	74.26	1	101	1	101	3.3e-48	171	KO:K08738	cytochrome c		Yes
2727792841	564	90.78	1	564	1	564	0.0e+00	1200	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2727792843	278	82.4	3	269	2	268	0.0e+00	559	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	Yes
2727792845	513	79.69	1	508	1	517	0.0e+00	941	KO:K18661	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2727792852	257	68.91	3	240	7	244	2.1e-118	386	KO:K07146	UPF0176 protein		Yes
2727792853	1152	86.37	1	1152	21	1172	0.0e+00	2290	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727792857	92	98.85	6	92	1	87	6.6e-53	183	KO:K07473	DNA-damage-inducible protein J		Yes
2727792858	106	98.11	1	106	1	106	7.3e-76	249	KO:K19157	mRNA interferase YafQ [EC:3.1.-.-]	EC:3.1.-	Yes
2727792861	89	94.38	1	89	1	89	6.9e-57	193	KO:K07746	antitoxin ParD1/3/4		Yes
2727792862	122	31.18	10	102	2	94	1.2e-08	58.5	KO:K19092	toxin ParE1/3/4		Yes
2727792864	126	97.62	1	126	1	126	1.4e-88	287	KO:K07341	death on curing protein		Yes
2727792867	415	51.09	5	413	17	427	1.7e-129	431	KO:K07181	putative signal transduction protein containing EAL and modified HD-GYP domains		Yes
2727792873	128	67.8	1	118	1	118	2.9e-51	182	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2727792874	713	57.24	5	682	12	713	0.0e+00	821	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727792875	175	63.43	1	167	1	175	9.3e-64	222	KO:K03408	purine-binding chemotaxis protein CheW		Yes
2727792876	518	45.4	5	513	6	513	0.0e+00	446	KO:K03406	methyl-accepting chemotaxis protein		Yes
2727792877	524	50.29	1	519	1	518	0.0e+00	546	KO:K03776	aerotaxis receptor		Yes
2727792878	281	56.58	4	278	23	303	2.8e-105	350	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	Yes
2727792879	216	53.3	8	216	9	219	9.0e-71	246	KO:K03411	chemotaxis protein CheD [EC:3.5.1.44]	EC:3.5.1.44	Yes
2727792880	353	67.33	3	350	4	354	0.0e+00	510	KO:K03412	two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	EC:3.1.1.61	Yes
2727792882	419	80.86	3	419	1	418	0.0e+00	763	KO:K09808	lipoprotein-releasing system permease protein		Yes
2727792883	226	77.17	5	223	7	225	4.6e-117	378	KO:K09810	lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2727792884	346	80.92	1	346	1	345	0.0e+00	630	KO:K07114	Ca-activated chloride channel homolog		Yes
2727792886	334	88.82	4	334	10	340	0.0e+00	659	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2727792888	277	77.74	1	274	1	274	0.0e+00	473	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2727792890	596	84.68	3	596	4	596	0.0e+00	1140	KO:K02454	general secretion pathway protein E		Yes
2727792894	265	78.49	1	265	1	263	0.0e+00	477	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2727792898	327	85.28	2	327	4	329	0.0e+00	650	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2727792901	165	72.5	6	165	10	169	3.0e-83	276	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2727792902	951	80.82	4	948	5	953	0.0e+00	1820	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2727792903	358	90.66	27	358	1	332	0.0e+00	696	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2727792903	358	90.66	27	358	1	332	0.0e+00	696	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2727792907	371	77.9	1	371	1	371	0.0e+00	671	KO:K00257			Yes
2727792908	392	92.11	1	392	1	393	0.0e+00	848	KO:K00257			Yes
2727792909	194	73.02	2	190	5	193	3.6e-96	316	KO:K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	EC:2.1.2.2	Yes
2727792910	421	82.62	1	420	1	420	0.0e+00	802	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2727792911	404	82.43	1	404	1	404	0.0e+00	816	KO:K00507	stearoyl-CoA desaturase (delta-9 desaturase) [EC:1.14.19.1]	EC:1.14.19.1	Yes
2727792912	56	94.64	1	56	1	56	1.1e-34	127	KO:K02913	large subunit ribosomal protein L33		Yes
2727792913	77	98.7	1	77	1	77	6.0e-52	179	KO:K02902	large subunit ribosomal protein L28		Yes
2727792914	317	90.13	3	316	17	330	0.0e+00	661	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2727792916	775	84.6	1	775	1	778	0.0e+00	1470	KO:K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		Yes
2727792917	213	65.05	8	213	5	210	7.2e-91	303	KO:K03634	outer membrane lipoprotein carrier protein		Yes
2727792918	435	83.76	2	432	3	427	0.0e+00	821	KO:K07478	putative ATPase		Yes
2727792919	309	90.94	1	309	1	309	0.0e+00	630	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2727792920	362	82.67	5	356	7	358	0.0e+00	671	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2727792921	267	88.4	3	252	4	253	0.0e+00	511	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2727792922	238	89.92	1	238	1	238	0.0e+00	483	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2727792925	359	80.85	3	357	5	358	0.0e+00	681	KO:K00523	CDP-4-dehydro-6-deoxyglucose reductase [EC:1.17.1.1]	EC:1.17.1.1	Yes
2727792929	210	69.81	1	210	2	212	1.2e-99	327	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.28	Yes
2727792929	210	69.81	1	210	2	212	1.2e-99	327	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.29	Yes
2727792930	122	71.31	1	122	1	122	2.1e-63	215	KO:K09922	uncharacterized protein		Yes
2727792931	215	86.98	1	215	1	215	0.0e+00	434	KO:K07220	uncharacterized protein		Yes
2727792932	336	83.33	1	336	1	336	0.0e+00	655	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2727792933	175	65.87	9	174	6	172	7.2e-73	248	KO:K03825	putative acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2727792935	250	44.72	1	245	5	250	3.9e-73	256	KO:K02421	flagellar biosynthetic protein FliR		Yes
2727792936	89	62.92	1	89	1	89	1.6e-36	136	KO:K02420	flagellar biosynthetic protein FliQ		Yes
2727792937	246	66.94	1	242	7	251	1.5e-113	371	KO:K02419	flagellar biosynthetic protein FliP		Yes
2727792939	140	67.83	1	140	1	143	9.4e-59	205	KO:K02417	flagellar motor switch protein FliN/FliY		Yes
2727792940	335	63.24	1	321	1	321	0.0e+00	493	KO:K02416	flagellar motor switch protein FliM		Yes
2727792941	199	45.89	4	148	12	156	6.4e-30	126	KO:K02415	flagellar FliL protein		Yes
2727792942	401	33.07	56	401	68	443	4.8e-28	126	KO:K02414	flagellar hook-length control protein FliK		Yes
2727792943	146	34.48	24	139	30	142	3.3e-10	64.2	KO:K02413	flagellar FliJ protein		Yes
2727792944	472	66.3	6	455	31	477	0.0e+00	666	KO:K02412	flagellum-specific ATP synthase [EC:3.6.3.14]	EC:3.6.3.14	Yes
2727792946	335	65.76	6	335	4	333	0.0e+00	503	KO:K02410	flagellar motor switch protein FliG		Yes
2727792947	568	52.71	6	565	8	572	0.0e+00	601	KO:K02409	flagellar M-ring protein FliF		Yes
2727792948	112	60.87	21	112	15	102	3.8e-28	115	KO:K02408	flagellar hook-basal body complex protein FliE		Yes
2727792949	117	44.94	1	89	5	93	1.4e-19	90.2	KO:K02423	flagellar protein FliT		Yes
2727792950	140	46.51	1	129	1	129	8.7e-30	122	KO:K02422	flagellar protein FliS		Yes
2727792951	482	41.68	10	479	2	471	1.9e-113	390	KO:K02407	flagellar hook-associated protein 2		Yes
2727792952	390	58.48	1	389	1	404	0.0e+00	449	KO:K02406	flagellin		Yes
2727792953	391	57.28	1	391	1	404	0.0e+00	456	KO:K02406	flagellin		Yes
2727792954	111	52.29	1	109	1	108	4.8e-34	131	KO:K02403	flagellar transcriptional activator FlhD		Yes
2727792955	179	61.45	1	179	1	176	1.2e-79	267	KO:K02402	flagellar transcriptional activator FlhC		Yes
2727792956	289	69.58	1	286	1	286	0.0e+00	464	KO:K02556	chemotaxis protein MotA		Yes
2727792957	330	65.25	6	286	7	287	5.4e-125	411	KO:K02557	chemotaxis protein MotB		Yes
2727792958	130	80.65	4	127	2	125	2.1e-68	230	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2727792959	199	51.96	16	199	37	240	2.9e-54	197	KO:K03414	chemotaxis protein CheZ		Yes
2727792960	382	44.53	4	382	2	385	3.2e-106	362	KO:K02401	flagellar biosynthetic protein FlhB		Yes
2727792961	697	63.57	24	694	20	697	0.0e+00	981	KO:K02400	flagellar biosynthesis protein FlhA		Yes
2727792962	475	43.63	1	471	1	514	3.0e-109	378	KO:K02404	flagellar biosynthesis protein FlhF		Yes
2727792964	238	64.71	1	238	1	237	8.4e-110	359	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		Yes
2727792965	592	50.84	8	592	7	592	0.0e+00	547	KO:K03406	methyl-accepting chemotaxis protein		Yes
2727792967	361	54.96	1	352	91	443	6.1e-125	414	KO:K07645	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727792969	221	73.76	1	221	1	221	1.0e-114	371	KO:K02483	two-component system, OmpR family, response regulator		Yes
2727792969	221	73.76	1	221	1	221	1.0e-114	371	KO:K07666	two-component system, OmpR family, response regulator QseB		Yes
2727792973	247	67.36	6	244	13	251	7.1e-109	357	KO:K02020	molybdate transport system substrate-binding protein		Yes
2727792974	227	71.3	1	216	1	216	1.7e-106	348	KO:K02018	molybdate transport system permease protein		Yes
2727792975	358	60.99	2	357	12	373	0.0e+00	455	KO:K02017	molybdate transport system ATP-binding protein [EC:3.6.3.29]	EC:3.6.3.29	Yes
