gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2727792688	387	57.07	1	387	1	386	0.0e+00	520	COG0045	Succinyl-CoA synthetase, beta subunit	387
2727792689	297	58.72	1	297	1	289	1.0e-106	379	COG0074	Succinyl-CoA synthetase, alpha subunit	293
2727792690	231	27.31	1	231	8	254	1.0e-27	116	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2727792691	906	29.62	550	814	2	281	6.0e-45	176	COG0515	Serine/threonine protein kinase	384
2727792692	261	34.78	1	248	6	254	3.0e-51	195	COG0631	Serine/threonine protein phosphatase PrpC	262
2727792695	802	40.11	281	800	14	498	2.0e-120	427	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	500
2727792696	159	27.94	7	140	3	125	3.0e-13	68.5	COG4969	Tfp pilus assembly protein, major pilin PilA	125
2727792698	451	32.5	4	433	6	431	1.0e-78	287	COG0612	Predicted Zn-dependent peptidase	438
2727792699	460	30.86	19	452	4	434	4.0e-64	239	COG0612	Predicted Zn-dependent peptidase	438
2727792700	194	38.83	13	194	1	187	5.0e-41	160	COG0742	16S rRNA G966 N2-methylase RsmD	187
2727792701	167	55.56	7	159	5	157	5.0e-55	206	COG0669	Phosphopantetheine adenylyltransferase	159
2727792702	480	35.68	8	469	1	474	6.0e-95	341	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	475
2727792703	494	30.47	6	493	19	553	8.0e-75	274	COG0747	ABC-type transport system, periplasmic component	556
2727792705	329	51.9	3	315	1	312	4.0e-113	401	COG0444	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	316
2727792706	273	49.27	1	272	16	289	8.0e-63	233	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2727792707	316	45.22	1	312	1	314	7.0e-84	303	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2727792710	208	50	1	190	1	190	2.0e-70	258	COG0193	Peptidyl-tRNA hydrolase	190
2727792711	215	46.24	1	93	2	93	1.0e-20	93	COG1825	Ribosomal protein L25 (general stress protein Ctc)	93
2727792712	326	61.15	8	319	3	313	1.0e-119	423	COG0462	Phosphoribosylpyrophosphate synthetase	314
2727792714	286	42.76	7	275	6	288	6.0e-66	244	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2727792717	271	47.64	1	270	1	273	2.0e-75	276	COG0266	Formamidopyrimidine-DNA glycosylase	273
2727792721	888	56.32	1	860	1	804	0.0e+00	1057	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2727792722	359	46.57	85	358	1	275	4.0e-88	318	COG0077	Prephenate dehydratase	279
2727792723	292	41.05	1	283	2	279	2.0e-64	239	COG0287	Prephenate dehydrogenase	279
2727792724	663	43.88	17	430	15	421	2.0e-117	416	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	428
2727792725	558	56.59	1	538	1	530	0.0e+00	587	COG0539	Ribosomal protein S1	541
2727792726	107	50.55	1	91	2	91	3.0e-28	116	COG0776	Bacterial nucleoid DNA-binding protein	94
2727792727	93	25.64	1	78	22	98	3.0e-07	46.8	COG5416	Uncharacterized integral membrane protein	98
2727792728	377	33.08	2	377	1	388	1.0e-67	250	COG2956	Lipopolysaccharide biosynthesis regulator YciM, contains six TPR domains and a predicted metal-binding C-terminal domain	389
2727792730	331	27.84	3	327	2	306	2.0e-34	139	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2727792732	1195	53.23	686	1193	2	520	0.0e+00	646	COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	563
2727792733	323	28.44	1	320	2	326	2.0e-45	176	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2727792734	169	20.86	1	162	5	164	5.0e-09	54.2	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2727792735	431	31.4	54	431	3	378	1.0e-64	240	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2727792736	267	46.39	5	266	14	276	4.0e-79	288	COG2998	ABC-type tungstate transport system, permease component	280
2727792740	371	23.18	13	154	18	168	8.0e-04	38.5	COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	198
2727792741	152	35.83	33	152	2	112	3.0e-22	97.6	COG1416	Intracellular sulfur oxidation protein, DsrE/DsrF family	112
2727792742	111	33.33	18	106	12	101	1.0e-09	55.2	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2727792743	331	28.45	78	300	30	252	1.0e-18	87.6	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2727792745	449	27.07	34	299	4	231	1.0e-22	101	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	271
2727792746	360	35.85	258	360	2	107	3.0e-14	72.8	COG4654	Cytochrome c551/c552	110
2727792747	152	36.42	5	152	1	148	3.0e-18	84.3	COG5501	Predicted secreted protein	148
2727792751	582	31.1	109	534	39	467	6.0e-62	232	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	517
2727792754	513	36.36	164	511	35	408	8.0e-52	198	COG0840	Methyl-accepting chemotaxis protein	408
2727792757	1210	43.75	674	928	93	336	5.0e-47	183	COG0642	Signal transduction histidine kinase	336
2727792758	248	41.3	1	227	1	229	2.0e-47	182	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2727792759	776	37.99	371	648	65	336	2.0e-42	167	COG0642	Signal transduction histidine kinase	336
2727792760	433	24.21	39	271	22	262	6.0e-19	88.8	COG2358	TRAP-type uncharacterized transport system, periplasmic component	321
2727792761	325	45.65	1	311	14	330	2.0e-57	216	COG3191	L-aminopeptidase/D-esterase	348
2727792763	348	28.28	1	287	3	292	1.0e-11	64.5	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2727792764	563	37.7	14	560	3	525	3.0e-119	422	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2727792766	527	36.43	15	267	3	260	7.0e-43	168	COG0467	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	260
2727792769	433	26.89	7	236	2	262	1.0e-18	88.5	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2727792770	158	43.79	1	153	1	152	1.0e-22	99.3	COG5528	Uncharacterized membrane protein	155
2727792771	299	32.33	8	299	5	300	3.0e-43	168	COG0492	Thioredoxin reductase	305
2727792772	129	34.45	2	120	3	114	1.0e-22	98.8	COG3189	Uncharacterized conserved protein YeaO, DUF488 family	117
2727792773	382	32.29	1	381	30	382	8.0e-38	151	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2727792774	172	41.89	21	168	7	142	2.0e-33	135	COG4101	Uncharacterized protein, RmlC-like cupin domain	142
2727792776	418	23.92	181	417	40	314	1.0e-20	94.5	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	314
2727792777	337	45.16	17	320	11	316	1.0e-78	286	COG4301	Uncharacterized conserved protein, contains predicted SAM-dependent methyltransferase domain	321
2727792779	154	26.32	2	128	1	133	3.0e-15	74.6	COG2703	Hemerythrin	144
2727792780	334	28.31	7	269	2	271	5.0e-27	115	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2727792781	319	36.96	88	317	36	258	2.0e-38	153	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2727792782	306	51.57	31	284	2	248	5.0e-89	320	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2727792783	257	34.52	1	243	1	250	2.0e-36	146	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2727792784	453	35.1	10	449	6	440	2.0e-97	349	COG0174	Glutamine synthetase	443
2727792785	158	39.1	10	141	3	135	7.0e-24	103	COG0864	Metal-responsive transcriptional regulator, contains CopG/Arc/MetJ DNA-binding domain	136
2727792788	262	28.39	4	233	22	248	3.0e-27	115	COG3665	Uncharacterized conserved protein YcgI, DUF1989 family	264
2727792789	217	40	16	214	46	247	1.0e-48	186	COG3665	Uncharacterized conserved protein YcgI, DUF1989 family	264
2727792791	244	39.56	18	239	1	220	9.0e-41	160	COG4340	Uncharacterized protein	226
2727792793	258	38.99	22	234	2	216	3.0e-43	168	COG2908	UDP-2,3-diacylglucosamine pyrophosphatase LpxH	237
2727792794	168	46.75	14	165	9	154	9.0e-46	176	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2727792795	231	42.86	35	230	1	158	5.0e-45	174	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2727792797	458	52.25	2	455	1	462	0.0e+00	606	COG0215	Cysteinyl-tRNA synthetase	464
2727792798	216	33.97	18	210	66	274	5.0e-39	154	COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	285
2727792799	325	65.62	3	319	1	317	0.0e+00	491	COG0825	Acetyl-CoA carboxylase alpha subunit	317
2727792800	251	24.87	48	235	42	223	4.0e-03	35.5	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2727792801	313	36.02	19	248	25	259	7.0e-42	164	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2727792802	422	41.99	1	418	1	447	2.0e-113	403	COG0527	Aspartokinase	447
2727792804	258	34.51	5	256	1	251	2.0e-38	153	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2727792805	261	22.49	65	258	9	210	1.0e-08	53.8	COG2755	Lysophospholipase L1 or related esterase	216
2727792806	550	26.85	10	550	16	554	1.0e-64	241	COG2831	Hemolysin activation/secretion protein	554
2727792809	141	54.26	2	95	7	100	2.0e-23	101	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2727792810	500	42.44	21	492	109	556	2.0e-113	403	COG3829	Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding Fis domains	560
2727792811	398	28.42	21	374	4	359	2.0e-36	147	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2727792812	274	43.32	15	261	5	249	1.0e-70	260	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2727792813	254	48.32	16	252	1	237	7.0e-68	250	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2727792814	326	34.12	29	320	4	288	1.0e-34	141	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2727792815	350	33.13	12	343	1	309	4.0e-36	145	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2727792816	300	23.51	4	277	1	271	1.0e-13	70.9	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2727792817	367	45.09	17	341	2	320	3.0e-96	345	COG0276	Protoheme ferro-lyase (ferrochelatase)	320
2727792818	233	32.61	6	229	3	226	1.0e-25	109	COG1011	FMN phosphatase YigB, HAD superfamily	229
2727792819	279	47.69	1	278	7	287	3.0e-64	238	COG1562	Phytoene/squalene synthetase	288
2727792820	340	25.97	14	319	16	284	3.0e-16	79.6	COG1562	Phytoene/squalene synthetase	288
2727792821	375	30.62	1	362	1	367	3.0e-23	102	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2727792822	1054	28.13	11	1040	1	1008	0.0e+00	823	COG0841	Multidrug efflux pump subunit AcrB	1009
2727792824	436	43.34	1	436	1	440	3.0e-95	342	COG0544	FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	441
2727792825	192	71.2	1	191	3	193	8.0e-85	306	COG0740	ATP-dependent protease ClpP, protease subunit	200
2727792826	421	70.52	16	421	1	404	0.0e+00	686	COG1219	ATP-dependent protease Clp, ATPase subunit	408
2727792827	806	64.96	5	783	1	781	0.0e+00	1170	COG0466	ATP-dependent Lon protease, bacterial type	782
2727792833	260	39.92	5	256	7	254	4.0e-60	225	COG0796	Glutamate racemase	269
2727792834	517	48.55	1	308	1	297	4.0e-101	362	COG1951	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	297
2727792835	208	21.89	5	204	2	170	2.0e-06	46	COG1102	Cytidylate kinase	179
2727792836	459	71.9	1	459	1	459	0.0e+00	782	COG0114	Fumarate hydratase class II	462
2727792837	204	41.67	14	193	6	162	3.0e-36	144	COG2862	Uncharacterized membrane protein YqhA	169
2727792838	661	44.85	75	647	1	528	0.0e+00	640	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2727792839	101	49.5	1	101	6	106	2.0e-16	77.5	COG4654	Cytochrome c551/c552	110
2727792841	564	51.5	4	562	5	571	0.0e+00	728	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2727792842	314	34.11	6	306	1	295	9.0e-26	111	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727792843	278	44.44	1	265	4	273	5.0e-65	241	COG0682	Prolipoprotein diacylglyceryltransferase	287
2727792844	257	30.89	1	254	3	257	2.0e-31	129	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2727792845	513	39.54	1	505	8	527	8.0e-113	401	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2727792846	281	29.32	150	278	40	172	2.0e-14	73.5	COG3134	Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain	179
2727792847	644	40.57	269	510	101	336	3.0e-41	163	COG0642	Signal transduction histidine kinase	336
2727792852	257	42.56	5	243	6	241	2.0e-68	252	COG1054	Predicted sulfurtransferase	308
2727792853	1152	47.93	1	1124	3	1119	0.0e+00	1242	COG0587	DNA polymerase III, alpha subunit	1139
2727792854	537	16.82	194	512	15	300	4.0e-09	56.9	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2727792856	699	19.84	1	696	21	764	4.0e-32	133	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727792857	92	37.93	1	86	1	86	5.0e-10	56	COG3077	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module	88
2727792858	106	44.57	15	104	1	91	4.0e-23	99.6	COG3041	mRNA-degrading endonuclease (mRNA interferase) YafQ, toxin component of the YafQ-DinJ toxin-antitoxin module	91
2727792860	574	28.26	191	565	28	428	2.0e-55	210	COG1061	Superfamily II DNA or RNA helicase	442
2727792862	122	28.87	10	106	2	98	3.0e-07	47.4	COG3668	Plasmid stabilization system protein ParE	98
2727792864	126	35.43	4	126	4	130	5.0e-19	86.5	COG3654	Prophage maintenance system killer protein	132
2727792867	415	25.73	16	414	2	404	3.0e-49	189	COG3434	c-di-GMP-related signal transduction protein, contains EAL and HDOD domains	407
2727792868	223	47.14	19	223	2	211	2.0e-48	185	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727792869	631	33.73	251	493	90	335	1.0e-37	151	COG0642	Signal transduction histidine kinase	336
2727792871	210	33.97	3	210	2	210	3.0e-40	158	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727792874	713	40.14	5	688	1	715	0.0e+00	583	COG0643	Chemotaxis protein histidine kinase CheA	716
2727792875	175	46.32	31	166	19	154	4.0e-35	141	COG0835	Chemotaxis signal transduction protein	165
2727792876	518	37.6	156	513	26	408	1.0e-43	171	COG0840	Methyl-accepting chemotaxis protein	408
2727792877	524	34.85	172	519	36	408	2.0e-50	194	COG0840	Methyl-accepting chemotaxis protein	408
2727792878	281	44.28	24	281	2	268	7.0e-71	260	COG1352	Methylase of chemotaxis methyl-accepting proteins	268
2727792879	216	41.98	35	191	1	162	9.0e-43	166	COG1871	Chemotaxis receptor (MCP) glutamine deamidase CheD	164
2727792880	353	54.52	2	353	1	349	8.0e-106	377	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	350
2727792881	317	21.66	26	275	7	281	6.0e-21	95.2	COG4255	Uncharacterized protein	318
2727792882	419	44.6	6	419	4	408	3.0e-103	368	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2727792883	226	46.15	5	224	1	221	6.0e-73	267	COG1136	ABC-type lipoprotein export system, ATPase component	226
2727792884	346	23.71	20	300	8	251	2.0e-06	47.2	COG1240	Mg-chelatase subunit ChlD	261
2727792886	334	41.96	1	323	2	328	8.0e-63	234	COG0714	MoxR-like ATPase	329
2727792888	277	40.6	4	265	3	254	4.0e-63	235	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2727792889	253	19.48	20	238	29	257	5.0e-22	98.5	COG0421	Spermidine synthase	282
2727792890	596	41.98	110	594	23	500	0.0e+00	480	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	500
2727792892	503	54.78	1	502	1	500	0.0e+00	572	COG3333	TctA family transporter	504
2727792894	265	30.68	3	259	1	249	7.0e-25	108	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2727792895	415	27.39	53	415	25	398	2.0e-51	196	COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	399
2727792896	203	40.59	8	108	4	104	4.0e-14	71.6	COG2863	Cytochrome c553	121
2727792897	301	22.59	1	301	1	290	2.0e-05	43.3	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2727792898	327	44.38	3	326	2	325	3.0e-76	279	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2727792901	165	39.02	5	165	3	163	1.0e-30	125	COG0597	Lipoprotein signal peptidase	167
2727792902	951	44.39	5	945	1	933	0.0e+00	1102	COG0060	Isoleucyl-tRNA synthetase	933
2727792903	358	42.24	27	347	1	304	2.0e-83	302	COG0196	FAD synthase	304
2727792905	156	24.14	1	139	5	149	1.0e-12	65.9	COG3832	Uncharacterized conserved protein YndB, AHSA1/START domain	149
2727792906	111	30.1	1	103	8	110	3.0e-10	57.1	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2727792907	371	26.1	1	363	1	386	4.0e-38	152	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2727792908	392	31.37	1	392	1	388	3.0e-62	232	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2727792909	194	53.16	2	191	1	186	7.0e-65	240	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2727792910	421	39.88	78	416	18	349	4.0e-74	272	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2727792911	404	37.98	12	269	31	288	9.0e-78	284	COG1398	Fatty-acid desaturase	289
2727792912	56	48	5	54	1	50	7.0e-09	52.1	COG0267	Ribosomal protein L33	50
2727792913	77	66.23	1	76	1	77	2.0e-22	97.7	COG0227	Ribosomal protein L28	77
2727792914	317	50.16	5	315	2	302	4.0e-92	331	COG0492	Thioredoxin reductase	305
2727792915	224	33.18	9	219	1	214	2.0e-32	132	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2727792917	213	32.71	1	213	5	210	2.0e-34	138	COG2834	Outer membrane lipoprotein-sorting protein	211
2727792918	435	55.63	7	435	13	436	0.0e+00	569	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2727792919	309	43.83	1	308	3	297	9.0e-53	200	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2727792920	362	41.09	8	353	3	309	2.0e-50	193	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2727792921	267	56.75	2	252	1	249	3.0e-91	328	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2727792922	238	54.24	3	237	1	236	2.0e-88	318	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2727792924	325	40.19	4	321	1	316	2.0e-61	229	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2727792925	359	35.27	108	331	7	208	5.0e-46	178	COG0543	NAD(P)H-flavin reductase	252
2727792926	312	21.09	19	310	2	304	6.0e-19	88.5	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2727792929	210	41.47	1	210	80	289	2.0e-49	189	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2727792930	122	56.14	8	121	6	116	2.0e-32	131	COG3169	Uncharacterized conserved protein, DUF486 family	116
2727792931	215	32.42	1	214	3	217	7.0e-31	127	COG1392	Uncharacterized conserved protein YkaA, distantly related to PhoU, UPF0111/DUF47 family	217
2727792932	336	41.57	10	336	4	326	1.0e-62	233	COG0306	Phosphate/sulfate permease	326
2727792933	175	22.78	1	167	2	178	3.0e-15	75	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2727792935	250	42.49	2	233	1	232	2.0e-35	142	COG1684	Flagellar biosynthesis protein FliR	258
2727792936	89	48.86	2	89	2	89	2.0e-15	74.4	COG1987	Flagellar biosynthesis protein FliQ	89
2727792937	246	57.45	8	242	13	247	2.0e-75	275	COG1338	Flagellar biosynthetic protein FliP	248
2727792939	140	48.31	11	128	20	136	2.0e-24	104	COG1886	Flagellar motor switch/type III secretory pathway protein FliN	136
2727792940	335	40.44	6	322	5	321	6.0e-86	311	COG1868	Flagellar motor switch protein FliM	332
2727792941	199	31.54	3	146	6	154	9.0e-21	93.8	COG1580	Flagellar basal body-associated protein FliL	159
2727792943	146	25.9	5	143	7	145	7.0e-06	43.4	COG2882	Flagellar biosynthesis chaperone FliJ	148
2727792944	472	54.25	30	462	26	438	0.0e+00	561	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2727792945	233	28.65	57	230	61	229	1.0e-21	97	COG1317	Flagellar biosynthesis/type III secretory pathway protein FliH	234
2727792946	335	48.35	1	332	5	337	2.0e-78	285	COG1536	Flagellar motor switch protein FliG	339
2727792947	568	38.5	29	566	19	544	5.0e-112	398	COG1766	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ	545
2727792948	112	39.76	30	112	24	105	1.0e-10	58	COG1677	Flagellar hook-basal body complex protein FliE	105
2727792950	140	35.38	8	137	6	130	9.0e-22	96.1	COG1516	Flagellin-specific chaperone FliS	132
2727792951	482	32.16	12	479	6	477	4.0e-49	189	COG1345	Flagellar capping protein FliD	483
2727792952	390	36.27	4	389	2	360	1.0e-42	167	COG1344	Flagellin and related hook-associated protein FlgL	360
2727792953	391	39.33	4	391	2	360	5.0e-43	168	COG1344	Flagellin and related hook-associated protein FlgL	360
2727792956	289	43.21	1	287	3	266	2.0e-68	252	COG1291	Flagellar motor component MotA	266
2727792957	330	33.21	11	278	1	241	2.0e-46	180	COG1360	Flagellar motor protein MotB	244
2727792959	199	37.88	16	199	21	217	3.0e-31	128	COG3143	Chemotaxis regulator CheZ, phosphatase of CheY~P	217
2727792960	382	35.67	3	358	1	356	5.0e-90	325	COG1377	Flagellar biosynthesis protein FlhB	363
2727792961	697	52.28	24	696	19	696	0.0e+00	774	COG1298	Flagellar biosynthesis pathway, component FlhA	696
2727792962	475	23.87	1	441	1	394	5.0e-60	225	COG1419	Flagellar biosynthesis GTPase FlhF	407
2727792964	238	38.75	1	238	16	247	6.0e-54	204	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2727792965	592	37.79	157	519	24	408	1.0e-48	187	COG0840	Methyl-accepting chemotaxis protein	408
2727792967	361	34.21	60	360	34	333	2.0e-39	156	COG0642	Signal transduction histidine kinase	336
2727792969	221	44.78	1	220	1	229	4.0e-56	210	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2727792970	230	37.99	15	178	7	183	9.0e-30	123	COG3658	Cytochrome b	192
2727792973	247	27.64	3	247	14	257	2.0e-37	149	COG0725	ABC-type molybdate transport system, periplasmic component	258
2727792974	227	46.85	5	226	3	224	7.0e-53	200	COG4149	ABC-type molybdate transport system, permease component	225
2727792975	358	46.52	1	357	1	351	5.0e-95	341	COG4148	ABC-type molybdate transport system, ATPase component	352
2727792976	267	39.13	20	134	16	130	6.0e-19	88.1	COG2005	DNA-binding transcriptional regulator ModE (molybdenum-dependent)	130
2727792978	246	28.63	10	236	2	233	1.0e-25	110	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2727792980	406	26.03	22	406	14	392	5.0e-21	96	COG2814	Predicted arabinose efflux permease, MFS family	394
2727792982	96	35.29	9	91	9	93	4.0e-09	53	COG2747	Negative regulator of flagellin synthesis (anti-sigma28 factor)	93
2727792983	239	32.76	67	239	50	220	3.0e-23	102	COG1261	Flagella basal body P-ring formation protein FlgA	220
2727792984	117	38.35	1	116	1	132	5.0e-23	99.6	COG1815	Flagellar basal body rod protein FlgB	133
2727792985	136	54.41	3	136	2	137	1.0e-37	148	COG1558	Flagellar basal body rod protein FlgC	137
2727792986	221	38.91	1	221	3	222	4.0e-36	144	COG1843	Flagellar hook assembly protein FlgD	222
2727792987	440	43.24	1	440	3	422	2.0e-86	313	COG1749	Flagellar hook protein FlgE	423
2727792988	244	50.6	1	240	1	248	7.0e-62	230	COG4787	Flagellar basal body rod protein FlgF	251
2727792989	260	53.79	1	260	1	263	1.0e-79	289	COG4786	Flagellar basal body rod protein FlgG	265
2727792990	240	36.4	21	237	4	230	1.0e-40	160	COG2063	Flagellar basal body L-ring protein FlgH	230
2727792991	373	50.95	7	373	1	365	6.0e-109	387	COG1706	Flagellar basal body P-ring protein FlgI	365
2727792992	311	43.12	143	302	28	181	9.0e-39	154	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ	201
2727792993	640	29.78	1	456	3	459	2.0e-58	221	COG1256	Flagellar hook-associated protein FlgK	552
2727792994	397	23.74	1	396	1	357	3.0e-27	116	COG1344	Flagellin and related hook-associated protein FlgL	360
2727792996	274	18.85	21	252	23	253	9.0e-05	41.1	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	289
2727792998	1051	38.98	542	794	94	336	5.0e-43	170	COG0642	Signal transduction histidine kinase	336
2727793001	283	34.24	8	263	4	248	3.0e-42	165	COG0300	Short-chain dehydrogenase	265
2727793002	792	37.78	307	752	4	443	8.0e-94	338	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2727793003	304	41.05	12	295	2	285	5.0e-66	244	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2727793004	434	46.15	4	430	1	413	4.0e-93	335	COG3395	Uncharacterized conserved protein YgbK, DUF1537 family	413
2727793005	218	35.51	5	215	8	211	2.0e-31	128	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2727793006	267	55.47	1	265	1	254	5.0e-97	347	COG3622	Hydroxypyruvate isomerase	260
2727793007	414	29.53	67	343	54	351	3.0e-25	110	COG1566	Multidrug resistance efflux pump	352
2727793008	424	28.24	20	424	1	407	5.0e-56	212	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2727793009	234	45.45	12	230	1	218	1.0e-74	272	COG1136	ABC-type lipoprotein export system, ATPase component	226
2727793010	177	28.96	1	174	5	187	3.0e-24	104	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	190
2727793011	170	28	27	151	1	125	3.0e-08	51.5	COG1846	DNA-binding transcriptional regulator, MarR family	126
2727793013	403	38.5	11	393	6	383	1.0e-73	270	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2727793015	476	26.95	1	436	2	416	2.0e-27	117	COG3025	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	432
2727793016	292	36.05	7	264	20	264	1.0e-65	243	COG2326	Polyphosphate kinase 2, PPK2 family	270
2727793017	174	29.94	6	171	2	163	9.0e-23	99	COG0221	Inorganic pyrophosphatase	171
2727793019	772	37.93	13	772	6	731	0.0e+00	507	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
