gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2727815060	226	34	226	11	185	6.0e-28	98	pfam04240	Caroten_synth	209
2727815061	158	9	150	2	129	4.5e-10	39.8	pfam04116	FA_hydroxylase	133
2727815062	384	6	373	1	372	3.4e-51	174.4	pfam05834	Lycopene_cycl	380
2727815063	311	3	62	3	59	4.4e-16	58.4	pfam00126	HTH_1	60
2727815063	311	86	293	3	204	9.5e-34	116.5	pfam03466	LysR_substrate	209
2727815064	740	67	398	8	228	4.9e-51	173.5	pfam00141	peroxidase	229
2727815064	740	403	713	2	228	1.1e-40	139.6	pfam00141	peroxidase	229
2727815065	493	34	344	1	302	2.7e-98	329.2	pfam00251	Glyco_hydro_32N	305
2727815065	493	379	455	3	82	1.6e-10	41.5	pfam08244	Glyco_hydro_32C	82
2727815066	275	1	140	1	141	9.9e-20	71.4	pfam00582	Usp	141
2727815068	351	4	116	1	112	8.7e-27	93.4	pfam00072	Response_reg	112
2727815068	351	158	245	2	85	1.8e-18	66.2	pfam00027	cNMP_binding	88
2727815068	351	278	349	2	67	1.9e-13	50.1	pfam13545	HTH_Crp_2	68
2727815069	410	17	122	2	102	1.8e-16	60.1	pfam13426	PAS_9	102
2727815069	410	189	257	2	64	1.9e-14	53.3	pfam00512	HisKA	64
2727815069	410	301	410	2	108	1.1e-23	83.8	pfam02518	HATPase_c	111
2727815070	248	10	65	3	53	2.6e-13	49.3	pfam04405	ScdA_N	56
2727815070	248	84	239	3	131	3.9e-15	56.5	pfam01814	Hemerythrin	131
2727815071	274	17	226	44	210	6.0e-18	65.7	pfam05721	PhyH	211
2727815072	308	38	123	3	67	1.7e-08	34.3	pfam02311	AraC_binding	136
2727815072	308	225	304	2	80	1.6e-18	66.6	pfam12833	HTH_18	81
2727815073	208	66	208	25	139	9.0e-10	38.2	pfam04616	Glyco_hydro_43	288
2727815076	345	5	342	1	345	6.2e-103	344.3	pfam00478	IMPDH	345
2727815077	192	5	190	1	197	2.1e-30	105.5	pfam01914	MarC	203
2727815079	71	9	55	1	49	6.3e-09	36	pfam14375	Cys_rich_CWC	50
2727815080	656	43	153	2	108	2.2e-24	86	pfam07715	Plug	108
2727815080	656	195	655	7	461	2.3e-36	126.5	pfam00593	TonB_dep_Rec	461
2727815081	447	7	428	1	412	8.1e-57	192.8	pfam13520	AA_permease_2	425
2727815083	477	27	218	3	184	8.6e-21	74.5	pfam02321	OEP	188
2727815083	477	245	472	3	187	7.5e-21	74.7	pfam02321	OEP	188
2727815084	439	45	306	19	195	1.7e-21	76.3	pfam16576	HlyD_D23	214
2727815085	336	2	161	3	154	5.5e-33	114	pfam01210	NAD_Gly3P_dh_N	157
2727815085	336	180	329	1	140	2.0e-44	151.1	pfam07479	NAD_Gly3P_dh_C	142
2727815086	375	5	173	2	159	2.6e-16	60.3	pfam04055	Radical_SAM	167
2727815087	358	2	140	1	155	2.7e-12	47.1	pfam13102	Phage_int_SAM_5	156
2727815087	358	187	346	3	169	8.9e-20	71	pfam00589	Phage_integrase	172
2727815091	134	84	124	6	45	1.2e-05	25.6	pfam05713	MobC	45
2727815092	328	7	241	3	242	1.5e-31	109.8	pfam03432	Relaxase	242
2727815096	352	8	156	1	151	4.6e-16	58.9	pfam01548	DEDD_Tnp_IS110	155
2727815096	352	222	308	2	87	1.3e-23	83	pfam02371	Transposase_20	87
2727815097	220	2	180	1	163	1.6e-13	50.7	pfam13483	Lactamase_B_3	163
2727815098	57	5	56	7	54	4.8e-14	51.9	pfam12244	DUF3606	54
2727815099	129	13	94	2	67	2.3e-20	72.6	pfam02656	DUF202	68
2727815101	367	223	309	2	67	7.6e-09	35.7	pfam13442	Cytochrome_CBB3	67
2727815102	151	14	151	31	115	1.7e-09	37.9	pfam02635	DrsE	116
2727815103	306	62	304	1	229	6.2e-40	137.2	pfam13531	SBP_bac_11	230
2727815104	215	5	136	2	122	3.7e-27	94.6	pfam00578	AhpC-TSA	124
2727815104	215	156	195	1	25	2.5e-08	33.5	pfam10417	1-cysPrx_C	40
2727815105	247	25	247	1	229	6.8e-30	104.4	pfam13531	SBP_bac_11	230
2727815108	298	4	63	3	59	2.0e-17	62.7	pfam00126	HTH_1	60
2727815108	298	88	296	3	205	1.1e-35	122.8	pfam03466	LysR_substrate	209
2727815110	221	5	100	3	99	1.2e-07	31.8	pfam00970	FAD_binding_6	99
2727815110	221	106	205	1	107	1.3e-14	54.7	pfam00175	NAD_binding_1	109
2727815111	202	18	108	3	80	7.3e-07	29	pfam00027	cNMP_binding	88
2727815111	202	118	202	14	90	8.8e-07	29.3	pfam04492	Phage_rep_O	95
2727815111	202	136	201	17	59	2.7e-11	43.1	pfam13545	HTH_Crp_2	68
2727815112	262	5	255	3	235	5.8e-48	163.4	pfam01925	TauE	236
2727815113	186	1	101	171	248	5.5e-07	29.3	pfam04143	Sulf_transp	310
2727815113	186	106	174	256	310	6.5e-11	42.2	pfam04143	Sulf_transp	310
2727815114	136	19	134	9	102	6.8e-12	45.4	pfam04143	Sulf_transp	310
2727815115	462	28	203	14	197	9.9e-13	48.4	pfam00753	Lactamase_B	197
2727815115	462	278	341	14	36	1.2e-04	22.4	pfam00581	Rhodanese	107
2727815116	197	58	193	4	136	4.8e-20	71.6	pfam08534	Redoxin	148
2727815118	324	15	305	26	302	7.6e-54	182.5	pfam03601	Cons_hypoth698	304
2727815120	112	15	89	1	73	5.3e-18	64.6	pfam03551	PadR	75
2727815124	99	46	70	4	26	1.0e-01	12.7	pfam12779	YXWGXW	26
2727815124	99	78	99	6	26	1.4e-03	18.6	pfam12779	YXWGXW	26
2727815125	347	136	340	2	207	3.3e-31	108.7	pfam14093	DUF4271	207
2727815126	265	30	252	8	231	1.8e-31	109.1	pfam02602	HEM4	232
2727815127	692	3	165	1	162	5.5e-75	250.7	pfam03190	Thioredox_DsbH	163
2727815128	434	52	426	3	259	2.3e-50	171.5	pfam03781	FGE-sulfatase	260
2727815130	513	30	221	1	193	9.6e-47	159.5	pfam12081	GldM_N	194
2727815130	513	326	499	2	175	4.3e-30	105.1	pfam12080	GldM_C	175
2727815132	271	15	256	2	234	3.7e-55	186.9	pfam13561	adh_short_C2	234
2727815133	95	12	69	2	53	9.2e-12	44.4	pfam04193	PQ-loop	61
2727815134	518	6	116	1	108	6.4e-24	84.2	pfam00072	Response_reg	112
2727815134	518	230	425	3	174	1.2e-24	87.3	pfam08665	PglZ	176
2727815135	819	34	120	1	88	3.3e-21	74.9	pfam13715	CarbopepD_reg_2	88
2727815135	819	135	239	2	106	3.7e-10	40.2	pfam07715	Plug	108
2727815137	259	49	228	1	201	3.6e-36	124.4	pfam12706	Lactamase_B_2	201
2727815138	299	87	147	6	63	1.6e-09	37.7	pfam12836	HHH_3	65
2727815138	299	165	229	3	64	4.7e-11	42.6	pfam12836	HHH_3	65
2727815138	299	233	297	3	64	1.4e-13	50.7	pfam12836	HHH_3	65
2727815139	379	6	118	1	113	1.2e-35	122.5	pfam02771	Acyl-CoA_dh_N	113
2727815139	379	122	217	2	97	1.7e-23	82.5	pfam02770	Acyl-CoA_dh_M	97
2727815139	379	229	378	1	149	8.1e-49	165.6	pfam00441	Acyl-CoA_dh_1	150
2727815142	305	86	237	2	143	3.6e-46	156.6	pfam08459	UvrC_HhH_N	143
2727815142	305	255	305	8	58	1.4e-06	28.2	pfam12826	HHH_2	64
2727815143	494	153	423	170	356	6.7e-05	22.1	pfam04185	Phosphoesterase	356
2727815144	364	74	324	1	227	3.0e-14	53.2	pfam00561	Abhydrolase_1	256
2727815148	188	3	60	1	57	2.4e-12	46.5	pfam08207	EFP_N	58
2727815148	188	68	121	1	47	3.3e-14	52.5	pfam01132	EFP	54
2727815148	188	130	185	2	56	6.3e-25	86.6	pfam09285	Elong-fact-P_C	56
2727815149	160	83	157	2	71	9.7e-20	70.1	pfam00364	Biotin_lipoyl	73
2727815150	446	1	110	2	110	7.0e-46	155.2	pfam00289	Biotin_carb_N	110
2727815150	446	115	325	1	209	2.1e-74	249.5	pfam02786	CPSase_L_D2	211
2727815150	446	335	442	1	107	2.6e-44	149.6	pfam02785	Biotin_carb_C	108
2727815152	730	26	189	2	160	2.9e-71	238.2	pfam12437	GSIII_N	160
2727815152	730	196	409	20	180	2.9e-17	62.6	pfam00120	Gln-synt_C	345
2727815153	339	3	85	4	81	3.7e-13	48.9	pfam03951	Gln-synt_N	83
2727815153	339	94	261	15	163	9.3e-15	54.3	pfam00120	Gln-synt_C	345
2727815154	393	4	340	3	315	9.3e-69	232	pfam03265	DNase_II	323
2727815155	242	32	242	5	203	4.2e-50	170.5	pfam10042	DUF2278	204
2727815157	538	25	353	1	231	5.4e-44	150.5	pfam01555	N6_N4_Mtase	231
2727815157	538	391	504	25	105	1.6e-04	21.5	pfam04471	Mrr_cat	115
2727815158	118	7	114	2	100	4.3e-08	33.6	pfam12680	SnoaL_2	102
2727815159	123	11	117	2	90	2.4e-11	43.4	pfam00166	Cpn10	93
2727815160	737	67	185	4	94	3.8e-23	81.8	pfam00586	AIRS	94
2727815160	737	197	353	3	151	1.3e-35	122.7	pfam02769	AIRS_C	156
2727815160	737	439	557	2	93	2.8e-25	88.7	pfam00586	AIRS	94
2727815160	737	570	712	1	149	2.0e-15	57.1	pfam02769	AIRS_C	156
2727815161	347	20	268	1	240	2.0e-34	119	pfam01370	Epimerase	241
2727815162	265	4	98	2	96	6.3e-19	68.2	pfam03807	F420_oxidored	97
2727815162	265	160	263	1	99	7.4e-28	96.7	pfam14748	P5CR_dimer	103
2727815163	169	36	157	2	126	1.8e-20	73.9	pfam00188	CAP	126
2727815164	277	17	248	2	212	8.0e-32	111.2	pfam10670	DUF4198	213
2727815165	293	86	292	3	215	8.4e-34	116.9	pfam01738	DLH	217
2727815166	549	3	267	1	265	6.0e-122	405.9	pfam06418	CTP_synth_N	266
2727815166	549	302	528	2	189	3.4e-54	183.4	pfam00117	GATase	190
2727815167	277	115	216	1	110	5.7e-11	42.6	pfam14240	YHYH	196
2727815168	154	92	113	1	22	2.9e-06	26.7	pfam07661	MORN_2	22
2727815169	228	43	209	31	172	6.3e-19	68.3	pfam02630	SCO1-SenC	174
2727815170	561	6	334	70	268	9.6e-13	48	pfam00732	GMC_oxred_N	296
2727815170	561	423	548	1	144	6.0e-22	78.6	pfam05199	GMC_oxred_C	144
2727815171	750	102	459	2	353	4.5e-86	288.7	pfam00930	DPPIV_N	354
2727815171	750	546	743	10	200	8.6e-43	146.1	pfam00326	Peptidase_S9	212
2727815172	353	28	315	2	297	2.2e-57	194.6	pfam14362	DUF4407	298
2727815173	665	136	402	3	280	1.6e-25	90.5	pfam14849	YidC_periplas	283
2727815173	665	418	613	1	166	1.7e-46	158	pfam02096	60KD_IMP	166
2727815176	473	207	239	3	34	1.0e-06	28.2	pfam00515	TPR_1	34
2727815176	473	240	272	2	31	2.5e-05	23.9	pfam07719	TPR_2	34
2727815176	473	286	368	2	81	3.8e-07	30.1	pfam12895	ANAPC3	82
2727815178	253	9	245	2	243	4.9e-87	291.3	pfam02679	ComA	243
2727815179	243	6	87	1	83	3.9e-14	52.5	pfam08501	Shikimate_dh_N	83
2727815181	544	37	541	1	484	0.0e+00	489.1	pfam01039	Carboxyl_trans	494
2727815182	145	10	132	2	120	5.6e-16	59	pfam13279	4HBT_2	123
2727815183	189	14	189	2	177	1.6e-39	135.1	pfam01300	Sua5_yciO_yrdC	179
2727815185	329	64	302	4	231	1.0e-25	90.3	pfam01075	Glyco_transf_9	249
2727815186	280	1	182	2	170	8.1e-33	113.7	pfam13614	AAA_31	177
2727815187	341	15	323	1	291	1.0e-78	264.4	pfam00248	Aldo_ket_red	292
2727815188	491	27	173	1	125	3.7e-23	82.2	pfam01743	PolyA_pol	126
2727815188	491	200	262	2	60	2.7e-19	68.6	pfam12627	PolyA_pol_RNAbd	64
2727815188	491	276	407	2	98	5.3e-15	55.6	pfam01966	HD	122
2727815189	188	2	138	2	128	2.9e-16	59.5	pfam07929	PRiA4_ORF3	174
2727815190	232	1	214	33	225	7.1e-55	186.2	pfam01715	IPPT	228
2727815191	443	39	181	2	118	8.6e-19	67.9	pfam00675	Peptidase_M16	149
2727815191	443	193	372	4	182	6.9e-31	107.5	pfam05193	Peptidase_M16_C	183
2727815192	685	49	186	3	134	9.3e-05	22.3	pfam00675	Peptidase_M16	149
2727815192	685	196	375	1	182	2.2e-25	89.6	pfam05193	Peptidase_M16_C	183
2727815195	492	108	286	6	174	2.1e-17	63.5	pfam00587	tRNA-synt_2b	179
2727815195	492	302	399	1	93	1.1e-18	67.1	pfam03129	HGTP_anticodon	94
2727815195	492	425	492	1	69	1.7e-24	85.7	pfam09180	ProRS-C_1	69
2727815197	257	18	162	2	141	5.5e-20	71.9	pfam06271	RDD	141
2727815198	330	99	279	2	155	5.1e-32	110.9	pfam01944	SpoIIM	156
2727815201	325	49	179	1	131	8.3e-63	209.9	pfam07726	AAA_3	131
2727815202	448	202	288	2	86	1.0e-17	64.1	pfam01882	DUF58	86
2727815203	229	31	179	1	149	3.7e-50	170	pfam01509	TruB_N	149
2727815203	229	180	229	1	44	3.3e-09	36.6	pfam16198	TruB_C_2	64
2727815205	357	2	337	15	346	6.0e-83	278.9	pfam03301	Trp_dioxygenase	346
2727815206	259	12	198	1	168	1.2e-53	181.2	pfam01975	SurE	169
2727815208	790	6	258	2	299	4.6e-11	42.3	pfam05569	Peptidase_M56	299
2727815208	790	488	570	57	108	5.3e-05	23.6	pfam07715	Plug	108
2727815209	119	4	117	1	114	7.9e-28	97	pfam03965	Penicillinase_R	115
2727815210	383	3	377	2	361	4.3e-90	302.1	pfam02684	LpxB	374
2727815212	245	23	205	3	179	2.4e-32	112.2	pfam01012	ETF	182
2727815213	321	3	179	1	180	6.9e-29	100.9	pfam01012	ETF	182
2727815213	321	195	278	2	84	3.4e-32	110.2	pfam00766	ETF_alpha	84
2727815214	451	111	447	2	345	6.4e-89	298.2	pfam00120	Gln-synt_C	345
2727815216	282	17	118	1	100	3.2e-19	68.8	pfam13344	Hydrolase_6	101
2727815216	282	201	282	2	71	1.2e-15	57.2	pfam13242	Hydrolase_like	75
2727815217	196	7	136	6	127	2.3e-43	146.8	pfam02577	DNase-RNase	129
2727815218	281	94	151	2	56	5.7e-06	26.3	pfam00288	GHMP_kinases_N	66
2727815218	281	202	268	14	69	1.4e-06	28.4	pfam08544	GHMP_kinases_C	85
2727815219	248	61	190	7	131	7.3e-19	67.6	pfam01553	Acyltransferase	134
2727815220	834	295	461	2	170	1.1e-11	44.9	pfam04851	ResIII	171
2727815220	834	572	693	28	110	2.0e-08	34.5	pfam00271	Helicase_C	111
2727815221	339	25	156	28	135	8.9e-17	61	pfam01565	FAD_binding_4	139
2727815221	339	215	339	2	106	2.0e-32	111.3	pfam02873	MurB_C	106
2727815222	301	16	131	10	87	4.3e-09	36.5	pfam00753	Lactamase_B	197
2727815223	149	10	123	44	117	3.3e-08	33	pfam01740	STAS	117
2727815224	850	16	68	3	51	7.2e-15	54.7	pfam02861	Clp_N	53
2727815224	850	95	142	4	48	5.0e-09	36	pfam02861	Clp_N	53
2727815224	850	234	367	2	82	6.6e-12	45.9	pfam00004	AAA	132
2727815224	850	447	482	1	35	1.0e-06	28.1	pfam02151	UVR	36
2727815224	850	566	740	1	170	4.3e-54	183	pfam07724	AAA_2	171
2727815224	850	746	826	1	78	6.1e-24	83.7	pfam10431	ClpB_D2-small	81
2727815225	275	5	184	1	182	8.8e-53	178.7	pfam00800	PDT	183
2727815226	414	50	400	1	363	1.3e-54	185.6	pfam00155	Aminotran_1_2	363
2727815227	301	36	292	1	257	2.8e-66	223	pfam02153	PDH	258
2727815229	551	25	193	1	176	5.2e-50	169.5	pfam00270	DEAD	176
2727815229	551	227	336	15	111	6.6e-27	93.9	pfam00271	Helicase_C	111
2727815229	551	476	547	1	70	1.8e-15	56.5	pfam03880	DbpA	72
2727815230	364	6	270	17	264	1.9e-34	118.7	pfam00793	DAHP_synth_1	275
2727815230	364	281	359	1	74	2.7e-20	72.4	pfam01817	CM_2	75
2727815231	339	54	307	2	261	1.6e-87	292.9	pfam01761	DHQ_synthase	262
2727815232	437	5	420	4	417	7.4e-81	271.8	pfam00275	EPSP_synthase	417
2727815233	331	8	321	1	327	3.2e-117	390.7	pfam01264	Chorismate_synt	327
2727815234	101	8	97	2	89	6.8e-25	86.8	pfam06108	DUF952	90
2727815235	98	8	98	1	91	7.4e-22	76.9	pfam01910	Thiamine_BP	92
2727815236	149	47	140	1	83	8.6e-15	54.7	pfam03330	DPBB_1	83
2727815237	446	215	238	14	34	2.5e-04	20.5	pfam02412	TSP_3	36
2727815237	446	242	267	15	34	1.1e-03	18.4	pfam02412	TSP_3	36
2727815237	446	271	296	15	34	2.9e-03	17.1	pfam02412	TSP_3	36
2727815237	446	300	323	15	30	1.3e-02	15	pfam02412	TSP_3	36
2727815237	446	343	438	2	95	1.0e-23	83.4	pfam00691	OmpA	95
2727815238	225	9	203	2	126	1.5e-29	103	pfam01252	Peptidase_A8	130
2727815239	415	8	415	3	393	5.0e-30	104.3	pfam05977	MFS_3	522
2727815240	210	6	200	1	200	3.4e-43	147.7	pfam01712	dNK	204
2727815241	163	5	132	1	111	7.9e-32	110	pfam01288	HPPK	112
2727815242	151	2	145	11	152	5.1e-19	68.6	pfam08808	RES	162
2727815244	358	17	352	4	344	1.1e-24	87	pfam12698	ABC2_membrane_3	345
2727815247	644	84	151	3	75	1.2e-05	25.5	pfam00575	S1	75
2727815247	644	165	235	2	75	3.9e-11	43	pfam00575	S1	75
2727815247	644	252	324	1	75	5.0e-18	65.1	pfam00575	S1	75
2727815247	644	338	411	3	75	2.7e-18	65.9	pfam00575	S1	75
2727815247	644	424	498	2	75	3.0e-15	56.2	pfam00575	S1	75
2727815247	644	511	580	3	74	1.5e-11	44.4	pfam00575	S1	75
2727815248	837	42	177	1	130	1.1e-16	61.6	pfam02585	PIG-L	131
2727815251	567	33	326	1	260	6.3e-24	84.4	pfam00474	SSF	406
2727815251	567	375	523	275	403	2.4e-09	36.4	pfam00474	SSF	406
2727815252	444	10	444	1	416	2.7e-38	131.8	pfam13520	AA_permease_2	425
2727815253	420	28	122	3	87	1.2e-20	74.3	pfam00128	Alpha-amylase	337
2727815253	420	342	417	5	70	2.5e-07	30.6	pfam16657	Malt_amylase_C	75
2727815255	502	121	262	1	150	8.0e-34	117.5	pfam13365	Trypsin_2	150
2727815255	502	301	394	2	82	5.1e-19	68.2	pfam13180	PDZ_2	82
2727815257	279	2	279	3	286	2.9e-10	39.8	pfam12679	ABC2_membrane_2	288
2727815258	298	20	157	1	137	1.4e-25	90.2	pfam00005	ABC_tran	137
2727815259	364	37	343	5	279	2.7e-32	112.2	pfam00150	Cellulase	281
2727815260	458	346	458	2	107	5.1e-12	46.2	pfam02518	HATPase_c	111
2727815261	675	20	310	3	269	6.7e-20	70.9	pfam03170	BcsB	608
2727815261	675	311	472	8	149	8.2e-06	24.4	pfam03170	BcsB	608
2727815262	624	9	141	2	100	3.6e-07	30.3	pfam05157	T2SSE_N	109
2727815262	624	239	467	3	229	1.1e-19	71.1	pfam13641	Glyco_tranf_2_3	231
2727815265	287	100	210	32	114	1.3e-11	44.2	pfam05175	MTS	169
2727815266	349	6	110	3	100	8.5e-20	70.4	pfam00383	dCMP_cyt_deam_1	101
2727815266	349	157	344	1	164	1.1e-31	110.1	pfam01872	RibD_C	200
2727815267	205	23	128	1	105	1.9e-27	95.5	pfam01205	UPF0029	105
2727815268	249	75	239	12	131	1.6e-25	89.5	pfam02698	DUF218	132
2727815269	296	4	184	1	179	1.5e-65	220.3	pfam02737	3HCDH_N	180
2727815269	296	186	282	1	97	3.1e-32	110.9	pfam00725	3HCDH	97
2727815270	216	36	118	3	65	1.0e-09	38.1	pfam13715	CarbopepD_reg_2	88
2727815271	364	3	75	1	63	1.3e-19	70	pfam01883	DUF59	74
2727815271	364	94	345	2	240	4.9e-97	324.1	pfam10609	ParA	246
2727815272	208	1	163	1	167	9.1e-42	142.5	pfam04299	FMN_bind_2	168
2727815273	330	109	313	2	205	4.1e-92	307.1	pfam02562	PhoH	205
2727815275	377	15	175	5	163	1.9e-11	44.1	pfam13439	Glyco_transf_4	170
2727815275	377	180	349	14	159	7.5e-31	106.9	pfam00534	Glycos_transf_1	172
2727815276	172	27	102	1	75	1.8e-16	60.1	pfam03061	4HBT	79
2727815277	449	22	182	1	160	1.3e-22	80.1	pfam01554	MatE	161
2727815277	449	248	408	16	154	3.3e-10	39.7	pfam01554	MatE	161
2727815278	281	14	251	13	241	6.7e-32	110.4	pfam12864	DUF3822	241
2727815279	182	1	177	1	181	4.3e-40	137.2	pfam03602	Cons_hypoth95	182
2727815280	213	2	195	3	196	2.4e-48	164.5	pfam13500	AAA_26	200
2727815281	189	3	183	1	187	1.4e-20	73.8	pfam01812	5-FTHF_cyc-lig	187
2727815282	359	11	352	3	315	1.2e-77	261.1	pfam02606	LpxK	327
2727815283	677	26	84	1	58	5.2e-13	48.3	pfam08206	OB_RNB	58
2727815283	677	95	153	10	58	1.1e-06	28.1	pfam08206	OB_RNB	58
2727815283	677	200	535	1	325	7.4e-115	383.6	pfam00773	RNB	326
2727815283	677	576	658	5	70	3.6e-06	27.1	pfam00575	S1	75
2727815285	258	53	256	2	185	5.7e-41	140.5	pfam06439	DUF1080	185
2727815286	538	24	537	1	433	2.5e-97	326.5	pfam08811	DUF1800	433
2727815287	427	111	417	228	386	4.0e-17	62.2	pfam07394	DUF1501	392
2727815289	760	100	750	1	664	1.9e-71	241.4	pfam10101	DUF2339	664
2727815290	501	4	122	1	128	9.4e-12	45.2	pfam03435	Sacchrp_dh_NADP	130
2727815290	501	126	494	1	264	1.5e-76	257.8	pfam16653	Sacchrp_dh_C	264
2727815291	385	4	385	17	420	8.7e-23	80.6	pfam04209	HgmA	426
2727815294	1228	6	195	1	167	4.5e-45	153.8	pfam02811	PHP	167
2727815294	1228	335	784	1	425	0.0e+00	535.8	pfam07733	DNA_pol3_alpha	426
2727815294	1228	856	947	1	89	1.3e-25	89.3	pfam14579	HHH_6	90
2727815295	230	122	227	1	103	2.6e-28	98	pfam00877	NLPC_P60	105
2727815296	497	3	286	2	265	3.7e-07	29.7	pfam01943	Polysacc_synt	274
2727815296	497	342	479	2	134	9.2e-07	28.9	pfam14667	Polysacc_synt_C	142
2727815297	628	262	466	163	340	1.2e-11	44.4	pfam01433	Peptidase_M1	389
2727815298	547	79	468	2	373	2.0e-72	244.1	pfam00496	SBP_bac_5	377
2727815299	215	41	194	2	152	2.6e-64	215.9	pfam01625	PMSR	153
2727815301	709	346	529	1	184	7.5e-29	101	pfam00488	MutS_V	188
2727815302	349	28	145	2	109	5.7e-25	87.2	pfam08240	ADH_N	109
2727815302	349	186	309	1	129	9.7e-23	80.4	pfam00107	ADH_zinc_N	130
2727815303	368	151	360	1	149	1.4e-21	77.2	pfam00756	Esterase	251
2727815305	307	83	288	6	210	9.9e-17	61.4	pfam07859	Abhydrolase_3	211
2727815306	427	84	413	49	271	1.3e-26	93.2	pfam01270	Glyco_hydro_8	342
2727815307	641	50	271	1	149	4.4e-22	78.8	pfam00756	Esterase	251
2727815307	641	410	637	1	245	8.6e-27	94.2	pfam00756	Esterase	251
2727815308	706	488	696	1	168	6.2e-36	123.9	pfam06964	Alpha-L-AF_C	168
2727815309	284	26	274	2	224	6.1e-37	127.3	pfam03629	SASA	225
2727815310	466	21	318	2	288	2.0e-51	174.9	pfam04616	Glyco_hydro_43	288
2727815310	466	341	466	1	124	7.4e-25	87.5	pfam03422	CBM_6	125
2727815311	274	33	265	1	243	4.4e-39	134.5	pfam00756	Esterase	251
2727815312	544	27	428	7	332	8.1e-100	334.4	pfam01120	Alpha_L_fucos	332
2727815312	544	462	541	6	89	1.8e-10	41.1	pfam16757	Fucosidase_C	90
2727815313	646	24	289	1	232	4.6e-56	189.8	pfam14508	GH97_N	232
2727815313	646	295	556	6	280	3.9e-66	223.1	pfam10566	Glyco_hydro_97	280
2727815313	646	558	646	1	94	4.3e-18	65.2	pfam14509	GH97_C	97
2727815314	828	35	274	1	236	6.2e-74	248.7	pfam14498	Glyco_hyd_65N_2	237
2727815315	558	29	322	3	288	6.2e-95	317.7	pfam04616	Glyco_hydro_43	288
2727815316	529	28	300	2	288	2.9e-37	128.4	pfam04616	Glyco_hydro_43	288
2727815317	489	81	365	18	279	1.3e-33	116.6	pfam00150	Cellulase	281
2727815318	448	22	306	2	287	1.5e-46	158.9	pfam04616	Glyco_hydro_43	288
2727815318	448	333	448	22	124	1.3e-12	48	pfam03422	CBM_6	125
2727815319	557	16	556	7	484	1.7e-54	185.1	pfam01229	Glyco_hydro_39	486
2727815320	369	40	163	1	120	2.4e-26	92.8	pfam01408	GFO_IDH_MocA	120
2727815320	369	180	286	29	108	9.1e-05	22.3	pfam02894	GFO_IDH_MocA_C	116
2727815321	572	38	554	1	516	0.0e+00	581.4	pfam00920	ILVD_EDD	516
2727815322	329	52	321	1	244	1.1e-32	113.4	pfam08450	SGL	246
2727815323	285	46	279	8	194	1.2e-15	57.8	pfam00756	Esterase	251
2727815324	275	72	275	29	218	1.5e-18	67.1	pfam01557	FAA_hydrolase	218
2727815325	378	22	372	2	314	7.8e-98	327.4	pfam00331	Glyco_hydro_10	316
2727815326	436	1	435	1	439	0.0e+00	466	pfam02447	GntP_permease	440
2727815327	493	2	454	24	406	2.2e-40	138.4	pfam00171	Aldedh	462
2727815329	605	24	217	3	190	2.7e-19	70.1	pfam14322	SusD-like_3	190
2727815329	605	216	605	18	298	1.5e-41	142.8	pfam07980	SusD	298
2727815330	1068	48	128	1	88	2.7e-15	56	pfam13715	CarbopepD_reg_2	88
2727815330	1068	135	249	1	108	2.9e-17	63	pfam07715	Plug	108
2727815330	1068	498	1067	90	461	1.2e-23	84.5	pfam00593	TonB_dep_Rec	461
2727815331	616	70	203	3	105	4.7e-09	36.1	pfam03629	SASA	225
2727815331	616	214	355	46	146	4.9e-10	39.4	pfam02837	Glyco_hydro_2_N	169
2727815331	616	369	505	100	220	6.7e-11	42.1	pfam03629	SASA	225
2727815332	345	19	338	56	281	3.0e-25	89	pfam04616	Glyco_hydro_43	288
2727815333	476	14	460	1	427	4.9e-81	272.3	pfam13347	MFS_2	427
2727815334	375	35	373	1	315	2.2e-105	352.2	pfam00331	Glyco_hydro_10	316
2727815335	855	15	156	106	219	5.5e-08	32.9	pfam05124	S_layer_C	220
2727815335	855	24	152	16	122	1.2e-05	25.5	pfam03648	Glyco_hydro_67N	122
2727815335	855	184	517	2	339	0.0e+00	489.4	pfam15979	Glyco_hydro_115	339
2727815336	259	186	256	7	70	5.5e-10	38.7	pfam07883	Cupin_2	71
2727815338	640	1	82	33	105	2.0e-04	21.8	pfam07715	Plug	108
2727815339	118	24	100	1	82	4.0e-13	49.3	pfam13620	CarboxypepD_reg	82
2727815340	194	30	118	2	87	3.3e-14	52.5	pfam00027	cNMP_binding	88
2727815341	472	124	352	1	204	1.2e-18	68.2	pfam00149	Metallophos	204
2727815342	574	68	570	2	473	3.6e-84	283.8	pfam07969	Amidohydro_3	473
2727815343	398	32	364	1	355	6.4e-31	108.1	pfam01663	Phosphodiest	357
2727815344	148	21	146	6	116	6.8e-11	42.1	pfam13673	Acetyltransf_10	127
2727815345	272	31	272	3	232	5.9e-61	206.3	pfam13350	Y_phosphatase3	232
2727815346	1121	28	110	1	88	9.9e-09	35	pfam13715	CarbopepD_reg_2	88
2727815346	1121	118	219	4	108	1.6e-13	51	pfam07715	Plug	108
2727815346	1121	410	1120	49	460	1.9e-04	21.3	pfam00593	TonB_dep_Rec	461
2727815347	530	1	530	3	487	6.4e-64	216.2	pfam12771	SusD-like_2	488
