gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2727796197	814	39.31	1	461	3	446	3.0e-113	403	COG0527	Aspartokinase	447
2727796198	326	33.99	22	323	4	297	2.0e-62	232	COG0083	Homoserine kinase	299
2727796199	450	29.34	16	433	1	405	1.0e-78	287	COG0498	Threonine synthase	411
2727796201	803	29.95	9	795	15	765	8.0e-113	401	COG2366	Acyl-homoserine lactone (AHL) acylase PvdQ	768
2727796206	187	30.11	4	172	1	173	1.0e-22	99.8	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796210	576	39.47	41	554	1	504	1.0e-97	350	COG0366	Glycosidase	505
2727796212	307	38.89	165	307	1	133	9.0e-24	104	COG2764	Uncharacterized conserved protein PhnB, glyoxalase superfamily	136
2727796214	473	22.75	52	384	1	322	2.0e-28	120	COG3669	Alpha-L-fucosidase	430
2727796215	323	27.53	46	323	36	312	9.0e-31	127	COG0657	Acetyl esterase/lipase	312
2727796216	579	19.23	13	240	8	214	6.0e-03	36.5	COG3063	Tfp pilus assembly protein PilF	250
2727796217	160	19.79	45	140	31	124	4.0e-03	34.5	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2727796218	347	41.55	1	346	1	339	1.0e-106	380	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	339
2727796219	523	28.19	29	483	2	443	8.0e-55	208	COG3119	Arylsulfatase A or related enzyme	475
2727796222	149	43.79	1	148	1	151	2.0e-24	104	COG0200	Ribosomal protein L15	152
2727796223	61	45.45	4	58	1	55	5.0e-11	59.4	COG1841	Ribosomal protein L30/L7E	55
2727796224	173	62.26	16	173	23	181	2.0e-46	178	COG0098	Ribosomal protein S5	181
2727796225	116	48.33	1	116	6	125	8.0e-28	115	COG0256	Ribosomal protein L18	125
2727796226	184	53.01	1	182	1	177	2.0e-50	192	COG0097	Ribosomal protein L6P/L9E	178
2727796227	132	50	1	132	2	132	2.0e-43	168	COG0096	Ribosomal protein S8	132
2727796228	89	54.39	33	89	5	61	2.0e-15	73.7	COG0199	Ribosomal protein S14	61
2727796229	191	56.98	7	185	1	179	7.0e-66	243	COG0094	Ribosomal protein L5	180
2727796230	112	56.07	7	111	1	103	1.0e-12	65.3	COG0198	Ribosomal protein L24	104
2727796231	122	69.67	1	122	1	122	2.0e-47	181	COG0093	Ribosomal protein L14	122
2727796232	86	60.47	1	86	1	86	2.0e-23	100	COG0186	Ribosomal protein S17	87
2727796233	71	42.37	13	71	8	66	5.0e-04	36	COG0255	Ribosomal protein L29	69
2727796234	139	60.29	1	134	2	137	1.0e-45	175	COG0197	Ribosomal protein L16/L10AE	146
2727796235	204	51.43	3	177	55	229	1.0e-49	189	COG0092	Ribosomal protein S3	233
2727796236	239	23.08	1	207	11	225	1.0e-11	63.6	COG1216	Glycosyltransferase, GT2 family	305
2727796238	258	42.42	1	229	1	231	5.0e-62	231	COG1131	ABC-type multidrug transport system, ATPase component	293
2727796239	317	22.92	28	310	1	284	2.0e-03	37.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2727796242	1320	26.9	33	415	63	443	8.0e-30	126	COG2319	WD40 repeat	466
2727796244	976	20.04	431	951	117	619	8.0e-37	149	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	620
2727796245	391	44.92	6	391	1	387	2.0e-93	336	COG3004	Na+/H+ antiporter NhaA	390
2727796247	585	36.15	254	549	12	306	3.0e-61	229	COG0616	Periplasmic serine protease, ClpP class	317
2727796248	156	28.57	1	149	11	163	7.0e-14	70	COG5654	Uncharacterized conserved protein, contains RES domain	163
2727796252	402	38.39	1	401	24	444	1.0e-126	446	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2727796253	186	26.01	7	174	5	177	2.0e-25	109	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796256	169	26.58	12	163	16	173	1.0e-20	92.8	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796260	266	49.6	1	247	3	251	8.0e-77	280	COG0024	Methionine aminopeptidase	255
2727796261	514	18.74	37	508	17	404	2.0e-29	124	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2727796262	420	36.56	11	413	3	404	4.0e-101	361	COG2081	Predicted flavoprotein YhiN	408
2727796266	363	39.5	46	362	39	338	5.0e-75	274	COG3693	Endo-1,4-beta-xylanase, GH35 family	345
2727796267	439	45.89	4	438	6	442	1.0e-78	287	COG2610	H+/gluconate symporter or related permease	442
2727796269	332	30.31	44	322	15	275	7.0e-36	144	COG3386	Sugar lactone lactonase YvrE	307
2727796270	571	44.35	1	559	7	574	0.0e+00	632	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2727796271	510	39.84	21	510	5	499	0.0e+00	486	COG3534	Alpha-L-arabinofuranosidase	501
2727796273	722	50.43	20	704	1	684	0.0e+00	806	COG3661	Alpha-glucuronidase	684
2727796274	343	34.42	7	342	1	333	2.0e-73	269	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2727796275	500	30.28	1	492	4	496	1.0e-78	287	COG1070	Sugar (pentulose or hexulose) kinase	502
2727796277	131	39.02	47	128	22	103	3.0e-11	60.9	COG4654	Cytochrome c551/c552	110
2727796279	201	24.87	3	192	5	195	1.0e-10	60.4	COG4430	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family	200
2727796280	148	50	1	145	3	151	2.0e-39	154	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2727796281	201	59.02	1	201	2	202	3.0e-76	277	COG0605	Superoxide dismutase	204
2727796285	277	37.88	2	264	3	256	4.0e-64	238	COG0796	Glutamate racemase	269
2727796287	171	26.32	1	167	1	167	9.0e-09	53.4	COG2825	Periplasmic chaperone for outer membrane proteins, Skp family	170
2727796288	912	24.43	53	908	26	763	5.0e-79	289	COG4775	Outer membrane protein assembly factor BamA	766
2727796289	254	53.14	5	243	7	245	2.0e-83	302	COG0020	Undecaprenyl pyrophosphate synthase	245
2727796291	292	33.79	1	287	1	280	4.0e-50	191	COG0061	NAD kinase	281
2727796293	219	27.59	4	113	2	117	6.0e-06	44.8	COG0517	CBS domain	117
2727796294	253	22.73	17	251	19	282	6.0e-23	101	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2727796296	150	44.97	1	149	1	148	7.0e-24	103	COG1610	Uncharacterized conserved protein YqeY	148
2727796298	376	25.71	1	375	1	380	4.0e-31	129	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2727796300	465	32.8	32	465	13	450	9.0e-65	241	COG0534	Na+-driven multidrug efflux pump	455
2727796303	183	27.44	14	177	3	166	1.0e-24	106	COG2323	Uncharacterized membrane protein YcaP, DUF421 family	224
2727796307	312	25.91	27	299	32	227	6.0e-31	128	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2727796309	257	27.62	26	232	1	204	9.0e-21	94.2	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2727796310	229	63.06	3	223	1	222	2.0e-90	325	COG0692	Uracil DNA glycosylase	223
2727796314	326	26.96	1	319	3	343	5.0e-54	205	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2727796316	204	39.1	50	203	4	151	6.0e-34	137	COG3865	Glyoxalase superfamily enzyme, possibly 3-demethylubiquinone-9 3-methyltransferase	151
2727796320	493	31.03	1	403	14	402	1.0e-62	234	COG1649	Uncharacterized lipoprotein YddW, UPF0748 family	418
2727796321	150	31.15	29	148	6	126	4.0e-06	44.5	COG1846	DNA-binding transcriptional regulator, MarR family	126
2727796322	233	35.71	13	221	3	212	2.0e-37	149	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2727796324	799	27.42	95	792	4	711	3.0e-120	426	COG2217	Cation transport ATPase	713
2727796325	63	48.89	1	45	1	45	4.0e-08	49.9	COG3197	Uncharacterized protein, possibly involved in nitrogen fixation	58
2727796326	710	60.43	8	473	11	480	0.0e+00	622	COG3278	Cbb3-type cytochrome oxidase, subunit 1	482
2727796328	399	24.79	246	364	19	137	2.0e-06	47.3	COG2010	Cytochrome c, mono- and diheme variants	150
2727796329	470	29.01	37	397	5	348	2.0e-46	180	COG0348	Polyferredoxin	386
2727796331	236	31.94	6	216	6	221	1.0e-24	106	COG2836	Sulfite exporter TauE/SafE	232
2727796333	258	21.63	15	244	21	223	2.0e-07	49.6	COG5343	Anti-sigma-K factor RskA	240
2727796334	180	23.6	8	180	1	177	3.0e-22	98.2	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796335	125	49.61	1	125	3	129	4.0e-38	149	COG0509	Glycine cleavage system H protein (lipoate-binding)	131
2727796337	422	47.65	1	422	1	424	2.0e-128	452	COG0172	Seryl-tRNA synthetase	429
2727796341	162	31.1	1	155	12	175	1.0e-23	102	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796343	374	39.5	1	359	6	361	4.0e-95	341	COG1060	2-iminoacetate synthase ThiH (tyrosine cleavage enzyme, thamine biosynthesis)	370
2727796348	203	23.76	2	192	4	198	5.0e-13	68	COG1011	FMN phosphatase YigB, HAD superfamily	229
2727796350	307	26.64	1	294	8	274	1.0e-32	134	COG0388	Predicted amidohydrolase	274
2727796354	657	29.98	27	647	1	562	5.0e-92	332	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2727796356	416	25.54	23	414	1	417	5.0e-25	109	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2727796357	328	49.39	4	327	3	331	1.0e-111	396	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2727796362	236	33.05	4	230	1	239	2.0e-36	145	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2727796364	169	36.71	13	164	7	162	1.0e-34	139	COG2131	Deoxycytidylate deaminase	164
2727796365	172	29.05	25	172	1	129	2.0e-16	79.2	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2727796367	621	27.89	25	621	13	562	3.0e-78	286	COG2936	Predicted acyl esterase	563
2727796370	160	36.5	20	156	1	137	9.0e-22	96.4	COG2510	Uncharacterized membrane protein	140
2727796372	216	33.8	2	216	1	207	4.0e-31	128	COG0135	Phosphoribosylanthranilate isomerase	208
2727796378	419	44.62	2	385	30	415	6.0e-108	384	COG0513	Superfamily II DNA and RNA helicase	513
2727796380	395	49.6	9	380	1	355	2.0e-106	379	COG2262	50S ribosomal subunit-associated GTPase HflX	411
2727796381	117	26.67	6	109	4	106	3.0e-11	60.7	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2727796383	365	30.77	41	365	1	322	6.0e-58	218	COG0598	Mg2+ and Co2+ transporter CorA	322
2727796384	321	37.42	3	318	14	336	6.0e-65	241	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	345
2727796385	730	49.75	13	601	8	588	0.0e+00	652	COG0514	Superfamily II DNA helicase RecQ	590
2727796389	373	25.08	75	363	60	316	6.0e-22	98.8	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2727796391	232	33.97	6	214	1	208	7.0e-45	173	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727796392	271	17.87	12	268	11	270	4.0e-17	81.8	COG1082	Sugar phosphate isomerase/epimerase	274
2727796394	1227	25.6	977	1224	4	248	4.0e-14	74.5	COG3291	PKD repeat	297
2727796397	430	27.2	39	412	24	373	7.0e-53	201	COG0006	Xaa-Pro aminopeptidase	384
2727796398	254	30.89	4	247	11	222	5.0e-25	108	COG1183	Phosphatidylserine synthase	234
2727796399	82	41.25	3	82	2	81	2.0e-15	74.4	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component	83
2727796400	222	52.7	2	222	7	228	9.0e-78	283	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2727796402	214	35.67	17	185	15	178	6.0e-34	137	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	215
2727796403	374	20	1	373	6	372	5.0e-13	68.8	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2727796404	379	53.68	8	374	1	361	8.0e-128	450	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2727796405	363	21.62	1	363	1	363	2.0e-33	136	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	364
2727796406	440	30.99	32	437	9	389	7.0e-78	284	COG0372	Citrate synthase	390
2727796409	212	41.61	4	159	7	167	3.0e-35	141	COG1285	Uncharacterized membrane protein YhiD, involved in acid resistance	221
2727796411	331	39.33	1	326	1	310	1.0e-73	269	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2727796412	574	17.79	14	568	1	536	6.0e-56	212	COG2303	Choline dehydrogenase or related flavoprotein	542
2727796413	571	21.32	11	565	1	536	6.0e-72	265	COG2303	Choline dehydrogenase or related flavoprotein	542
2727796415	636	26.53	68	485	1	359	9.0e-41	162	COG1472	Periplasmic beta-glucosidase and related glycosidases	397
2727796416	309	21.27	58	309	21	274	4.0e-14	72.6	COG1082	Sugar phosphate isomerase/epimerase	274
2727796417	755	37.35	34	440	1	387	1.0e-80	294	COG1472	Periplasmic beta-glucosidase and related glycosidases	397
2727796419	722	29.71	24	718	153	771	2.0e-86	314	COG4993	Glucose dehydrogenase	773
2727796420	397	24.43	1	344	3	342	6.0e-48	185	COG0673	Predicted dehydrogenase	342
2727796423	234	51.38	1	218	1	218	2.0e-75	275	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	220
2727796424	217	59.43	7	217	11	222	6.0e-74	270	COG2057	Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	225
2727796425	157	36.31	1	157	2	156	3.0e-39	154	COG1225	Peroxiredoxin	157
2727796427	391	39.03	4	388	1	392	2.0e-92	333	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	393
2727796428	458	33.19	8	458	13	461	1.0e-79	290	COG1109	Phosphomannomutase	464
2727796431	208	25.56	32	196	36	215	1.0e-03	37.1	COG0671	Membrane-associated phospholipid phosphatase	232
2727796433	553	22.11	1	479	4	468	7.0e-32	132	COG1807	4-amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family	535
2727796434	426	36.81	3	425	6	425	8.0e-95	341	COG1253	Hemolysin or related protein, contains CBS domains	429
2727796438	273	27	28	258	47	302	2.0e-35	143	COG0627	S-formylglutathione hydrolase FrmB	316
2727796439	145	28.78	3	140	1	133	6.0e-23	99	COG2764	Uncharacterized conserved protein PhnB, glyoxalase superfamily	136
2727796441	195	30.43	11	190	5	181	9.0e-26	110	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796445	357	19.12	5	355	8	386	3.0e-27	116	COG3182	Uncharacterized iron-regulated membrane protein	442
2727796446	497	39	18	483	18	472	3.0e-110	392	COG1621	Sucrose-6-phosphate hydrolase SacC, GH32 family	486
2727796448	574	45.2	47	573	15	538	0.0e+00	554	COG0405	Gamma-glutamyltranspeptidase	539
2727796455	301	28.2	38	297	2	262	2.0e-32	133	COG1801	Uncharacterized conserved protein YecE, DUF72 family	263
2727796456	426	27.22	3	365	4	354	9.0e-47	181	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2727796458	196	19.75	21	178	3	160	6.0e-09	54.5	COG1514	2'-5' RNA ligase	180
2727796459	200	19.1	16	185	5	176	8.0e-05	40.7	COG1514	2'-5' RNA ligase	180
2727796460	353	37.99	51	329	15	288	2.0e-60	226	COG1533	DNA repair photolyase	297
2727796462	210	33.66	5	204	4	200	2.0e-41	161	COG0461	Orotate phosphoribosyltransferase	201
2727796463	137	25.2	1	113	4	115	3.0e-10	57.7	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2727796465	143	33.09	6	143	3	140	2.0e-24	104	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2727796466	161	45.81	1	155	1	155	5.0e-51	193	COG0669	Phosphopantetheine adenylyltransferase	159
2727796467	308	48.72	6	308	8	315	2.0e-97	348	COG0540	Aspartate carbamoyltransferase, catalytic chain	316
2727796468	173	47.43	2	173	4	176	6.0e-41	160	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	179
2727796469	363	33.43	3	355	2	354	9.0e-70	257	COG1195	Recombinational DNA repair ATPase RecF	363
2727796471	383	40.92	37	382	1	314	9.0e-76	277	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2727796474	274	44.19	16	270	8	261	5.0e-65	241	COG0294	Dihydropteroate synthase	274
2727796475	313	35.62	130	286	52	204	7.0e-27	114	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2727796476	349	26.15	30	343	18	326	2.0e-40	159	COG0618	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	332
2727796477	138	54.48	1	134	1	134	7.0e-44	169	COG0105	Nucleoside diphosphate kinase	135
2727796482	459	37.74	38	456	1	420	7.0e-96	344	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2727796484	313	20	1	287	3	284	5.0e-21	95.6	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2727796485	384	20.16	3	376	2	377	4.0e-22	99.3	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2727796486	340	43.45	5	340	4	332	9.0e-94	337	COG2605	Predicted kinase related to galactokinase and mevalonate kinase	333
2727796487	190	52	3	177	4	176	4.0e-56	211	COG0279	Phosphoheptose isomerase	176
2727796489	185	35.39	9	185	4	179	3.0e-33	135	COG0241	Histidinol phosphatase or a related phosphatase	181
2727796491	607	66.61	14	607	6	601	0.0e+00	970	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2727796493	321	42.86	9	203	16	211	2.0e-52	200	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2727796494	254	46.85	1	254	1	249	2.0e-75	275	COG0149	Triosephosphate isomerase	251
2727796498	786	23	95	786	44	750	6.0e-53	202	COG4774	Outer membrane receptor for monomeric catechols	750
2727796500	314	57.87	70	304	1	235	8.0e-94	337	COG1186	Protein chain release factor B	239
2727796503	495	37.7	2	487	1	400	3.0e-86	313	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2727796504	418	37.89	3	255	1	254	9.0e-54	204	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2727796505	462	25.99	1	461	1	463	7.0e-55	208	COG2027	D-alanyl-D-alanine carboxypeptidase	470
2727796507	140	37.96	1	137	3	137	2.0e-27	114	COG0824	Acyl-CoA thioesterase FadM	137
2727796512	277	43.28	10	276	10	258	2.0e-67	249	COG3823	Glutamine cyclotransferase	262
2727796513	380	21.6	18	376	6	364	2.0e-22	100	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2727796514	390	56.57	24	390	1	372	0.0e+00	473	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2727796515	410	29.29	35	133	9	99	1.0e-11	64.6	COG0607	Rhodanese-related sulfurtransferase	110
2727796516	419	50	2	205	1	196	6.0e-52	198	COG2715	Spore maturation protein SpmA (function unknown)	206
2727796519	229	46.8	2	194	12	214	1.0e-58	219	COG0846	NAD-dependent protein deacetylase, SIR2 family	250
2727796524	136	46.36	1	135	2	152	3.0e-40	157	COG2947	Predicted RNA-binding protein, contains PUA-like domain	156
2727796526	161	43.71	11	158	5	152	8.0e-37	146	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	152
2727796528	331	49.38	4	324	23	345	2.0e-105	376	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2727796531	293	35.78	182	290	19	127	3.0e-22	99.2	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2727796533	1058	27.22	99	247	17	169	2.0e-07	52.3	COG4206	Outer membrane cobalamin receptor protein	608
2727796537	240	32.39	18	222	1	212	2.0e-39	156	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2727796538	645	32.28	26	643	136	731	4.0e-96	346	COG3525	N-acetyl-beta-hexosaminidase	732
2727796541	332	56.35	4	324	9	328	8.0e-115	406	COG0502	Biotin synthase or related enzyme	335
2727796542	348	43.27	20	330	2	289	2.0e-77	283	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2727796543	245	36.4	1	239	8	217	5.0e-57	214	COG0321	Lipoate-protein ligase B	221
2727796545	295	29.33	25	285	34	316	2.0e-37	150	COG2515	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family	323
2727796547	224	29.44	12	206	7	188	2.0e-17	82.6	COG3548	Uncharacterized membrane protein	197
2727796549	188	20.69	10	180	5	175	1.0e-11	62.8	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727796551	296	35.94	21	294	3	278	6.0e-59	221	COG0077	Prephenate dehydratase	279
2727796552	389	32.73	7	383	1	386	3.0e-82	299	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2727796553	279	36.3	2	278	5	279	4.0e-54	204	COG0287	Prephenate dehydrogenase	279
2727796554	564	38.92	1	471	28	509	7.0e-113	401	COG0513	Superfamily II DNA and RNA helicase	513
2727796555	361	38.17	19	259	46	278	4.0e-42	165	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	286
2727796556	341	39.43	23	324	26	341	2.0e-84	305	COG0337	3-dehydroquinate synthetase	360
2727796557	428	37.94	1	418	4	426	2.0e-89	323	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	428
2727796558	331	47.9	2	329	3	358	1.0e-110	393	COG0082	Chorismate synthase	369
2727796559	101	36.36	1	98	1	98	1.0e-18	84.6	COG3502	Uncharacterized conserved protein, DUF952 family	115
2727796560	98	27.66	6	98	3	96	4.0e-15	72.9	COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	100
2727796569	418	33.77	17	397	12	386	2.0e-84	306	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	388
2727796570	129	26.81	1	127	1	136	7.0e-11	59.8	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2727796576	293	45.21	6	293	13	298	2.0e-87	315	COG4989	Predicted oxidoreductase	298
2727796578	148	41.89	1	148	1	147	3.0e-30	124	COG0359	Ribosomal protein L9	148
2727796579	87	50.75	13	79	9	75	1.0e-15	74.9	COG0238	Ribosomal protein S18	75
2727796580	118	35.11	2	95	1	94	3.0e-16	77.2	COG0360	Ribosomal protein S6	112
2727796584	619	30.44	2	609	5	619	9.0e-114	404	COG0326	Molecular chaperone, HSP90 family	623
2727796585	355	33.6	1	245	1	230	8.0e-44	171	COG1018	Ferredoxin-NADP reductase	266
2727796586	565	40.04	51	541	10	491	6.0e-93	335	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2727796587	320	31.1	2	320	1	322	4.0e-61	228	COG0142	Geranylgeranyl pyrophosphate synthase	322
2727796589	220	30.52	3	208	2	210	3.0e-33	135	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2727796590	255	17.6	29	249	46	240	1.0e-10	60.3	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2727796591	171	45.1	1	153	4	156	1.0e-42	165	COG1607	Acyl-CoA hydrolase	157
2727796592	365	31.82	1	360	1	366	2.0e-64	239	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2727796594	160	25.55	12	147	19	152	6.0e-15	73.8	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2727796595	242	31.12	5	236	1	241	2.0e-44	172	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2727796596	394	17.88	42	335	110	384	4.0e-05	43	COG0506	Proline dehydrogenase	391
2727796597	264	67.67	1	264	3	268	4.0e-118	417	COG0207	Thymidylate synthase	268
2727796598	167	45.24	4	164	1	166	7.0e-36	143	COG0262	Dihydrofolate reductase	167
2727796602	476	30.52	27	321	52	354	1.0e-51	197	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2727796604	228	39.6	23	123	7	107	1.0e-17	83.4	COG0607	Rhodanese-related sulfurtransferase	110
2727796605	313	46.1	6	312	2	303	1.0e-93	336	COG0223	Methionyl-tRNA formyltransferase	307
2727796606	421	35.08	5	417	2	409	4.0e-71	262	COG3876	Uncharacterized conserved protein YbbC, DUF1343 family	409
2727796607	151	39.29	3	141	2	140	6.0e-32	129	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	174
2727796609	401	38.57	1	401	12	414	7.0e-82	297	COG2195	Di- or tripeptidase	414
2727796610	312	25.75	10	300	10	290	2.0e-19	89.8	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2727796612	227	25.62	25	226	11	213	6.0e-25	107	COG0811	Biopolymer transport protein ExbB/TolQ	216
2727796613	134	35.58	20	121	23	124	5.0e-12	63.3	COG0848	Biopolymer transport protein ExbD	137
2727796614	288	35.27	1	286	1	279	3.0e-49	188	COG2890	Methylase of polypeptide chain release factors	280
2727796615	351	48.3	3	149	4	146	7.0e-48	184	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2727796617	203	33.68	5	195	1	193	1.0e-38	153	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family	203
2727796618	252	24.27	13	250	1	222	6.0e-16	78.3	COG1434	Uncharacterized SAM-binding protein YcdF, DUF218 family	223
2727796619	297	52.45	1	285	1	285	2.0e-92	332	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2727796621	364	41.88	42	318	5	265	2.0e-57	216	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	265
2727796622	210	31.58	1	203	1	208	1.0e-38	153	COG2808	Predicted FMN-binding regulatory protein PaiB	209
2727796623	299	26.43	33	299	10	253	9.0e-29	121	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2727796626	681	34.63	451	679	1	221	1.0e-45	178	COG3920	Two-component sensor histidine kinase, HisKA and HATPase domains	221
2727796627	243	24.29	5	242	3	244	4.0e-24	105	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2727796631	220	37.09	9	220	2	211	8.0e-45	173	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727796632	270	27.07	5	266	105	364	5.0e-29	121	COG4585	Signal transduction histidine kinase	365
2727796637	463	18.79	134	462	123	445	2.0e-18	87.5	COG1538	Outer membrane protein TolC	457
2727796638	451	19.24	37	378	28	285	9.0e-12	65.4	COG1566	Multidrug resistance efflux pump	352
2727796639	556	25.95	13	531	142	664	8.0e-56	212	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2727796641	483	41.74	1	345	1	347	3.0e-101	362	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2727796642	308	29.57	3	300	1	297	5.0e-35	141	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727796643	338	24.76	86	290	70	271	2.0e-18	87.1	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	271
2727796645	781	11.48	193	765	182	753	9.0e-05	43	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727796648	122	26.37	24	114	3	92	1.0e-10	58.8	COG1359	Quinol monooxygenase YgiN	100
