gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2727796389	373	125	366	SUPERFAMILY	SSF56059			
2727796390	168	13	112	ProSiteProfiles	PS50280	IPR001214	SET domain	GO:0005515
2727796390	168	30	135	SUPERFAMILY	SSF82199			
2727796391	232	148	213	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2727796391	232	152	209	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2727796391	232	6	119	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727796391	232	7	123	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727796391	232	5	135	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2727796391	232	144	215	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2727796392	271	6	250	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727796393	154	1	82	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2727796393	154	1	117	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727796394	1227	803	875	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727796394	1227	826	878	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727796394	1227	883	953	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727796394	1227	887	966	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727796394	1227	978	1051	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727796394	1227	991	1035	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727796394	1227	1046	1135	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727796394	1227	1075	1139	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727796394	1227	796	879	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727796394	1227	884	971	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727796394	1227	973	1048	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727796394	1227	1055	1137	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727796397	430	180	428	SUPERFAMILY	SSF55920	IPR000994	Peptidase M24, structural domain	
2727796397	430	355	367	ProSitePatterns	PS00491	IPR001131	Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	
2727796397	430	6	142	SMART	SM01011	IPR007865	Aminopeptidase P N-terminal domain	GO:0004177|GO:0030145
2727796397	430	7	179	SUPERFAMILY	SSF53092			
2727796398	254	63	85	ProSitePatterns	PS00379	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0008654|GO:0016020|GO:0016780
2727796398	254	1	17	ProSiteProfiles	PS51257			
2727796399	82	2	80	SUPERFAMILY	SSF82697			
2727796400	222	2	217	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2727796401	622	297	510	SUPERFAMILY	SSF55486			
2727796402	214	10	186	SUPERFAMILY	SSF53335			
2727796403	374	47	313	SUPERFAMILY	SSF53448			
2727796404	379	4	373	SUPERFAMILY	SSF51713	IPR002616	tRNA-guanine(15) transglycosylase-like	GO:0006400|GO:0008479|GO:0008616
2727796406	440	3	428	SUPERFAMILY	SSF48256	IPR016141	Citrate synthase-like, core	GO:0044262|GO:0046912
2727796406	440	315	327	ProSitePatterns	PS00480	IPR019810	Citrate synthase active site	GO:0006099|GO:0046912
2727796411	331	1	325	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2727796412	574	17	74	SUPERFAMILY	SSF51905			
2727796412	574	111	345	SUPERFAMILY	SSF51905			
2727796412	574	361	509	SUPERFAMILY	SSF54373			
2727796412	574	509	570	SUPERFAMILY	SSF51905			
2727796413	571	15	77	SUPERFAMILY	SSF51905			
2727796413	571	108	349	SUPERFAMILY	SSF51905			
2727796413	571	360	507	SUPERFAMILY	SSF54373			
2727796413	571	506	567	SUPERFAMILY	SSF51905			
2727796414	257	19	169	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2727796414	257	20	171	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2727796414	257	178	249	SUPERFAMILY	SSF46785			
2727796415	636	460	636	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2727796415	636	47	458	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727796416	309	1	35	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727796416	309	31	308	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727796417	755	385	454	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2727796417	755	484	640	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2727796417	755	21	383	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727796417	755	267	284	ProSitePatterns	PS00775	IPR019800	Glycoside hydrolase, family 3, active site	GO:0004553|GO:0005975
2727796418	105	6	102	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2727796418	105	7	102	ProSiteProfiles	PS51502	IPR013097	Stress responsive alpha-beta barrel	
2727796418	105	7	104	SMART	SM00886	IPR013097	Stress responsive alpha-beta barrel	
2727796419	722	469	570	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2727796419	722	485	560	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2727796419	722	23	374	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2727796419	722	413	478	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2727796419	722	577	705	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2727796419	722	76	107	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2727796419	722	191	230	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2727796419	722	284	311	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2727796419	722	581	621	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2727796419	722	643	676	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2727796420	397	2	150	SUPERFAMILY	SSF51735			
2727796420	397	128	283	SUPERFAMILY	SSF55347			
2727796422	120	1	18	ProSiteProfiles	PS51257			
2727796423	234	17	32	ProSitePatterns	PS01273	IPR004163	Coenzyme A transferase binding site	GO:0008152|GO:0008410
2727796423	234	5	216	SMART	SM00882	IPR004165	Coenzyme A transferase family I	GO:0008152|GO:0008410
2727796423	234	2	226	SUPERFAMILY	SSF100950			
2727796424	217	43	51	ProSitePatterns	PS01274	IPR004164	Coenzyme A transferase active site	GO:0008152|GO:0008410
2727796424	217	5	201	SMART	SM00882	IPR004165	Coenzyme A transferase family I	GO:0008152|GO:0008410
2727796424	217	7	216	SUPERFAMILY	SSF100950			
2727796425	157	1	156	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727796425	157	3	157	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2727796427	391	1	79	ProSiteProfiles	PS50890	IPR002478	Pseudouridine synthase/archaeosine transglycosylase	GO:0003723
2727796427	391	2	86	SMART	SM00359	IPR002478	Pseudouridine synthase/archaeosine transglycosylase	GO:0003723
2727796427	391	1	71	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
2727796427	391	77	385	SUPERFAMILY	SSF53335			
2727796428	458	8	187	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2727796428	458	170	263	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2727796428	458	265	370	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2727796428	458	98	107	ProSitePatterns	PS00710	IPR016066	Alpha-D-phosphohexomutase, conserved site	GO:0000287
2727796428	458	363	458	SUPERFAMILY	SSF55957			
2727796429	247	12	246	SUPERFAMILY	SSF53335			
2727796431	208	15	194	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2727796431	208	71	189	SMART	SM00014	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2727796434	426	215	274	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2727796434	426	276	336	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2727796434	426	279	327	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2727796434	426	341	423	SMART	SM01091	IPR005170	Transporter-associated domain	
2727796434	426	339	421	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2727796434	426	206	342	SUPERFAMILY	SSF54631			
2727796437	804	361	571	SUPERFAMILY	SSF55486			
2727796438	273	22	268	SUPERFAMILY	SSF53474			
2727796439	145	1	135	SUPERFAMILY	SSF54593			
2727796440	454	266	422	SUPERFAMILY	SSF56925	IPR011250	Outer membrane protein/outer membrane enzyme PagP , beta-barrel	GO:0009279|GO:0016021
2727796441	195	128	187	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2727796441	195	9	103	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2727796442	228	38	111	SUPERFAMILY	SSF82185			
2727796443	832	43	151	SUPERFAMILY	SSF50939	IPR011040	Sialidases	
2727796443	832	181	291	SUPERFAMILY	SSF50939	IPR011040	Sialidases	
2727796443	832	382	530	SUPERFAMILY	SSF50939	IPR011040	Sialidases	
2727796443	832	597	816	SUPERFAMILY	SSF50939	IPR011040	Sialidases	
2727796444	296	79	240	SUPERFAMILY	SSF53335			
2727796446	497	33	460	SMART	SM00640	IPR001362	Glycoside hydrolase, family 32	GO:0004553|GO:0005975
2727796446	497	366	496	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2727796446	497	33	46	ProSitePatterns	PS00609	IPR018053	Glycoside hydrolase, family 32, active site	GO:0004553|GO:0005975
2727796446	497	24	346	SUPERFAMILY	SSF75005	IPR023296	Glycosyl hydrolase, five-bladed beta-propellor domain	
2727796447	179	9	150	SUPERFAMILY	SSF109854			
2727796448	574	386	410	ProSitePatterns	PS00462	IPR000101	Gamma-glutamyltranspeptidase	GO:0003840|GO:0006749
2727796448	574	43	574	SUPERFAMILY	SSF56235			
2727796449	851	56	330	SMART	SM00631	IPR000834	Peptidase M14, carboxypeptidase A	GO:0004181|GO:0006508|GO:0008270
2727796449	851	50	99	SUPERFAMILY	SSF53187			
2727796449	851	127	339	SUPERFAMILY	SSF53187			
2727796449	851	615	848	SUPERFAMILY	SSF52317			
2727796450	851	51	263	SUPERFAMILY	SSF102588	IPR024078	Putative deacetylase LmbE-like domain	
2727796450	851	644	845	SUPERFAMILY	SSF52317			
2727796452	575	2	539	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2727796453	163	42	160	SUPERFAMILY	SSF117070			
2727796455	301	37	282	SUPERFAMILY	SSF117396	IPR002763	Protein of unknown function DUF72	
2727796456	426	2	189	ProSiteProfiles	PS50173	IPR017963	DNA-repair protein, UmuC-like, N-terminal	GO:0003684|GO:0003887|GO:0006281
2727796456	426	3	236	SUPERFAMILY	SSF56672			
2727796457	143	36	141	SUPERFAMILY	SSF51306	IPR015927	Peptidase S24/S26A/S26B/S26C	
2727796458	196	24	178	SUPERFAMILY	SSF55144	IPR009097	RNA ligase/cyclic nucleotide phosphodiesterase	GO:0003824
2727796459	200	17	187	SUPERFAMILY	SSF55144	IPR009097	RNA ligase/cyclic nucleotide phosphodiesterase	GO:0003824
2727796460	353	65	292	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2727796460	353	49	265	SUPERFAMILY	SSF102114			
2727796461	137	30	101	ProSiteProfiles	PS50846	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2727796461	137	31	99	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2727796462	210	9	208	SUPERFAMILY	SSF53271			
2727796463	137	4	135	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2727796463	137	4	134	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2727796463	137	34	55	ProSitePatterns	PS00893	IPR020084	NUDIX hydrolase, conserved site	GO:0016787
2727796465	143	21	142	SUPERFAMILY	SSF54637			
2727796466	161	3	155	SUPERFAMILY	SSF52374			
2727796467	308	2	305	SUPERFAMILY	SSF53671	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
2727796467	308	52	59	ProSitePatterns	PS00097	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
2727796468	173	2	167	SUPERFAMILY	SSF53271			
2727796469	363	118	138	ProSitePatterns	PS00617	IPR018078	DNA-binding, RecF, conserved site	GO:0003697|GO:0005524|GO:0006281
2727796469	363	304	322	ProSitePatterns	PS00618	IPR018078	DNA-binding, RecF, conserved site	GO:0003697|GO:0005524|GO:0006281
2727796469	363	3	343	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727796471	383	159	374	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2727796471	383	153	371	SUPERFAMILY	SSF161098			
2727796474	274	16	268	ProSiteProfiles	PS50972	IPR000489	Pterin-binding	GO:0042558
2727796474	274	52	65	ProSitePatterns	PS00793	IPR000489	Pterin-binding	GO:0042558
2727796474	274	4	273	SUPERFAMILY	SSF51717	IPR011005	Dihydropteroate synthase-like	GO:0044237
2727796475	313	195	287	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2727796475	313	1	18	ProSiteProfiles	PS51257			
2727796475	313	16	102	SUPERFAMILY	SSF54534			
2727796475	313	139	286	SUPERFAMILY	SSF54534			
2727796476	349	30	346	SUPERFAMILY	SSF64182			
2727796477	138	2	136	SMART	SM00562	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2727796477	138	2	136	SUPERFAMILY	SSF54919	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2727796479	426	25	62	SUPERFAMILY	SSF101898			
2727796479	426	92	306	SUPERFAMILY	SSF101898			
2727796481	81	1	80	ProSiteProfiles	PS50164	IPR000305	GIY-YIG nuclease superfamily	
2727796481	81	3	73	SUPERFAMILY	SSF82771	IPR000305	GIY-YIG nuclease superfamily	
2727796482	459	38	92	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727796482	459	401	456	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727796482	459	93	399	SUPERFAMILY	SSF51556			
2727796484	313	1	260	SUPERFAMILY	SSF53448			
2727796485	384	1	372	SUPERFAMILY	SSF53756			
2727796486	340	2	185	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727796486	340	194	338	SUPERFAMILY	SSF55060			
2727796487	190	35	190	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
2727796487	190	3	186	SUPERFAMILY	SSF53697			
2727796488	231	3	230	SUPERFAMILY	SSF53448			
2727796489	185	12	182	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2727796491	607	303	381	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2727796491	607	410	505	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2727796491	607	13	236	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727796492	322	136	318	SUPERFAMILY	SSF81296	IPR014756	Immunoglobulin E-set	
2727796492	322	52	161	SUPERFAMILY	SSF81324			
2727796493	321	6	191	ProSiteProfiles	PS51163	IPR006070	YrdC-like domain	GO:0003725
2727796493	321	9	196	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2727796494	254	1	252	SUPERFAMILY	SSF51351	IPR000652	Triosephosphate isomerase	GO:0004807|GO:0008152
2727796494	254	3	251	ProSiteProfiles	PS51440	IPR000652	Triosephosphate isomerase	GO:0004807|GO:0008152
2727796494	254	167	177	ProSitePatterns	PS00171	IPR020861	Triosephosphate isomerase, active site	GO:0004807
2727796495	387	91	235	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2727796495	387	190	333	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2727796496	337	292	299	ProSitePatterns	PS00687	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2727796496	337	320	331	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2727796496	337	8	336	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2727796498	786	24	111	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727796498	786	97	786	SUPERFAMILY	SSF56935			
2727796500	314	187	203	ProSitePatterns	PS00745	IPR000352	Peptide chain release factor class I/class II	GO:0003747|GO:0006415
2727796500	314	32	137	SMART	SM00937	IPR005139	Peptide chain release factor	GO:0005737|GO:0006415|GO:0016149
2727796500	314	1	307	SUPERFAMILY	SSF75620			
2727796503	495	4	77	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2727796503	495	28	57	ProSitePatterns	PS00189	IPR003016	2-oxo acid dehydrogenase, lipoyl-binding site	
2727796503	495	156	198	SUPERFAMILY	SSF47005	IPR004167	E3 binding	GO:0008152|GO:0016746
2727796503	495	2	91	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2727796503	495	256	485	SUPERFAMILY	SSF52777			
2727796504	418	4	194	SUPERFAMILY	SSF53218	IPR001453	Molybdopterin binding domain	GO:0006777
2727796504	418	7	175	SMART	SM00852	IPR001453	Molybdopterin binding domain	GO:0006777
2727796504	418	259	413	SUPERFAMILY	SSF142433			
2727796505	462	29	458	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2727796507	140	1	131	SUPERFAMILY	SSF54637			
2727796508	1018	109	691	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2727796508	1018	880	987	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2727796508	1018	109	142	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	146	179	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	182	215	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	216	249	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	252	285	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	322	355	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	510	543	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	510	543	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	549	582	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	549	582	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	621	654	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	621	654	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	658	691	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	658	691	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	768	801	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	768	801	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	916	949	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	954	987	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	954	987	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796508	1018	112	283	SUPERFAMILY	SSF48452			
2727796508	1018	256	355	SUPERFAMILY	SSF48452			
2727796508	1018	510	692	SUPERFAMILY	SSF48452			
2727796508	1018	659	869	SUPERFAMILY	SSF48452			
2727796508	1018	882	982	SUPERFAMILY	SSF48452			
2727796509	598	152	250	SUPERFAMILY	SSF56935			
2727796509	598	280	597	SUPERFAMILY	SSF56935			
2727796511	297	106	133	ProSitePatterns	PS01131	IPR020596	Ribosomal RNA adenine methylase transferase, conserved site	GO:0000154|GO:0000179|GO:0008649
2727796511	297	94	296	SUPERFAMILY	SSF53335			
2727796512	277	1	17	ProSiteProfiles	PS51257			
2727796512	277	81	270	SUPERFAMILY	SSF63825			
2727796513	380	8	86	SUPERFAMILY	SSF51905			
2727796513	380	170	290	SUPERFAMILY	SSF51905			
2727796514	390	306	387	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2727796514	390	27	328	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727796515	410	12	133	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2727796515	410	31	139	SMART	SM00450	IPR001763	Rhodanese-like domain	
2727796515	410	43	142	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2727796515	410	150	260	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2727796515	410	158	263	SMART	SM00450	IPR001763	Rhodanese-like domain	
2727796515	410	168	266	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2727796515	410	273	390	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2727796515	410	282	393	SMART	SM00450	IPR001763	Rhodanese-like domain	
2727796515	410	292	396	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2727796519	229	1	229	ProSiteProfiles	PS50305	IPR026590	Sirtuin family, catalytic core domain	
2727796519	229	3	224	SUPERFAMILY	SSF52467			
2727796520	920	26	111	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727796520	920	137	261	SUPERFAMILY	SSF56935			
2727796520	920	305	881	SUPERFAMILY	SSF56935			
2727796521	471	59	99	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727796521	471	138	321	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727796521	471	1	23	ProSiteProfiles	PS51257			
2727796522	478	129	364	SUPERFAMILY	SSF56300			
2727796522	478	409	476	SUPERFAMILY	SSF56300			
2727796523	287	1	18	ProSiteProfiles	PS51257			
2727796524	136	1	134	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
2727796526	161	13	159	SUPERFAMILY	SSF52121	IPR002180	6,7-dimethyl-8-ribityllumazine synthase	GO:0009231|GO:0009349
2727796527	222	98	204	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2727796527	222	133	166	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796527	222	133	166	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796527	222	171	204	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796527	222	171	204	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727796527	222	92	216	SUPERFAMILY	SSF48452			
2727796528	331	4	324	SUPERFAMILY	SSF52518			
2727796529	211	2	195	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2727796531	293	181	230	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2727796531	293	235	285	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2727796531	293	186	284	ProSiteProfiles	PS01124	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2727796531	293	199	282	SMART	SM00342	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2727796531	293	236	278	ProSitePatterns	PS00041	IPR018062	HTH domain AraC-type, conserved site	GO:0003700|GO:0006355|GO:0043565
2727796532	150	1	19	ProSiteProfiles	PS51257			
2727796533	1058	30	110	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727796533	1058	109	247	SUPERFAMILY	SSF56935			
2727796533	1058	340	428	SUPERFAMILY	SSF56935			
2727796533	1058	462	811	SUPERFAMILY	SSF56935			
2727796533	1058	883	926	SUPERFAMILY	SSF56935			
2727796533	1058	967	1058	SUPERFAMILY	SSF56935			
2727796534	577	1	23	ProSiteProfiles	PS51257			
2727796534	577	22	577	SUPERFAMILY	SSF48452			
2727796535	1196	1	23	ProSiteProfiles	PS51257			
2727796535	1196	53	421	SUPERFAMILY	SSF69318			
2727796535	1196	381	522	SUPERFAMILY	SSF69318			
2727796535	1196	449	511	SUPERFAMILY	SSF69318			
2727796535	1196	641	919	SUPERFAMILY	SSF69318			
2727796535	1196	874	953	SUPERFAMILY	SSF69318			
2727796535	1196	1012	1096	SUPERFAMILY	SSF69318			
2727796536	437	167	433	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2727796536	437	1	19	ProSiteProfiles	PS51257			
2727796537	240	18	222	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2727796538	645	161	530	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727796538	645	18	160	SUPERFAMILY	SSF55545			
2727796539	679	355	434	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727796541	332	45	258	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2727796541	332	223	315	SMART	SM00876	IPR010722	Biotin and thiamin synthesis-associated domain	
2727796541	332	7	316	SUPERFAMILY	SSF102114			
2727796542	348	31	94	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2727796542	348	31	94	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
