gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727795484	336	67.67	7	336	1	326	0.0e+00	529	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2727795485	604	67.16	59	603	10	554	0.0e+00	877	KO:K03655	ATP-dependent DNA helicase RecG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727795487	253	58.09	1	241	1	241	3.6e-98	327	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	Yes
2727795489	824	60.27	2	822	3	825	0.0e+00	1130	KO:K01256	aminopeptidase N [EC:3.4.11.2]	EC:3.4.11.2	Yes
2727795490	262	54.31	1	262	5	266	8.8e-88	299	KO:K06872	uncharacterized protein		Yes
2727795492	196	69.9	1	196	1	196	5.9e-96	315	KO:K03744	LemA protein		Yes
2727795500	726	42.45	22	716	29	718	0.0e+00	650	KO:K00936			Yes
2727795504	258	72.33	2	254	6	258	0.0e+00	440	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2727795506	581	58.08	1	580	2	555	0.0e+00	745	KO:K02347	DNA polymerase (family X)		Yes
2727795508	88	84.52	1	84	1	84	4.5e-48	169	KO:K02899	large subunit ribosomal protein L27		Yes
2727795509	101	74.26	1	101	1	100	8.0e-49	172	KO:K02888	large subunit ribosomal protein L21		Yes
2727795511	385	77.49	4	385	8	389	0.0e+00	694	KO:K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	EC:1.1.1.267	Yes
2727795512	448	58.63	1	448	2	451	0.0e+00	614	KO:K11749	regulator of sigma E protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2727795520	173	30.07	10	151	14	152	3.3e-10	65.1	KO:K03790	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2727795521	436	79.77	1	435	1	435	0.0e+00	818	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2727795522	306	72.67	1	300	1	299	0.0e+00	519	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2727795530	1114	76.41	1	1114	1	1108	0.0e+00	1910	KO:K11942	methylmalonyl-CoA mutase [EC:5.4.99.2]	EC:5.4.99.2	Yes
2727795531	316	48.07	27	310	60	342	1.8e-82	288	KO:K01785	aldose 1-epimerase [EC:5.1.3.3]	EC:5.1.3.3	Yes
2727795532	128	70.16	1	124	1	124	3.2e-56	196	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	Yes
2727795533	203	46.08	1	198	1	203	6.1e-51	188	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	Yes
2727795534	228	42.98	1	227	1	228	1.3e-60	218	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		Yes
2727795537	297	48.46	1	293	1	292	1.2e-102	344	KO:K02517	KDO2-lipid IV(A) lauroyltransferase [EC:2.3.1.241]	EC:2.3.1.241	Yes
2727795538	531	75.28	2	531	3	532	0.0e+00	941	KO:K00278	L-aspartate oxidase [EC:1.4.3.16]	EC:1.4.3.16	Yes
2727795539	669	71.39	1	667	1	662	0.0e+00	1070	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2727795539	669	71.39	1	667	1	662	0.0e+00	1070	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
2727795541	291	36.26	19	289	4	266	4.0e-50	191	KO:K18792	beta-lactamase class D OXA-10 [EC:3.5.2.6]	EC:3.5.2.6	Yes
2727795541	291	59.09	33	291	16	273	1.1e-110	367	KO:K17838	beta-lactamase class D [EC:3.5.2.6]	EC:3.5.2.6	Yes
2727795542	395	86.08	1	395	1	395	0.0e+00	784	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2727795548	110	69.72	2	110	1	109	3.1e-54	189	KO:K09922	uncharacterized protein		Yes
2727795551	102	71.43	11	101	8	98	3.3e-45	162	KO:K06891	ATP-dependent Clp protease adaptor protein ClpS		Yes
2727795552	214	64.49	1	214	1	214	6.6e-103	337	KO:K00684	leucyl/phenylalanyl-tRNA--protein transferase [EC:2.3.2.6]	EC:2.3.2.6	Yes
2727795554	827	55.16	1	817	1	804	0.0e+00	1030	KO:K02198	cytochrome c-type biogenesis protein CcmF		Yes
2727795555	135	61.07	1	131	1	130	2.9e-52	186	KO:K02197	cytochrome c-type biogenesis protein CcmE		Yes
2727795556	348	70.35	1	343	1	344	0.0e+00	589	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
2727795560	255	64.71	1	255	1	255	1.3e-114	374	KO:K07090	uncharacterized protein		Yes
2727795562	427	64.57	1	427	1	429	0.0e+00	661	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.12	Yes
2727795562	427	64.57	1	427	1	429	0.0e+00	661	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.17	Yes
2727795565	253	81.03	1	253	1	253	0.0e+00	461	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2727795567	338	80.85	3	331	4	332	0.0e+00	631	KO:K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]	EC:3.1.3.11	Yes
2727795568	420	63.57	1	419	1	420	0.0e+00	616	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2727795570	376	82.29	10	376	4	370	0.0e+00	735	KO:K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	EC:1.13.11.27	Yes
2727795571	372	71.43	2	372	3	373	0.0e+00	634	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2727795573	476	76.33	3	470	1	467	0.0e+00	831	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2727795577	107	57.55	1	106	1	100	1.8e-34	132	KO:K03075	preprotein translocase subunit SecG		Yes
2727795582	309	61.39	7	309	9	311	0.0e+00	431	KO:K01993	HlyD family secretion protein		Yes
2727795584	248	78.51	6	247	7	248	0.0e+00	449	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2727795585	369	68.29	1	369	1	368	0.0e+00	576	KO:K01992	ABC-2 type transport system permease protein		Yes
2727795586	372	68.82	1	372	1	372	0.0e+00	616	KO:K01992	ABC-2 type transport system permease protein		Yes
2727795588	342	65.88	1	340	1	336	0.0e+00	521	KO:K01444	N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]	EC:3.5.1.26	Yes
2727795589	247	52.38	13	243	2	232	3.6e-83	284	KO:K06201	copper homeostasis protein		Yes
2727795591	412	75.73	1	412	1	412	0.0e+00	721	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2727795593	813	77.62	5	783	3	776	0.0e+00	1330	KO:K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	EC:3.6.1.1	Yes
2727795601	446	70.35	1	446	1	462	0.0e+00	752	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2727795605	247	61.29	1	246	1	247	2.6e-101	336	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	Yes
2727795605	247	61.29	1	246	1	247	2.6e-101	336	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	Yes
2727795606	308	63.87	1	308	1	310	0.0e+00	489	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2727795612	233	62.39	6	231	5	230	6.7e-102	336	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2727795613	254	61.94	1	247	1	247	1.8e-116	380	KO:K06203	CysZ protein		Yes
2727795614	216	63.73	11	214	3	206	1.0e-91	305	KO:K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	EC:3.2.2.21	Yes
2727795617	217	73.15	1	216	1	215	8.3e-117	377	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2727795619	549	67.46	6	546	3	544	0.0e+00	795	KO:K01486	adenine deaminase [EC:3.5.4.2]	EC:3.5.4.2	Yes
2727795622	809	63.98	25	792	5	771	0.0e+00	1190	KO:K15923	alpha-L-fucosidase 2 [EC:3.2.1.51]	EC:3.2.1.51	Yes
2727795624	119	71.19	2	119	8	125	6.9e-59	203	KO:K06929	uncharacterized protein		Yes
2727795630	539	71.9	1	539	1	547	0.0e+00	873	KO:K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	EC:2.3.1.12	Yes
2727795631	484	81.29	4	484	3	483	0.0e+00	895	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2727795632	128	75	1	128	1	128	7.6e-70	234	KO:K06195	ApaG protein		Yes
2727795636	560	71.61	1	560	1	554	0.0e+00	943	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	Yes
2727795639	391	83.29	3	391	2	390	0.0e+00	745	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	Yes
2727795640	374	64.19	22	369	2	377	0.0e+00	524	KO:K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	EC:1.3.5.2	Yes
2727795647	120	44.74	1	114	1	114	3.3e-30	121	KO:K00887	undecaprenol kinase [EC:2.7.1.66]	EC:2.7.1.66	Yes
2727795647	120	45.22	3	117	6	120	2.3e-32	127	KO:K00901	diacylglycerol kinase (ATP) [EC:2.7.1.107]	EC:2.7.1.107	Yes
2727795652	226	74.09	7	226	6	225	8.5e-121	389	KO:K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP		Yes
2727795653	351	73.07	1	349	1	348	0.0e+00	575	KO:K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727795654	215	72.6	8	215	2	209	2.6e-108	352	KO:K07220	uncharacterized protein		Yes
2727795655	347	72.38	3	346	2	334	0.0e+00	573	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2727795656	362	74.71	16	355	1	339	0.0e+00	610	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2727795658	354	76.77	1	353	1	353	0.0e+00	628	KO:K02835	peptide chain release factor 1		Yes
2727795659	523	66.67	18	518	20	520	0.0e+00	781	KO:K06015	N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	EC:3.5.1.81	Yes
2727795661	395	57.29	4	393	1	391	0.0e+00	522	KO:K01273	membrane dipeptidase [EC:3.4.13.19]	EC:3.4.13.19	Yes
2727795675	1096	61.59	17	1093	13	1103	0.0e+00	1650	KO:K08676	tricorn protease [EC:3.4.21.-]	EC:3.4.21.-	Yes
2727795676	659	68.67	1	659	1	667	0.0e+00	1100	KO:K11381	2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	EC:1.2.4.4	Yes
2727795679	615	81.3	1	615	1	614	0.0e+00	1170	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2727795679	615	81.3	1	615	1	614	0.0e+00	1170	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2727795682	446	58.17	2	446	3	448	0.0e+00	575	KO:K05837	rod shape determining protein RodA		Yes
2727795683	708	48.36	1	633	1	638	0.0e+00	682	KO:K05515	penicillin-binding protein 2		Yes
2727795685	282	46.98	1	281	1	281	3.6e-91	310	KO:K03570	rod shape-determining protein MreC		Yes
2727795686	341	95.01	1	341	1	341	0.0e+00	735	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
2727795687	426	66.35	1	425	1	425	0.0e+00	658	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2727795688	479	40.78	14	473	13	460	5.0e-121	412	KO:K03305	proton-dependent oligopeptide transporter, POT family		Yes
2727795693	645	77.05	1	645	1	638	0.0e+00	1190	KO:K01895	acetyl-CoA synthetase [EC:6.2.1.1]	EC:6.2.1.1	Yes
2727795696	304	61.92	1	300	1	302	5.5e-126	412	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2727795698	430	87.21	1	430	1	430	0.0e+00	860	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2727795702	214	74.88	1	211	1	210	1.6e-117	378	KO:K10773	endonuclease III [EC:4.2.99.18]	EC:4.2.99.18	Yes
2727795703	321	82.76	3	321	2	319	0.0e+00	612	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2727795706	154	66.44	5	150	6	151	3.7e-70	238	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2727795707	301	63.88	3	301	1	285	2.5e-127	415	KO:K02557	chemotaxis protein MotB		Yes
2727795709	550	43.88	1	549	1	556	0.0e+00	563	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2727795714	181	79.66	5	181	7	183	6.1e-107	345	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795715	861	55.32	7	861	7	853	0.0e+00	1090	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	Yes
2727795717	197	67.01	3	196	8	201	3.5e-90	299	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2727795724	871	71.44	1	871	1	879	0.0e+00	1470	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2727795726	335	44.24	18	335	22	324	3.1e-73	262	KO:K04771	serine protease Do [EC:3.4.21.107]	EC:3.4.21.107	Yes
2727795728	481	65.2	5	479	6	482	0.0e+00	747	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727795728	481	65.2	5	479	6	482	0.0e+00	747	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727795735	774	58.37	1	772	1	783	0.0e+00	1060	KO:K07003	uncharacterized protein		Yes
2727795738	251	57.71	1	251	1	244	2.6e-99	330	KO:K06024	segregation and condensation protein B		Yes
2727795739	404	61.63	1	404	1	404	0.0e+00	600	KO:K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	EC:4.1.1.20	Yes
2727795740	260	70.82	1	257	1	257	0.0e+00	433	KO:K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		Yes
2727795742	309	92.88	1	309	1	309	0.0e+00	650	KO:K00024	malate dehydrogenase [EC:1.1.1.37]	EC:1.1.1.37	Yes
2727795747	230	65.11	6	224	4	238	1.3e-113	369	KO:K03975	membrane-associated protein		Yes
2727795749	521	71.92	2	520	3	522	0.0e+00	868	KO:K03294	basic amino acid/polyamine antiporter, APA family		Yes
2727795756	406	80.05	5	405	8	408	0.0e+00	771	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2727795759	217	49.07	4	216	8	221	2.8e-72	250	KO:K07152	protein SCO1/2		Yes
2727795765	187	52.94	1	186	2	188	8.0e-68	235	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795772	233	54.95	2	223	5	226	6.3e-82	280	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2727795779	149	55.32	1	141	1	141	3.4e-57	201	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2727795781	501	43.43	53	501	30	448	2.3e-120	412	KO:K12340	outer membrane protein		Yes
2727795783	814	58.31	1	814	1	816	0.0e+00	1080	KO:K02004	putative ABC transport system permease protein		Yes
2727795784	811	57.76	1	811	1	809	0.0e+00	1110	KO:K02004	putative ABC transport system permease protein		Yes
2727795787	225	88.44	1	225	1	225	0.0e+00	463	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2727795788	418	70.26	1	417	1	417	0.0e+00	680	KO:K02005	HlyD family secretion protein		Yes
2727795794	187	49.46	6	185	16	199	1.9e-58	208	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795795	391	60.62	1	385	1	386	0.0e+00	560	KO:K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2727795796	426	70.49	15	423	2	410	0.0e+00	649	KO:K02429	MFS transporter, FHS family, L-fucose permease		Yes
2727795797	110	71.3	2	109	1	108	1.3e-53	187	KO:K03534	L-rhamnose mutarotase [EC:5.1.3.32]	EC:5.1.3.32	Yes
2727795799	443	59.1	1	443	1	442	0.0e+00	634	KO:K01206	alpha-L-fucosidase [EC:3.2.1.51]	EC:3.2.1.51	Yes
2727795801	275	62.87	4	275	3	274	1.1e-130	422	KO:K07046	L-fuconolactonase [EC:3.1.1.-]	EC:3.1.1.-	Yes
2727795802	262	74.9	1	259	1	259	0.0e+00	451	KO:K18333	L-fucose dehydrogenase		Yes
2727795808	197	41.42	13	180	12	180	1.8e-40	157	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795813	376	51.76	37	375	41	379	6.5e-127	421	KO:K00428	cytochrome c peroxidase [EC:1.11.1.5]	EC:1.11.1.5	Yes
2727795819	255	72.33	3	255	2	254	0.0e+00	453	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727795820	452	76.05	1	451	1	451	0.0e+00	810	KO:K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2727795822	264	55.47	1	264	1	265	5.6e-100	333	KO:K07090	uncharacterized protein		Yes
2727795823	186	69.57	2	185	4	187	3.8e-101	329	KO:K07112	uncharacterized protein		Yes
2727795824	166	74.69	5	166	14	175	6.0e-94	307	KO:K07112	uncharacterized protein		Yes
2727795825	314	61.76	40	310	46	317	2.0e-130	425	KO:K19713	thiosulfate dehydrogenase [EC:1.8.2.2]	EC:1.8.2.2	Yes
2727795829	419	73.75	1	419	6	419	0.0e+00	687	KO:K07478	putative ATPase		Yes
2727795834	609	84.7	1	608	1	608	0.0e+00	1230	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
2727795845	511	52.02	8	498	8	495	0.0e+00	551	KO:K00041	tagaturonate reductase [EC:1.1.1.58]	EC:1.1.1.58	Yes
2727795846	549	79.45	7	549	5	549	0.0e+00	1010	KO:K01685	altronate hydrolase [EC:4.2.1.7]	EC:4.2.1.7	Yes
2727795847	473	72.96	1	466	1	466	0.0e+00	856	KO:K01812	glucuronate isomerase [EC:5.3.1.12]	EC:5.3.1.12	Yes
2727795848	255	78.4	6	255	2	251	0.0e+00	455	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	Yes
2727795849	276	63.04	1	276	1	276	0.0e+00	435	KO:K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	EC:5.3.1.17	Yes
2727795850	338	55.59	4	333	7	336	4.3e-130	427	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	Yes
2727795853	341	85.34	1	341	1	341	0.0e+00	679	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	Yes
2727795854	220	64.38	1	219	1	219	1.7e-103	339	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	Yes
2727795854	220	64.38	1	219	1	219	1.7e-103	339	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	Yes
2727795855	434	66.9	5	433	31	458	0.0e+00	683	KO:K08191	MFS transporter, ACS family, hexuronate transporter		Yes
2727795859	78	98.72	1	78	1	78	6.1e-49	170	KO:K02078	acyl carrier protein		Yes
2727795860	417	81.29	1	417	1	417	0.0e+00	809	KO:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	EC:2.3.1.179	Yes
2727795861	236	65.53	1	235	4	238	2.2e-114	372	KO:K03685	ribonuclease III [EC:3.1.26.3]	EC:3.1.26.3	Yes
2727795863	133	78.29	1	129	1	129	2.2e-71	239	KO:K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	EC:5.1.99.1	Yes
2727795864	405	79.75	1	405	1	404	0.0e+00	762	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2727795865	138	85.51	1	138	1	138	6.8e-83	272	KO:K04488	nitrogen fixation protein NifU and related proteins		Yes
2727795866	116	76.15	8	116	2	110	6.5e-58	200	KO:K13628	iron-sulfur cluster assembly protein		Yes
2727795868	240	68.46	1	240	1	241	6.8e-124	399	KO:K01992	ABC-2 type transport system permease protein		Yes
2727795870	336	67.36	1	336	1	322	0.0e+00	515	KO:K05794	tellurite resistance protein TerC		Yes
2727795871	830	54.03	3	830	17	844	0.0e+00	1000	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
2727795872	225	62.07	1	203	1	202	4.5e-91	304	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2727795874	331	66.47	2	331	3	333	0.0e+00	510	KO:K03778	D-lactate dehydrogenase [EC:1.1.1.28]	EC:1.1.1.28	Yes
2727795875	428	77.52	1	427	1	427	0.0e+00	777	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2727795877	325	80.56	1	324	1	324	0.0e+00	603	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2727795878	314	64.04	8	313	5	321	0.0e+00	479	KO:K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	EC:1.3.3.3	Yes
2727795879	344	83.63	3	338	2	337	0.0e+00	647	KO:K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	EC:4.1.1.37	Yes
2727795880	236	45.95	6	227	16	237	1.1e-64	230	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2727795881	326	64.92	1	325	1	320	0.0e+00	469	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2727795882	400	56.75	3	397	9	408	0.0e+00	507	KO:K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	EC:1.2.1.70	Yes
2727795883	353	69.09	11	339	8	337	0.0e+00	563	KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	Yes
2727795884	181	61.11	2	181	3	182	2.5e-80	269	KO:K08973	putative membrane protein		Yes
2727795885	1129	73.7	1	1128	1	1143	0.0e+00	1970	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2727795887	606	66.67	1	606	1	609	0.0e+00	907	KO:K11085	ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	EC:3.6.3.-	Yes
2727795888	126	63.2	1	125	1	125	2.0e-52	185	KO:K02834	ribosome-binding factor A		Yes
2727795889	404	52.81	1	404	1	407	0.0e+00	482	KO:K09808	lipoprotein-releasing system permease protein		Yes
2727795890	315	77.82	42	315	4	278	0.0e+00	512	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2727795891	187	72.73	1	187	1	187	3.4e-97	318	KO:K02838	ribosome recycling factor		Yes
2727795894	148	56.16	1	146	1	136	2.4e-47	173	KO:K03282	large conductance mechanosensitive channel		Yes
2727795895	287	75.6	5	253	6	255	0.0e+00	433	KO:K05896	segregation and condensation protein A		Yes
2727795897	643	82.43	1	643	1	643	0.0e+00	1260	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2727795899	243	78.69	3	243	2	244	0.0e+00	431	KO:K02477	two-component system, LytT family, response regulator		Yes
2727795901	251	75.4	1	248	1	248	0.0e+00	432	KO:K07094	putative glycerol-1-phosphate prenyltransferase [EC:2.5.1.-]	EC:2.5.1.-	Yes
2727795902	1123	78.6	1	1123	1	1122	0.0e+00	2070	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2727795909	715	64.53	1	715	1	698	0.0e+00	1040	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	Yes
2727795910	306	62.67	1	299	1	300	0.0e+00	452	KO:K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	EC:3.4.17.13	Yes
2727795911	355	69.97	1	353	1	353	0.0e+00	608	KO:K01273	membrane dipeptidase [EC:3.4.13.19]	EC:3.4.13.19	Yes
2727795915	270	51.88	3	268	2	267	2.8e-100	335	KO:K06889	uncharacterized protein		Yes
2727795916	262	74.05	1	262	1	262	0.0e+00	490	KO:K06889	uncharacterized protein		Yes
2727795917	664	79.42	1	656	1	656	0.0e+00	1240	KO:K03549	KUP system potassium uptake protein		Yes
2727795920	219	74.65	1	216	1	217	7.7e-120	386	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2727795922	646	52.54	14	645	17	656	0.0e+00	721	KO:K04084	thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	EC:1.8.1.8	Yes
2727795923	193	71.12	7	193	8	193	1.8e-95	314	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795924	942	76.46	1	942	1	936	0.0e+00	1660	KO:K03701	excinuclease ABC subunit A		Yes
2727795926	426	76.24	1	425	1	425	0.0e+00	766	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2727795927	330	70.91	1	330	1	330	0.0e+00	561	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2727795929	316	71.52	1	309	1	309	0.0e+00	511	KO:K02371	enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	EC:1.3.1.9	Yes
2727795930	252	56.75	1	252	1	252	4.0e-99	330	KO:K00540			Yes
