gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2727796343	374	50	361	1.7e-108	349.5	TIGR00423	radical SAM domain protein, CofH subfamily
2727796348	203	126	192	3.7e-16	45.8	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2727796353	47	9	47	6.2e-11	28.7	TIGR02436	four helix bundle protein
2727796354	657	35	373	0.0e+00	578.8	TIGR01811	succinate dehydrogenase or fumarate reductase, flavoprotein subunit, Bacillus subtilis subgroup
2727796355	223	9	222	3.2e-49	153.4	TIGR02046	succinate dehydrogenase (or fumarate reductase) cytochrome b subunit, b558 family
2727796357	328	4	313	3.3e-127	410.9	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2727796357	328	5	305	3.0e-108	348.6	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2727796358	1068	979	1068	6.5e-15	41.3	TIGR04131	gliding motility-associated C-terminal domain
2727796359	321	1	308	4.1e-46	143.7	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727796367	621	36	621	5.6e-85	272.3	TIGR00976	putative hydrolase, CocE/NonD family
2727796380	395	13	380	0.0e+00	436.8	TIGR03156	GTP-binding protein HflX
2727796380	395	199	378	3.6e-15	43.2	TIGR00231	small GTP-binding protein domain
2727796383	365	43	365	9.7e-81	257.5	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2727796385	730	10	600	0.0e+00	756.3	TIGR01389	ATP-dependent DNA helicase RecQ
2727796385	730	12	463	0.0e+00	553.4	TIGR00614	ATP-dependent DNA helicase, RecQ family
2727796394	1227	1140	1227	3.0e-19	55.2	TIGR04131	gliding motility-associated C-terminal domain
2727796395	341	1	321	7.6e-56	175.7	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727796398	254	9	200	8.4e-33	99.7	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2727796399	82	3	82	5.5e-23	67.3	TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein
2727796400	222	1	222	7.0e-77	244.5	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2727796402	214	26	213	3.5e-39	120.4	TIGR00138	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
2727796404	379	6	379	0.0e+00	440.2	TIGR00449	tRNA-guanine family transglycosylase
2727796404	379	6	379	0.0e+00	467.3	TIGR00430	tRNA-guanine transglycosylase
2727796405	363	3	361	6.6e-55	172.1	TIGR04408	LPS export ABC transporter permease LptG
2727796406	440	2	428	0.0e+00	655.8	TIGR01793	citrate (Si)-synthase, eukaryotic
2727796423	234	1	219	2.3e-80	255.1	TIGR02429	3-oxoacid CoA-transferase, A subunit
2727796424	217	2	208	6.7e-100	318.7	TIGR02428	3-oxoacid CoA-transferase, B subunit
2727796426	104	27	102	3.0e-12	32.7	TIGR04183	Por secretion system C-terminal sorting domain
2727796428	458	2	454	0.0e+00	499.2	TIGR03990	phosphoglucosamine mutase
2727796441	195	21	184	1.3e-26	79.3	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796448	574	49	566	0.0e+00	550	TIGR00066	gamma-glutamyltranspeptidase
2727796462	210	9	179	1.2e-43	134.9	TIGR00336	orotate phosphoribosyltransferase
2727796465	143	22	139	3.3e-39	119.8	TIGR00369	uncharacterized domain 1
2727796466	161	4	158	2.9e-56	176.9	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2727796466	161	4	64	5.8e-19	55.3	TIGR00125	cytidyltransferase-like domain
2727796467	308	6	305	4.6e-99	317.3	TIGR00670	aspartate carbamoyltransferase
2727796469	363	2	359	2.3e-81	259.7	TIGR00611	recF protein
2727796474	274	17	273	2.7e-92	295.1	TIGR01496	dihydropteroate synthase
2727796479	426	344	426	6.5e-11	28.3	TIGR04183	Por secretion system C-terminal sorting domain
2727796482	459	55	459	1.8e-105	339.2	TIGR00857	dihydroorotase, multifunctional complex type
2727796487	190	32	185	3.9e-66	208	TIGR00441	phosphoheptose isomerase
2727796489	185	11	157	1.3e-30	93.5	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
2727796489	185	11	158	5.2e-38	117.4	TIGR01656	histidinol-phosphate phosphatase family domain
2727796491	607	15	190	1.3e-21	64.2	TIGR00231	small GTP-binding protein domain
2727796491	607	15	607	0.0e+00	973.2	TIGR01393	elongation factor 4
2727796493	321	1	201	6.6e-52	161.7	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2727796494	254	5	243	2.5e-61	193.4	TIGR00419	triosephosphate isomerase
2727796495	387	1	383	6.6e-100	321.1	TIGR03991	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2727796496	337	12	337	0.0e+00	474.7	TIGR01236	delta-1-pyrroline-5-carboxylate dehydrogenase, group 1
2727796498	786	132	786	7.8e-84	268.4	TIGR01783	TonB-dependent siderophore receptor
2727796500	314	1	308	1.2e-124	401.9	TIGR00020	peptide chain release factor 2
2727796504	418	267	413	6.0e-48	150.4	TIGR00199	amidohydrolase, PncC family
2727796504	418	3	170	3.4e-26	79.6	TIGR00177	molybdenum cofactor synthesis domain
2727796504	418	3	416	6.7e-97	312.3	TIGR00200	competence/damage-inducible protein CinA N-terminal domain
2727796505	462	53	442	3.9e-59	186.3	TIGR00666	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
2727796507	140	7	124	1.2e-33	102.1	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2727796514	390	24	390	0.0e+00	493.8	TIGR00092	GTP-binding protein YchF
2727796520	920	111	282	3.8e-41	127.1	TIGR01782	TonB-dependent receptor
2727796526	161	19	156	1.9e-42	130.8	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2727796528	331	7	322	0.0e+00	447.6	TIGR03182	pyruvate dehydrogenase E1 component, alpha subunit
2727796533	1058	199	229	1.1e-19	57.2	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727796533	1058	29	1058	0.0e+00	843.3	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727796537	240	61	198	3.7e-21	63	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2727796539	679	593	679	8.4e-24	69.8	TIGR04131	gliding motility-associated C-terminal domain
2727796541	332	15	314	2.1e-125	403.9	TIGR00433	biotin synthase
2727796542	348	26	340	9.9e-89	283.5	TIGR00005	pseudouridine synthase, RluA family
2727796543	245	41	233	7.4e-56	174.7	TIGR00214	lipoate-protein ligase B
2727796549	188	20	180	7.4e-21	60.6	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796555	361	1	261	1.0e-53	168.4	TIGR01361	3-deoxy-7-phosphoheptulonate synthase
2727796556	341	12	336	1.6e-100	322.6	TIGR01357	3-dehydroquinate synthase
2727796557	428	12	419	1.0e-104	336.6	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
2727796558	331	8	164	1.4e-54	171.4	TIGR00033	chorismate synthase
2727796562	175	54	169	6.5e-30	90.7	TIGR00413	rare lipoprotein A
2727796578	148	1	148	6.0e-40	123.2	TIGR00158	ribosomal protein L9
2727796579	87	15	84	4.7e-34	102.7	TIGR00165	ribosomal protein S18
2727796580	118	1	95	3.1e-23	68.1	TIGR00166	ribosomal protein S6
2727796586	565	24	561	0.0e+00	533.4	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2727796589	220	101	186	1.6e-13	38.2	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2727796597	264	2	87	2.1e-46	144.4	TIGR03284	thymidylate synthase
2727796605	313	6	313	5.9e-85	271.1	TIGR00460	methionyl-tRNA formyltransferase
2727796609	401	1	401	0.0e+00	432.2	TIGR01882	peptidase T
2727796614	288	1	287	4.4e-61	193.4	TIGR00536	HemK family putative methylases
2727796614	288	26	280	4.2e-71	226.3	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2727796615	351	151	334	4.5e-36	111.4	TIGR00227	riboflavin-specific deaminase C-terminal domain
2727796615	351	9	338	3.8e-85	273	TIGR00326	riboflavin biosynthesis protein RibD
2727796617	203	5	199	2.4e-50	156.9	TIGR00257	uncharacterized protein, YigZ family
2727796641	483	7	477	0.0e+00	722.2	TIGR02924	isocitrate dehydrogenase
2727796655	479	5	479	0.0e+00	606.4	TIGR00457	asparaginyl-tRNA synthetase
2727796656	528	2	528	0.0e+00	630.2	TIGR00767	transcription termination factor Rho
2727796658	108	1	107	8.8e-32	96.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2727796662	155	1	155	3.2e-28	84.8	TIGR00077	lipoprotein signal peptidase
2727796678	369	28	349	8.7e-106	339.7	TIGR00737	putative TIM-barrel protein, nifR3 family
2727796682	218	2	218	5.3e-53	165.5	TIGR00164	phosphatidylserine decarboxylase precursor-related protein
2727796684	231	3	231	6.2e-60	190	TIGR02254	noncanonical pyrimidine nucleotidase, YjjG family
2727796684	231	78	200	7.0e-14	40.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2727796687	349	2	306	7.1e-43	133	TIGR00661	conserved hypothetical protein
2727796689	128	8	125	4.2e-42	129.4	TIGR04256	GxxExxY protein
2727796694	278	42	276	9.4e-70	221	TIGR02757	TIGR02757 family protein
2727796706	324	1	323	1.0e-28	86.5	TIGR00321	deoxyhypusine synthase
2727796709	151	10	151	1.9e-51	160.9	TIGR01120	ribose 5-phosphate isomerase B
2727796709	151	11	151	4.3e-52	163	TIGR00689	sugar-phosphate isomerase, RpiB/LacA/LacB family
2727796710	288	17	261	1.2e-48	151.9	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2727796714	245	3	157	2.0e-23	69.1	TIGR00613	DNA repair protein RecO
2727796716	343	39	341	9.4e-100	319.9	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2727796718	435	1	433	0.0e+00	441.7	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2727796720	191	6	187	3.6e-65	205	TIGR03263	guanylate kinase
2727796722	488	50	439	2.8e-79	252.8	TIGR01891	amidohydrolase
2727796726	508	5	505	0.0e+00	598.7	TIGR00499	lysyl-tRNA synthetase, eukaryotic and non-spirochete bacterial
2727796728	195	8	185	8.4e-47	145	TIGR00093	pseudouridine synthase
2727796729	315	95	312	2.7e-69	219.5	TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
2727796736	502	3	500	0.0e+00	444	TIGR00435	cysteinyl-tRNA synthetase
2727796740	474	18	465	2.3e-104	335.5	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2727796742	317	15	317	2.5e-92	295.1	TIGR00676	5,10-methylenetetrahydrofolate reductase, prokaryotic form
2727796743	280	26	263	7.9e-116	371.4	TIGR04406	LPS export ABC transporter ATP-binding protein
2727796746	251	9	250	1.0e-98	315.8	TIGR01830	3-oxoacyl-(acyl-carrier-protein) reductase
2727796752	215	11	205	2.0e-33	101.4	TIGR00693	thiamine-phosphate diphosphorylase
2727796756	130	6	123	3.5e-41	126.4	TIGR04256	GxxExxY protein
2727796757	682	4	679	0.0e+00	873.6	TIGR02278	phenylacetic acid degradation protein paaN
2727796762	439	1	438	1.6e-91	293.5	TIGR00657	aspartate kinase
2727796766	151	1	151	4.5e-29	88	TIGR00621	single stranded DNA-binding protein (ssb)
2727796767	367	5	361	4.2e-97	311.1	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2727796769	408	2	399	0.0e+00	518.5	TIGR01347	2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component)
2727796770	916	6	914	0.0e+00	983	TIGR00239	2-oxoglutarate dehydrogenase, E1 component
2727796771	84	1	84	7.9e-17	47.9	TIGR00029	ribosomal protein S20
2727796775	511	200	511	0.0e+00	464.7	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2727796775	511	5	193	1.4e-69	220.3	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2727796778	826	10	825	0.0e+00	1055.9	TIGR04121	DEXH box helicase, DNA ligase-associated
2727796779	218	7	216	5.6e-67	211.2	TIGR04123	metallophosphoesterase, DNA ligase-associated
2727796783	264	13	250	1.3e-72	230.3	TIGR00087	5'/3'-nucleotidase SurE
2727796786	787	491	521	3.6e-13	35.4	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727796788	394	2	387	2.2e-80	256.3	TIGR00215	lipid-A-disaccharide synthase
2727796791	214	2	154	1.7e-09	23.8	TIGR01200	GLPGLI family protein
2727796792	337	6	336	1.4e-112	362.2	TIGR01392	homoserine O-acetyltransferase
2727796794	391	7	388	0.0e+00	483.1	TIGR01325	O-succinylhomoserine sulfhydrylase
2727796798	396	3	396	2.5e-122	394.8	TIGR00889	nucleoside transporter
2727796801	240	8	240	1.7e-74	237	TIGR01930	acetyl-CoA acetyltransferases
2727796805	246	5	229	5.2e-43	133.5	TIGR01200	GLPGLI family protein
2727796822	421	12	421	4.2e-130	420.1	TIGR01814	kynureninase
2727796825	274	3	256	8.9e-74	233.9	TIGR02127	orotidine 5'-phosphate decarboxylase, subfamily 2
2727796833	204	2	197	1.0e-73	233	TIGR00615	recombination protein RecR
2727796837	337	7	337	0.0e+00	494.8	TIGR02082	5-methyltetrahydrofolate--homocysteine methyltransferase
2727796838	898	2	867	0.0e+00	1220.4	TIGR02082	5-methyltetrahydrofolate--homocysteine methyltransferase
2727796840	243	48	216	6.5e-18	51.8	TIGR00725	TIGR00725 family protein
2727796840	243	48	223	2.1e-49	154.7	TIGR00730	TIGR00730 family protein
2727796842	256	1	254	4.9e-89	285.3	TIGR00195	exodeoxyribonuclease III
2727796842	256	1	255	5.3e-96	308	TIGR00633	exodeoxyribonuclease III (xth)
2727796846	833	24	131	2.0e-15	43.2	TIGR00229	PAS domain S-box
2727796848	283	9	245	5.9e-31	93.8	TIGR00027	methyltransferase, TIGR00027 family
2727796856	1110	23	1110	0.0e+00	482.7	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727796858	838	7	837	0.0e+00	663.8	TIGR01524	magnesium-translocating P-type ATPase
2727796858	838	87	403	2.6e-39	121.8	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727796860	740	16	740	0.0e+00	1204.1	TIGR00198	catalase/peroxidase HPI
2727796864	344	5	328	9.6e-38	116.2	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727796865	1919	1831	1919	7.8e-13	34.7	TIGR04131	gliding motility-associated C-terminal domain
2727796880	316	119	312	1.1e-46	144.9	TIGR00639	phosphoribosylglycinamide formyltransferase, formyltetrahydrofolate-dependent
2727796882	1040	4	53	1.7e-13	36.6	TIGR04519	MoCo/4Fe-4S cofactor protein extended Tat translocation domain
2727796889	320	18	318	1.0e-69	221.4	TIGR01473	protoheme IX farnesyltransferase
2727796896	248	35	225	6.0e-37	112.9	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2727796905	1054	230	349	1.4e-22	66.3	TIGR00229	PAS domain S-box
2727796923	116	41	91	3.3e-13	35.2	TIGR00778	alkylhydroperoxidase AhpD family core domain
2727796927	202	5	201	2.2e-60	189.4	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2727796932	300	1	300	4.4e-42	130	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2727796933	349	2	349	1.9e-111	358.1	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2727796936	604	1	157	4.3e-27	82	TIGR00231	small GTP-binding protein domain
2727796936	604	3	593	0.0e+00	898.2	TIGR01394	GTP-binding protein TypA/BipA
2727796938	334	162	323	1.2e-14	41.5	TIGR00231	small GTP-binding protein domain
2727796938	334	7	330	2.3e-124	401.6	TIGR02729	Obg family GTPase CgtA
2727796940	140	20	134	5.4e-34	103.9	TIGR00369	uncharacterized domain 1
2727796940	140	22	135	4.0e-44	136.6	TIGR02286	phenylacetic acid degradation protein PaaD
2727796941	258	4	258	3.2e-100	320.8	TIGR02280	phenylacetate degradation probable enoyl-CoA hydratase paaB
2727796942	139	25	132	1.5e-33	101.5	TIGR02436	four helix bundle protein
2727796943	190	27	190	3.0e-55	172.7	TIGR02159	phenylacetate-CoA oxygenase, PaaJ subunit
2727796944	252	13	252	1.8e-93	298.8	TIGR02158	phenylacetate-CoA oxygenase, PaaI subunit
2727796945	95	6	95	1.5e-46	142.7	TIGR02157	phenylacetate-CoA oxygenase, PaaH subunit
2727796946	314	9	297	0.0e+00	539.1	TIGR02156	phenylacetate-CoA oxygenase, PaaG subunit
2727796947	359	5	357	0.0e+00	456.7	TIGR02160	phenylacetate-CoA oxygenase/reductase, PaaK subunit
2727796950	329	2	326	0.0e+00	438.1	TIGR01296	aspartate-semialdehyde dehydrogenase (peptidoglycan organisms)
2727796951	223	2	221	7.5e-76	240.7	TIGR02453	TIGR02453 family protein
2727796952	702	33	696	0.0e+00	790.8	TIGR00575	DNA ligase, NAD-dependent
2727796954	291	1	291	2.9e-58	183.8	TIGR00255	TIGR00255 family protein
2727796955	154	1	151	3.3e-35	107.7	TIGR03511	gliding motility-associated lipoprotein GldH
2727796960	567	3	566	0.0e+00	619.8	TIGR00680	K+-transporting ATPase, KdpA
2727796961	679	2	676	0.0e+00	1032.2	TIGR01497	K+-transporting ATPase, B subunit
2727796961	679	72	354	2.8e-36	111.9	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727796962	187	3	184	1.8e-50	157.6	TIGR00681	K+-transporting ATPase, C subunit
2727796968	443	64	420	4.5e-32	97.2	TIGR00666	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
2727796969	196	1	196	1.1e-86	277.3	TIGR02630	xylose isomerase
2727796970	204	14	172	2.6e-18	52.8	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2727796971	558	4	556	0.0e+00	597	TIGR01234	ribulokinase
2727796972	233	2	231	1.9e-86	275	TIGR00760	L-ribulose-5-phosphate 4-epimerase
2727796979	460	16	460	5.2e-127	411.5	TIGR00450	tRNA modification GTPase TrmE
2727796979	460	221	379	3.4e-29	88.8	TIGR00231	small GTP-binding protein domain
2727796992	462	1	457	3.1e-110	355.3	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
2727796993	476	3	476	0.0e+00	457.3	TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
2727796994	641	3	628	0.0e+00	747.1	TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L
2727796997	192	38	166	7.2e-46	140.9	TIGR01971	NADH-quinone oxidoreductase, chain I
2727797000	127	19	127	4.4e-31	93.6	TIGR02436	four helix bundle protein
2727797001	452	5	426	0.0e+00	580.2	TIGR01959	NADH-quinone oxidoreductase, F subunit
2727797003	166	11	159	4.6e-59	184.9	TIGR01958	NADH-quinone oxidoreductase, E subunit
2727797005	170	32	156	1.6e-39	121.4	TIGR01961	NADH (or F420H2) dehydrogenase, subunit C
2727797006	195	32	175	5.3e-65	203.9	TIGR01957	NADH-quinone oxidoreductase, B subunit
2727797012	456	5	446	6.9e-124	399.8	TIGR00442	histidyl-tRNA synthetase
2727797015	398	2	397	0.0e+00	563.6	TIGR02430	3-oxoadipyl-CoA thiolase
2727797015	398	6	395	0.0e+00	479.8	TIGR01930	acetyl-CoA acetyltransferases
2727797016	348	1	348	1.0e-115	372.4	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2727797017	367	190	349	2.2e-50	156.6	TIGR00093	pseudouridine synthase
2727797018	233	1	232	6.3e-64	202.1	TIGR00005	pseudouridine synthase, RluA family
2727797023	172	4	167	9.6e-26	76.3	TIGR02273	16S rRNA processing protein RimM
2727797024	156	3	80	2.8e-34	103.2	TIGR00002	ribosomal protein S16
2727797025	440	2	425	0.0e+00	606	TIGR00959	signal recognition particle protein
2727797028	290	51	279	5.1e-34	103.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727797034	327	8	288	4.5e-61	192.6	TIGR01297	cation diffusion facilitator family transporter
2727797038	225	1	225	1.2e-89	285.6	TIGR00088	tRNA (guanine-N1)-methyltransferase
2727797040	513	5	504	0.0e+00	635.6	TIGR00368	Mg chelatase-related protein
2727797044	231	8	226	8.0e-71	224.2	TIGR00017	cytidylate kinase
2727797056	376	6	34	2.1e-07	17.5	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727797057	832	4	827	1.1e-101	328.3	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2727797057	832	70	334	1.0e-42	133.1	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727797058	409	43	393	4.4e-69	218.8	TIGR00216	(E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming)
2727797065	255	3	255	9.4e-69	217.6	TIGR00010	hydrolase, TatD family
2727797066	184	22	178	1.7e-31	95.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727797075	427	19	427	1.6e-107	345.9	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2727797076	521	1	406	2.7e-106	343.4	TIGR03524	gliding motility-associated lipoprotein GldJ
2727797076	521	10	223	6.4e-51	160.4	TIGR03530	gliding motility-associated lipoprotein GldJ
2727797077	1138	1046	1129	4.8e-10	25.6	TIGR04183	Por secretion system C-terminal sorting domain
2727797079	115	9	115	7.3e-40	121.8	TIGR02436	four helix bundle protein
2727797080	160	4	158	1.1e-66	209.8	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2727797082	369	2	351	0.0e+00	581.2	TIGR01472	GDP-mannose 4,6-dehydratase
2727797084	390	16	386	0.0e+00	470.7	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2727797098	257	1	256	4.9e-125	402.1	TIGR02623	glucose-1-phosphate cytidylyltransferase
2727797099	370	11	363	0.0e+00	442.8	TIGR02622	CDP-glucose 4,6-dehydratase
2727797100	177	2	174	8.2e-49	151.8	TIGR01221	dTDP-4-dehydrorhamnose 3,5-epimerase
2727797104	373	4	363	1.6e-77	247.1	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2727797110	423	6	412	8.9e-120	386.1	TIGR03026	nucleotide sugar dehydrogenase
2727797111	336	2	327	0.0e+00	503.2	TIGR03589	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
2727797128	600	8	364	0.0e+00	443.9	TIGR02397	DNA polymerase III, subunit gamma and tau
2727797131	233	3	233	3.7e-40	123.7	TIGR00046	RNA methyltransferase, RsmE family
2727797132	523	27	470	0.0e+00	525.9	TIGR00665	replicative DNA helicase
2727797134	805	1	804	0.0e+00	785.8	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2727797137	521	333	410	6.5e-24	70.9	TIGR00277	HDIG domain
2727797137	521	6	521	0.0e+00	631.9	TIGR03319	ribonuclease Y
2727797138	116	2	115	2.3e-47	146	TIGR01024	ribosomal protein L19, bacterial type
2727797139	65	3	60	3.3e-19	54.5	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2727797140	479	10	478	0.0e+00	553.6	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2727797144	420	4	420	0.0e+00	498.1	TIGR00184	adenylosuccinate synthase
2727797145	753	53	746	0.0e+00	637.5	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2727797150	383	134	372	1.0e-42	132.6	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2727797151	81	23	81	1.2e-18	53.1	TIGR01260	ATP synthase, F0 subunit c
2727797152	164	14	161	5.4e-30	90.3	TIGR01144	ATP synthase, F0 subunit b
2727797153	187	6	177	1.1e-36	112.7	TIGR01145	ATP synthase, F1 delta subunit
2727797154	526	3	525	0.0e+00	779.4	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2727797164	364	9	329	8.9e-111	356.3	TIGR00557	4-hydroxythreonine-4-phosphate dehydrogenase
2727797165	251	3	250	2.9e-75	238.9	TIGR00755	ribosomal RNA small subunit methyltransferase A
2727797167	157	6	156	6.2e-56	174.8	TIGR01462	transcription elongation factor GreA
2727797169	190	7	164	2.4e-46	143.6	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2727797175	265	6	252	5.5e-67	212.1	TIGR00753	undecaprenyl-diphosphatase UppP
2727797178	979	151	659	0.0e+00	517.7	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2727797188	365	48	352	0.0e+00	455.4	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2727797191	635	6	365	1.1e-122	396.1	TIGR00614	ATP-dependent DNA helicase, RecQ family
2727797192	116	12	116	3.8e-33	100.2	TIGR02436	four helix bundle protein
2727797193	150	1	147	6.4e-59	184.8	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2727797205	509	4	507	0.0e+00	462.1	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2727797208	135	3	134	1.5e-53	166.4	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2727797213	467	3	463	0.0e+00	765.7	TIGR00979	fumarate hydratase, class II
2727797220	659	16	659	0.0e+00	941.7	TIGR01059	DNA gyrase, B subunit
2727797223	1135	234	1056	0.0e+00	928.1	TIGR00580	transcription-repair coupling factor (mfd)
2727797225	1271	1193	1270	4.1e-12	32.2	TIGR04183	Por secretion system C-terminal sorting domain
2727797228	481	7	266	7.3e-89	284.7	TIGR00389	glycyl-tRNA synthetase, dimeric type
2727797232	708	125	703	0.0e+00	493.9	TIGR01511	copper-(or silver)-translocating P-type ATPase
2727797232	708	145	702	0.0e+00	541.2	TIGR01525	heavy metal translocating P-type ATPase
2727797232	708	173	704	2.2e-118	383.9	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2727797232	708	181	688	2.1e-81	261.7	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727797233	168	33	166	3.0e-30	91	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2727797234	403	29	400	1.0e-98	316.6	TIGR00518	alanine dehydrogenase
2727797243	265	2	254	6.7e-102	326.1	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2727797244	469	327	464	9.2e-49	152	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2727797244	469	8	246	3.7e-62	197.3	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2727797245	347	7	333	5.9e-111	356.5	TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
2727797250	288	155	217	8.8e-14	38.6	TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
2727797254	413	1	407	0.0e+00	566.8	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2727797255	211	34	210	1.9e-65	206.3	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2727797256	230	31	222	6.8e-86	273	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2727797257	453	12	429	9.6e-61	191.7	TIGR00115	trigger factor
2727797259	509	147	274	1.1e-29	89.3	TIGR00229	PAS domain S-box
2727797267	970	31	954	0.0e+00	1344.6	TIGR00630	excinuclease ABC, A subunit
2727797275	1001	208	238	1.6e-22	66.2	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
