id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn04132_c0	>	Cytosol_0	Unknown	R06063_c0		-34.57		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd01567[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -Allantoin_c0[c0]		R06063		
rxn10219_c0	>	Cytosol_0	Ga0182890_10977	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11441[c0] + (1)  cpd15676[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15682[c0]	(1)  fa6coa_c0[c0] + (1)  1-isohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn00634_c0	=	Cytosol_0	(Ga0182890_1156 or Ga0182890_11519)	D-Glucitol:NAD+ 2-oxidoreductase_c0		2.01		(1)  cpd00003[c0] + (1)  cpd00588[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00082[c0]	(1)  NAD_c0[c0] + (1)  Sorbitol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Fructose_c0[c0]	SBTD_D	R00875	Fructose and mannose metabolism	
rxn08793_c0	>	Cytosol_0	Ga0182890_11548	L-Lactate dehydrogenase (menaquinone)_c0		153.23		(1)  cpd00159[c0] + (1)  cpd15500[c0] => (1)  cpd00020[c0] + (1)  cpd15499[c0]	(1)  L-Lactate_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  Pyruvate_c0[c0] + (1)  Menaquinol 8_c0[c0]	L-LACD3			
rxn00947_c0	>	Cytosol_0	Ga0182890_1024	Palmitate:CoA ligase (AMP-forming)_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00214[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00134[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Palmitate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Palmitoyl-CoA_c0[c0]	FAA1_3	R01280	Fatty acid degradation	Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Stearate-Biosynthesis
rxn03247_c0	=	Cytosol_0	Ga0182890_108186	(S)-Hydroxyoctanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03120[c0] <=> (1)  cpd00001[c0] + (1)  cpd03130[c0]	(1)  (S) -Hydroxyoctanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Octenoyl-CoA_c0[c0]	ECOAH3	R04746	Fatty acid elongation|Fatty acid degradation	
rxn10210_c0	>	Cytosol_0	(Ga0182890_107165 and Unknown)	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11441[c0] => (1)  cpd00010[c0] + (1)  cpd15676[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa6coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isohexadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn01476_c0	>	Cytosol_0	Ga0182890_1241	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0		-5.48		(1)  cpd00001[c0] + (1)  cpd00911[c0] => (1)  cpd00067[c0] + (1)  cpd00284[c0]	(1)  H2O_c0[c0] + (1)  6-phospho-D-glucono-1-5-lactone_c0[c0] => (1)  H+_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0]	PGL	R02035	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GLYCOLYSIS-E-D|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|RUMP-PWY|Sugars-And-Polysaccharides|Xylose-Degradation
rxn00205_c0	>	Cytosol_0	(Ga0182890_10113 or Ga0182890_10113)	glutathione:hydrogen-peroxide oxidoreductase_c0		-74.15		(1)  cpd00025[c0] + (2)  cpd00042[c0] => (2)  cpd00001[c0] + (1)  cpd00111[c0]	(1)  H2O2_c0[c0] + (2)  GSH_c0[c0] => (2)  H2O_c0[c0] + (1)  Oxidized glutathione_c0[c0]	GPX1	R00274	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|Reductants
rxn07099_c0	=	Cytosol_0	Ga0182890_106298	Penicillin hydrolase_c0		28.35		(1)  cpd00001[c0] + (1)  cpd11668[c0] <=> (1)  cpd00067[c0] + (1)  cpd12884[c0]	(1)  H2O_c0[c0] + (1)  Penam_c0[c0] <=> (1)  H+_c0[c0] + (1)  Penicilloic acid_c0[c0]	BLACT	R06363	Penicillin and cephalosporin biosynthesis	
rxn00988_c0	>	Cytosol_0	(Ga0182890_1024 and Unknown)	Acetoacetate:CoA ligase (AMP-forming)_c0	6.2.1.16	-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00142[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00279[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Acetoacetate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  Acetoacetyl-CoA_c0[c0]	ACAC	R01357	Butanoate metabolism	
rxn01600_c0	=	Cytosol_0	Ga0182890_1232	Cyclohexylamine:oxygen oxidoreductase (deaminating)_c0		-26.94		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00445[c0] <=> (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00329[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  Cyclohexanamine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Cyclohexanone_c0[c0]		R02233	Caprolactam degradation	
rxn00410_c0	=	Cytosol_0	(Ga0182890_10924 or Ga0182890_108118)	UTP:ammonia ligase (ADP-forming)_c0		-1.67		(1)  cpd00002[c0] + (1)  cpd00013[c0] + (1)  cpd00062[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00052[c0] + (2)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NH3_c0[c0] + (1)  UTP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  CTP_c0[c0] + (2)  H+_c0[c0]	URA7_2	R00571	Pyrimidine metabolism	
rxn03063_c0	=	Cytosol_0	Ga0182890_11964	S-Adenosyl-L-methionine:zymosterol C-methyltransferase_c0		-19.86		(1)  cpd00017[c0] + (1)  cpd03221[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd02755[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Zymosterol_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Fecosterol_c0[c0]	ERG6	R04427	Steroid biosynthesis	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|Sterol-Biosynthesis
rxn01333_c0	=	Cytosol_0	Ga0182890_111105	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0		-1.75		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00072[c0] + (1)  cpd00236[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]		R01827	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|Sugars-And-Polysaccharides|Xylose-Degradation
rxn06394_c0	=	Cytosol_0	(Ga0182890_12378 or Ga0182890_12146 or Ga0182890_10229)	R03491_c0		12.64		(1)  cpd00232[c0] + (1)  cpd00947[c0] <=> (1)  cpd00001[c0] + (1)  cpd12599[c0]	(1)  Neu5Ac_c0[c0] + (1)  LacCer_c0[c0] <=> (1)  H2O_c0[c0] + (1)  GM3_c0[c0]		R03491		
rxn03933_c0	=	Cytosol_0	(Ga0182890_12361 or Ga0182890_110153)	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase_c0		-1.7		(1)  cpd00037[c0] + (1)  cpd02948[c0] <=> (1)  cpd00014[c0] + (1)  cpd03491[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala) -diphospho- undecaprenol_c0[c0] <=> (1)  UDP_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine) -L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0[c0]	UAGPT2	R05662	Peptidoglycan biosynthesis	
rxn07684_c0	=	Cytosol_0	Ga0182890_10217	R07894_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15049[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15050[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC6-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC6-CoA_c0[c0]		R07894	alpha-Linolenic acid metabolism	
rxn05342_c0	=	Cytosol_0	(Ga0182890_107139 or Ga0182890_106508 or Ga0182890_11034 or Ga0182890_12344 or Ga0182890_106616)	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0		3.76		(1)  cpd00006[c0] + (1)  cpd11484[c0] <=> (1)  cpd00005[c0] + (1)  cpd11491[c0]	(1)  NADP_c0[c0] + (1)  HMA_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  3-oxotetradecanoyl-acp_c0[c0]	3OAR140	R04566	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn00414_c0	>	Cytosol_0	(Ga0182890_12414 and Ga0182890_107327)	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)_c0		-20.79		(1)  cpd00001[c0] + (2)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00242[c0] => (2)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0] + (1)  cpd00146[c0]	(1)  H2O_c0[c0] + (2)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  H2CO3_c0[c0] => (2)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0] + (1)  Carbamoylphosphate_c0[c0]	CBPS	R00575	Pyrimidine metabolism|Alanine, aspartate and glutamate metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Polyamine-Biosynthesis|Pyrimidine-De-Novo-Biosyn
rxn00529_c0	>	Cytosol_0	Ga0182890_107368	L-tyrosine carboxy-lyase (tyramine-forming)_c0		-3.09		(1)  cpd00067[c0] + (1)  cpd00069[c0] => (1)  cpd00011[c0] + (1)  cpd00374[c0]	(1)  H+_c0[c0] + (1)  L-Tyrosine_c0[c0] => (1)  CO2_c0[c0] + (1)  Tyramine_c0[c0]		R00736	Tyrosine metabolism|Isoquinoline alkaloid biosynthesis	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|ISOQUINOLINE-ALKALOIDS|N-CONTAINING-SECONDARY-CMPD-SYN|S-Reticuline-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn03970_c0	=	Cytosol_0	Ga0182890_1229	Coniferyl aldehyde:NAD oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01733[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd01059[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Ferulaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Ferulate_c0[c0]	COALDDH	R05700	Phenylpropanoid biosynthesis	Biosynthesis|CINNAMATE-SYN|PHENYLPROPANOID-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn05349_c0	=	Cytosol_0	((Ga0182890_106295 or Ga0182890_10880) and Ga0182890_106230)	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase_c0		0		(1)  cpd00022[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  cpd11494[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  Acetyl-ACP_c0[c0]	ACOATA	R01624	Fatty acid biosynthesis	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn00303_c0	=	Cytosol_0	Ga0182890_106563	ATP:GTP 3'-diphosphotransferase_c0		-23.56		(1)  cpd00002[c0] + (1)  cpd00038[c0] <=> (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02740[c0]	(1)  ATP_c0[c0] + (1)  GTP_c0[c0] <=> (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  Guanosine 5'-triphosphate,3'-diphosphate_c0[c0]	GTPDPK	R00429	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn01073_c0	>	Cytosol_0	Ga0182890_11553	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd00908[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00162[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Aminoethanol_c0[c0]	GPDDA2	R01470	Glycerophospholipid metabolism	
rxn02405_c0	>	Cytosol_0	(Ga0182890_1234 or Ga0182890_11785)	CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase_c0	2.7.7.38	-15.61		(1)  cpd00052[c0] + (1)  cpd00875[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02546[c0]	(1)  CTP_c0[c0] + (1)  KDO_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CMP-KDO_c0[c0]	DMOCT	R03351	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn00011_c0	<	Cytosol_0	(Unknown and Ga0182890_11983)	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)_c0		-6.87		(1)  cpd00011[c0] + (1)  cpd03049[c0] <= (1)  cpd00020[c0] + (1)  cpd00056[c0] + (1)  cpd00067[c0]	(1)  CO2_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0] <= (1)  Pyruvate_c0[c0] + (1)  TPP_c0[c0] + (1)  H+_c0[c0]		R00014	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism|Butanoate metabolism	
rxn07430_c0	>	Cytosol_0	((Ga0182890_106359 or Ga0182890_108207 or Ga0182890_10533) and (Ga0182890_108207 or Ga0182890_106359 or Ga0182890_10533))	R07599_c0		-6.87		(1)  cpd00056[c0] + (1)  cpd00067[c0] + (1)  cpd00123[c0] => (1)  cpd00011[c0] + (1)  cpd14700[c0]	(1)  TPP_c0[c0] + (1)  H+_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] => (1)  CO2_c0[c0] + (1)  2-Methyl-1-hydroxypropyl-TPP_c0[c0]		R07599	Valine, leucine and isoleucine degradation	
rxn00602_c0	=	Cytosol_0	Ga0182890_12236	(R)-Methylmalonyl-CoA CoA-carbonylmutase_c0		1.81		(1)  cpd00891[c0] <=> (1)  cpd00078[c0]	(1)  L-methylmalonyl-CoA_c0[c0] <=> (1)  Succinyl-CoA_c0[c0]	MMM	R00833	Valine, leucine and isoleucine degradation|Glyoxylate and dicarboxylate metabolism|Propanoate metabolism|Carbon fixation pathways in prokaryotes	2-Oxobutanoate-Degradation|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|C1-COMPOUNDS|CARBOXYLATES-DEG|CO2-Fixation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|METHIONINE-DEG|P108-PWY|PROPIONMET-PWY|PWY0-43|Propionate-Degradation|Pyruvate-Degradation|SUCC-DEG
rxn05528_c0	>	Cytosol_0	(Ga0182890_107407 or Ga0182890_106514)	Copper-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00058[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00058[e0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Cu2+_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Cu2+_e0[e0] + (1)  H+_c0[c0]	Cut1			
rxn00791_c0	<	Cytosol_0	Ga0182890_107288	N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase_c0		20		(1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02642[c0] <= (1)  cpd00093[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  N-5-phosphoribosyl-anthranilate_c0[c0] <= (1)  Anthranilate_c0[c0] + (1)  PRPP_c0[c0]	ANPRT	R01073	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn00065_c0	>	Cytosol_0	(Ga0182890_11079 or Ga0182890_11079)	ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)_c0		-8.48		(1)  cpd00002[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00446[c0]	(1)  ATP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  cAMP_c0[c0]	ADNCYC	R00089	Purine metabolism	
rxn01827_c0	=	Cytosol_0	(Ga0182890_11830 or Ga0182890_11830)	4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)_c0		-109.72		(1)  cpd00007[c0] + (1)  cpd00868[c0] <=> (1)  cpd00011[c0] + (1)  cpd00426[c0]	(1)  O2_c0[c0] + (1)  p-hydroxyphenylpyruvate_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Homogentisate_c0[c0]	34HPPOR	R02521	Ubiquinone and other terpenoid-quinone biosynthesis|Tyrosine metabolism	Amino-Acid-Degradation|Biosynthesis|Cofactor-Biosynthesis|Degradation|Plastoquinone-Biosynthesis|Quinone-Biosynthesis|TYRFUMCAT-PWY|TYROSINE-DEG|Vitamin-Biosynthesis
rxn05312_c0	<	Cytosol_0	Ga0182890_11672	Inorganic phosphate transporter_c0		0		(1)  cpd00009[e0] + (1)  cpd00067[e0] <= (1)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  Phosphate_e0[e0] + (1)  H+_e0[e0] <= (1)  Phosphate_c0[c0] + (1)  H+_c0[c0]	PHO84			
rxn08975_c0	>	Cytosol_0	Ga0182890_107391	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase_c0		-17.44		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15560[c0] => (1)  cpd00003[c0] + (1)  cpd15561[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  NAD_c0[c0] + (1)  Ubiquinol-8_c0[c0]	NADH12			AEROBIC-RESPIRATION|Biosynthesis|Cofactor-Biosynthesis|Degradation|Electron-Transfer|Energy-Metabolism|NAD-Metabolism|Noncarbon-Nutrients|PWY0-1334|PWY0-1335|Respiration
rxn03378_c0	=	Cytosol_0	Ga0182890_109212	Se-Adenosylselenohomocysteine hydrolase_c0				(1)  cpd00001[c0] + (1)  cpd03393[c0] <=> (1)  cpd00182[c0] + (1)  cpd03397[c0]	(1)  H2O_c0[c0] + (1)  Se-Adenosylselenohomocysteine_c0[c0] <=> (1)  Adenosine_c0[c0] + (1)  Selenohomocysteine_c0[c0]		R04936		
rxn00105_c0	=	Cytosol_0	Ga0182890_1239	ATP:nicotinamide-nucleotide adenylyltransferase_c0		1.07		(1)  cpd00002[c0] + (1)  cpd00355[c0] <=> (1)  cpd00003[c0] + (1)  cpd00012[c0]	(1)  ATP_c0[c0] + (1)  Nicotinamide ribonucleotide_c0[c0] <=> (1)  NAD_c0[c0] + (1)  PPi_c0[c0]	NMNAT	R00137	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-BIOSYNTHESIS-II|NAD-BIOSYNTHESIS-III|NAD-Metabolism|NAD-SYN|PWY3O-4106
rxn03243_c0	=	Cytosol_0	Ga0182890_10847	Decanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd03128[c0] <=> (1)  cpd00010[c0] + (1)  cpd03117[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Decanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	ACACT5r	R04742	Fatty acid elongation|Fatty acid degradation	
rxn00101_c0	>	Cytosol_0	Ga0182890_106376	Urea amidohydrolase_c0		-5.75		(1)  cpd00001[c0] + (2)  cpd00067[c0] + (1)  cpd00073[c0] => (1)  cpd00011[c0] + (2)  cpd00013[c0]	(1)  H2O_c0[c0] + (2)  H+_c0[c0] + (1)  Urea_c0[c0] => (1)  CO2_c0[c0] + (2)  NH3_c0[c0]	UREA2	R00131	Purine metabolism|Arginine and proline metabolism|Atrazine degradation	AMINE-DEG|Allantoin-degradation|Degradation|URDEGR-PWY|Urea-Degradation
rxn00223_c0	=	Cytosol_0	Ga0182890_11520	D-glucose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00027[c0] <=> (1)  cpd00082[c0]	(1)  D-Glucose_c0[c0] <=> (1)  D-Fructose_c0[c0]	XYLI2	R00307		
rxn05393_c0	=	Cytosol_0	(Ga0182890_12344 or Ga0182890_106616 or Ga0182890_11034 or Ga0182890_106508 or Ga0182890_107139)	9-methyl-3-oxo-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11529[c0] <=> (1)  cpd00006[c0] + (1)  cpd11530[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  9-methyl-3-oxo-decanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  9-methyl-3-hydroxy-decanoyl-ACP_c0[c0]				
rxn02285_c0	=	Cytosol_0	Ga0182890_10979	UDP-N-acetylmuramate:NADP+ oxidoreductase_c0		15.33		(1)  cpd00006[c0] + (1)  cpd00773[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02820[c0]	(1)  NADP_c0[c0] + (1)  UDP-MurNAc_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylglucosamine enolpyruvate_c0[c0]	UAPGR	R03192	Amino sugar and nucleotide sugar metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn02303_c0	=	Cytosol_0	Ga0182890_12213	Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)_c0		-93.33		(1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd02083[c0] <=> (2)  cpd00001[c0] + (2)  cpd00011[c0] + (1)  cpd00791[c0]	(1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  CoproporphyrinogenIII_c0[c0] <=> (2)  H2O_c0[c0] + (2)  CO2_c0[c0] + (1)  ProtoporphyrinogenIX_c0[c0]	CPPPGO	R03220	Porphyrin and chlorophyll metabolism	Biosynthesis|CHLOROPHYLL-SYN|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Chlorophyllide-a-Biosynthesis|Cofactor-Biosynthesis|HEME-BIOSYNTHESIS-II|HEME-SYN|PWY0-1415|Porphyrin-Compounds-Biosynthesis
rxn07883_c0	=	Cytosol_0	Ga0182890_10217	3-hydroxy-5-methylhex-4-enoyl-CoA:NAD+ oxidoreductase_c0		2.21		(1)  cpd00003[c0] + (1)  cpd15173[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15175[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-5-methylhex-4-enoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Methyl-3-oxo-4-hexenoyl-CoA_c0[c0]		R08094	Geraniol degradation	
rxn10194_c0	=	Cytosol_0	(Unknown and Ga0182890_107141)	Teichoic acid (unsubstituted) export_c0		-4.5		(1)  cpd15661[c0] + (1)  cpd15666[c0] <=> (1)  cpd00067[c0] + (1)  cpd00286[c0] + (1)  cpd15667[c0]	(1)  Prenol-45n teichoic acid_c0[c0] + (1)  Peptidoglycan polymer (n-1 subunits) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Undecaprenylphosphate_c0[c0] + (1)  glycerol teichoic acid (n=45) , linked, unsubstituted_c0[c0]				
rxn03907_c0	=	Cytosol_0	Ga0182890_107205	CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd08286[c0] <=> (1)  cpd00012[c0] + (1)  cpd08287[c0]	(1)  CTP_c0[c0] + (1)  2-C-methyl-D-erythritol4-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0]	MEPCT	R05633	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
