id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00313_c0	>	Cytosol_0	Ga0182881_10573	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)_c0		-3.09		(1)  cpd00067[c0] + (1)  cpd00516[c0] => (1)  cpd00011[c0] + (1)  cpd00039[c0]	(1)  H+_c0[c0] + (1)  meso-2,6-Diaminopimelate_c0[c0] => (1)  CO2_c0[c0] + (1)  L-Lysine_c0[c0]	DAPDC	R00451	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn02949_c0	=	Cytosol_0	Ga0182881_111311	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0		0.87		(1)  cpd00001[c0] + (1)  cpd02187[c0] <=> (1)  cpd03572[c0]	(1)  H2O_c0[c0] + (1)  Methacrylyl-CoA_c0[c0] <=> (1)  (S) -3-Hydroxyisobutyryl-CoA_c0[c0]	ECOAH12	R04224	Valine, leucine and isoleucine degradation	
rxn00735_c0	=	Cytosol_0	Ga0182881_107611	(2R,3S)-3-methylmalate:NAD+ oxidoreductase_c0		-3.13		(1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00094[c0] <=> (1)  cpd00003[c0] + (1)  cpd03593[c0]	(1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  2-Oxobutyrate_c0[c0] <=> (1)  NAD_c0[c0] + (1)  D-erythro-3-Methylmalate_c0[c0]		R00994	Valine, leucine and isoleucine biosynthesis|C5-Branched dibasic acid metabolism	
rxn00215_c0	=	Cytosol_0	Ga0182881_10234	UDP-glucose 4,6-hydro-lyase (UDP-4-dehydro-6-deoxy-D-glucose-forming)_c0		-13.9		(1)  cpd00026[c0] <=> (1)  cpd00001[c0] + (1)  cpd02528[c0]	(1)  UDP-glucose_c0[c0] <=> (1)  H2O_c0[c0] + (1)  UDP-4-oxo-6-deoxy-D-glucose_c0[c0]		R00293	Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|Interconversion|PLANT-CELL-STRUCTURE|Rhamnose-Biosynthesis|SUGAR-NUCLEOTIDES
rxn05405_c0	=	Cytosol_0	(Ga0182881_106621 or Ga0182881_10259 or Ga0182881_110134 or Ga0182881_114013)	15-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11541[c0] <=> (1)  cpd00006[c0] + (1)  cpd11542[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  15-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  15-methyl-3-hydroxy-hexa-decanoyl-ACP_c0[c0]				
rxn10571_c0	>	Cytosol_0	Unknown	Mg2+-importing ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00254[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00254[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Mg_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Mg_c0[c0]	MG2abc			
rxn05363_c0	>	Cytosol_0	(Ga0182881_106517 and Ga0182881_111440)	4-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11499[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11500[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  4-methyl-hexanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  6-methyl-3-oxo-octanoyl-ACP_c0[c0]				
rxn00196_c0	>	Cytosol_0	Ga0182881_10525	2,5-dioxopentanoate:NADP+ 5-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00340[c0] => (1)  cpd00005[c0] + (1)  cpd00024[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  2,5-Dioxopentanoate_c0[c0] => (1)  NADPH_c0[c0] + (1)  2-Oxoglutarate_c0[c0] + (2)  H+_c0[c0]		R00264	Pentose and glucuronate interconversions|Ascorbate and aldarate metabolism	4-Hydroxyproline-Degradation|Amino-Acid-Degradation|Carbohydrates-Degradation|D-Arabinose-Degradation|D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|L-Arabinose-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|Xylose-Degradation
rxn00547_c0	=	Cytosol_0	Ga0182881_100910	ATP:D-fructose 6-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00082[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00072[c0]	(1)  ATP_c0[c0] + (1)  D-Fructose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0]	HEX7	R00760		
rxn04750_c0	=	Cytosol_0	((Ga0182881_11261 and (Ga0182881_114037 or Ga0182881_11261)) or (Ga0182881_11261 or Ga0182881_114037))	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0		51.41		(1)  cpd00003[c0] + (4)  cpd00067[c0] + (1)  cpd09844[c0] <=> (1)  cpd00004[c0] + (1)  cpd01507[c0]	(1)  NAD_c0[c0] + (4)  H+_c0[c0] + (1)  (3S) -3-Hydroxyadipyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  3-Oxoadipyl-CoA_c0[c0]		R06941	Phenylalanine metabolism|Caprolactam degradation	AMINE-DEG|AROMATIC-COMPOUNDS-DEGRADATION|Benzoyl-CoA-Degradation|Degradation|PWY0-321|Phenolic-Compounds-Degradation|Phenylacetate-Degradation
rxn05325_c0	<	Cytosol_0	Ga0182881_111456	Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11470[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11471[c0]	(1)  NAD_c0[c0] + (1)  Octanoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Octenoyl-[acp]_c0[c0]	EAR80x	R04958	Fatty acid biosynthesis	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Palmitate-Biosynthesis
rxn03842_c0	=	Cytosol_0	Ga0182881_11332	Ureidoglycine aminohydrolase_c0		2.47		(1)  cpd00001[c0] + (1)  cpd01419[c0] <=> (1)  cpd00013[c0] + (1)  cpd00465[c0]	(1)  H2O_c0[c0] + (1)  Ureidoglycine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Ureidoglycolate_c0[c0]		R05554	Purine metabolism	AMINE-DEG|Allantoin-degradation|Degradation|PWY0-41|URDEGR-PWY
rxn10168_c0	>	Cytosol_0	(Ga0182881_1107117 or Ga0182881_1107116 or Ga0182881_1107118)	K(+)-importing ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00205[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00205[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  K+_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  K+_c0[c0]	Kabc			
rxn03366_c0	=	Cytosol_0	Ga0182881_1107106	R04917_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd03365[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd03366[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  5-(2'-Formylethyl) -4,6-dihydroxypicolinate_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  5-(2'-Carboxyethyl) -4,6-dihydroxypicolinate_c0[c0]		R04917	Tryptophan metabolism	
rxn10042_c0	=	Cytosol_0	(Ga0182881_10571 and Unknown and Unknown and Unknown and Unknown and Unknown and Ga0182881_111229 and Ga0182881_111228 and Unknown)	F(1)-ATPase_c0		-6.82		(1)  cpd00008[c0] + (1)  cpd00009[c0] + (4)  cpd00067[e0] <=> (1)  cpd00001[c0] + (1)  cpd00002[c0] + (3)  cpd00067[c0]	(1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (4)  H+_e0[e0] <=> (1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (3)  H+_c0[c0]	ATPS4r			Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn01053_c0	=	Cytosol_0	(Ga0182881_104613 or (Ga0182881_10139 and Ga0182881_10139))	(S)-lactaldehyde:NAD+ oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00334[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00159[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Lactaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  L-Lactate_c0[c0]	LCAD	R01446	Pyruvate metabolism	Aldehyde-Degradation|Carbohydrates-Degradation|Degradation|Detoxification|Energy-Metabolism|FUC-RHAMCAT-PWY|L-rhamnose-Degradation|Lactaldehyde-Degradation|METHGLYUT-PWY|Methylglyoxal-Detoxification|PWY0-1317|Sugars-And-Polysaccharides
rxn07879_c0	=	Cytosol_0	Ga0182881_101348	3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase (7-methyl-3-oxooct-6-enoyl-CoA-forming)_c0		-0.83		(1)  cpd02849[c0] <=> (1)  cpd00029[c0] + (1)  cpd15170[c0]	(1)  3-Hydroxy-3-(4-methylpent-3-en-1-yl) glutaryl-CoA_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  7-Methyl-3-oxo-6-octenoyl-CoA_c0[c0]		R08090	Geraniol degradation	Degradation|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn02934_c0	=	Cytosol_0	(Ga0182881_111311 or Ga0182881_11261)	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase_c0		1.6		(1)  cpd02691[c0] <=> (1)  cpd00001[c0] + (1)  cpd02125[c0]	(1)  2-methyl-3-hydroxy-butyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	ECOAH9	R04204	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn07688_c0	=	Cytosol_0	(Ga0182881_11261 or Ga0182881_114037)	R07898_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15053[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15054[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC4-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC4-CoA_c0[c0]		R07898	alpha-Linolenic acid metabolism	
rxn00189_c0	>	Cytosol_0	Ga0182881_105637	L-Glutamine amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00053[c0] => (1)  cpd00013[c0] + (1)  cpd00023[c0]	(1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Glutamate_c0[c0]	U42	R00256	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMINDEG-PWY|GLUTAMINE-DEG|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis
rxn01508_c0	=	Cytosol_0	(Ga0182881_10482 and Ga0182881_10482)	ATP:deoxyadenosine 5'-phosphotransferase_c0	2.7.1.76	-14.03		(1)  cpd00002[c0] + (1)  cpd00438[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00294[c0]	(1)  ATP_c0[c0] + (1)  Deoxyadenosine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dAMP_c0[c0]	DADNK	R02089	Purine metabolism	
rxn02508_c0	=	Cytosol_0	Ga0182881_104934	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase_c0		0.62		(1)  cpd02642[c0] <=> (1)  cpd00956[c0]	(1)  N-5-phosphoribosyl-anthranilate_c0[c0] <=> (1)  1-(2-carboxyphenylamino) -1-deoxyribulose 5-phosphate_c0[c0]	PRAI	R03509	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|IND-AMINO-ACID-SYN|TRPSYN-PWY|TRYPTOPHAN-BIOSYNTHESIS
rxn05442_c0	>	Cytosol_0	Ga0182881_111456	11-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11535[c0] => (1)  cpd00003[c0] + (1)  cpd11536[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  11-methyl-trans-dodec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  11-methyl-dodecanoyl-ACP_c0[c0]				
rxn00428_c0	=	Cytosol_0	(Ga0182881_100811 or Ga0182881_10032 or Ga0182881_10031 or Ga0182881_103812)	dichloromethane chloride-lyase (adding H2O; chloride-hydrolysing; formaldehyde-forming)_c0	4.5.1.3			(1)  cpd00001[c0] + (1)  cpd01530[c0] <=> (1)  cpd00055[c0] + (2)  cpd00067[c0] + (2)  cpd00099[c0]	(1)  H2O_c0[c0] + (1)  Dichloromethane_c0[c0] <=> (1)  Formaldehyde_c0[c0] + (2)  H+_c0[c0] + (2)  Cl-_c0[c0]		R00603	Chloroalkane and chloroalkene degradation	
rxn10207_c0	>	Cytosol_0	(Ga0182881_106636 and Ga0182881_10087)	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11435[c0] => (1)  cpd00010[c0] + (1)  cpd15673[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa1coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isotetradecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn10221_c0	=	Cytosol_0	Ga0182881_110016	anteisoheptadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15678[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15684[c0]	(1)  CTP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0]				
rxn08935_c0	=	Cytosol_0	Ga0182881_107631	Maltodextrin glucosidase (maltohexaose)_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01329[c0] <=> (1)  cpd00027[c0] + (1)  cpd15495[c0]	(1)  H2O_c0[c0] + (1)  Maltohexaose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Maltopentaose_c0[c0]	MLTG4			
rxn05005_c0	=	Cytosol_0	Ga0182881_101356	S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase_c0				(1)  cpd00017[c0] + (1)  cpd00774[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd11206[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  UroporphyrinogenIII_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Precorrin 1_c0[c0]		R07237		Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Porphyrin-Compounds-Biosynthesis|Vitamin-Biosynthesis
rxn02795_c0	=	Cytosol_0	(Ga0182881_110777 or Ga0182881_11337)	Glycochenodeoxycholate amidohydrolase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd03247[c0] <=> (1)  cpd00033[c0] + (1)  cpd01663[c0]	(1)  H2O_c0[c0] + (1)  Glycochenodeoxycholate_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Chenodiol_c0[c0]		R03975	Primary bile acid biosynthesis	
rxn10203_c0	>	Cytosol_0	(Ga0182881_106636 and Ga0182881_10087)	myristoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd01695[c0] => (1)  cpd00010[c0] + (1)  cpd15331[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Myristoyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn07876_c0	=	Cytosol_0	Ga0182881_1107106	R08087_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd06739[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd15166[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  (R) -(+) -Citronellal_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Citronellate_c0[c0]		R08087	Geraniol degradation	
rxn09200_c0	=	Cytosol_0	Ga0182881_110017	Phosphatidylserine decarboxylase (n-C16:0)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15555[c0] <=> (1)  cpd00011[c0] + (1)  cpd15531[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine dihexadecanoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine dihexadecanoyl_c0[c0]	PSD160			
rxn00283_c0	=	Cytosol_0	(Ga0182881_106528 or Ga0182881_101115)	alanine racemase_c0		0		(1)  cpd00035[c0] <=> (1)  cpd00117[c0]	(1)  L-Alanine_c0[c0] <=> (1)  D-Alanine_c0[c0]	ALAR	R00401	D-Alanine metabolism	ALADEG-PWY|ALANINE-DEG|ALANINE-SYN|ALANINE-VALINESYN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|PWY0-1061
rxn03962_c0	=	Cytosol_0	Ga0182881_111122	GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)_c0		2.3		(1)  cpd00006[c0] + (1)  cpd00272[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00900[c0]	(1)  NADP_c0[c0] + (1)  GDP-L-fucose_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  GDP-4-dehydro-D-rhamnose_c0[c0]	GFUCS	R05692	Fructose and mannose metabolism|Amino sugar and nucleotide sugar metabolism	
rxn00726_c0	>	Cytosol_0	(Ga0182881_104931 and Ga0182881_104930)	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)_c0		-39.44		(1)  cpd00013[c0] + (1)  cpd00216[c0] => (1)  cpd00001[c0] + (1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00093[c0]	(1)  NH3_c0[c0] + (1)  Chorismate_c0[c0] => (1)  H2O_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Anthranilate_c0[c0]	ANS2	R00985	Phenylalanine, tyrosine and tryptophan biosynthesis	
rxn00379_c0	=	Cytosol_0	(Ga0182881_101354 or Ga0182881_101355)	ATP:sulfate adenylyltransferase_c0		3.04		(1)  cpd00002[c0] + (1)  cpd00048[c0] <=> (1)  cpd00012[c0] + (1)  cpd00193[c0]	(1)  ATP_c0[c0] + (1)  Sulfate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  APS_c0[c0]	MET3	R00529	Purine metabolism|Sulfur metabolism	ANAEROBIC-RESPIRATION|Activation|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Biosynthesis|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|DISSULFRED-PWY|Degradation|Energy-Metabolism|IND-AMINO-ACID-SYN|METHIONINE-SYN|Noncarbon-Nutrients|P224-PWY|Respiration|SO4ASSIM-PWY|SULFATE-CYS-PWY|SULFMETII-PWY|Sulfate-Reduction|Sulfide-Oxidation|Sulfite-Oxidation|Sulfur-Assimilation|Sulfur-Disproportionation|Thiosulfate-Disproportionation
rxn02187_c0	=	Cytosol_0	Ga0182881_107616	2-Acetolactate methylmutase_c0		2.46		(1)  cpd00668[c0] <=> (1)  cpd02569[c0]	(1)  ALCTT_c0[c0] <=> (1)  2-Oxo-3-hydroxyisovalerate_c0[c0]		R03052		
rxn08552_c0	>	Cytosol_0	(Ga0182881_10087 and Ga0182881_106636)	glycerol-3-phosphate acyltransferase (C18:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd11825[c0] => (1)  cpd11493[c0] + (1)  cpd15328[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Octadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	G3PAT181			
rxn02475_c0	>	Cytosol_0	(Ga0182881_109742 and Ga0182881_109742)	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase_c0		-8.88		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00957[c0] => (1)  cpd00013[c0] + (1)  cpd00931[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  2,5-Diamino-6-(5'-phosphoribosylamino) -4-pyrimidineone_c0[c0] => (1)  NH3_c0[c0] + (1)  5-Amino-6--5-phosphoribosylaminouracil_c0[c0]	RIB7_1	R03459	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn00575_c0	>	Cytosol_0	(Ga0182881_107631 or (Ga0182881_106025 or Ga0182881_113930))	sucrose glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00076[c0] => (1)  cpd00027[c0] + (1)  cpd00082[c0]	(1)  H2O_c0[c0] + (1)  Sucrose_c0[c0] => (1)  D-Glucose_c0[c0] + (1)  D-Fructose_c0[c0]	SUC2	R00801	Galactose metabolism	
rxn05339_c0	=	Cytosol_0	(Ga0182881_110134 or Ga0182881_114013 or Ga0182881_10259 or Ga0182881_106621)	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase_c0		3.76		(1)  cpd00006[c0] + (1)  cpd11478[c0] <=> (1)  cpd00005[c0] + (1)  cpd11488[c0]	(1)  NADP_c0[c0] + (1)  (R) -3-Hydroxybutanoyl-[acyl-carrier protein]_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  Acetoacetyl-ACP_c0[c0]	HBUR1	R04533	Fatty acid biosynthesis	
rxn05460_c0	>	Cytosol_0	(Ga0182881_111440 and Ga0182881_106517)	3-Oxooctodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11476[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11570[c0]	(1)  hexadecanoyl-acp_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  3-Oxooctodecanoyl-ACP_c0[c0]				
rxn10313_c0	=	Cytosol_0	Ga0182881_111146	isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15752[c0] <=> (24)  cpd00014[c0] + (1)  cpd15770[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isopentadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isopentadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]				
rxn07449_c0	=	Cytosol_0	Ga0182881_112910	3-sulfolactate bisulfite-lyase_c0		2.81		(1)  cpd14790[c0] <=> (1)  cpd00020[c0] + (1)  cpd00081[c0]	(1)  3-Sulfolactate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  Sulfite_c0[c0]		R07633	Cysteine and methionine metabolism	
rxn04132_c0	>	Cytosol_0	Unknown	R06063_c0		-34.57		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd01567[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -Allantoin_c0[c0]		R06063		
rxn00714_c0	>	Cytosol_0	Ga0182881_109111	P1,P4-bis(5'-uridyl)-tetraphosphate uridylohydrolase_c0		-18.84		(1)  cpd00001[c0] + (1)  cpd03706[c0] => (1)  cpd00062[c0] + (1)  cpd00067[c0] + (1)  cpd00091[c0]	(1)  H2O_c0[c0] + (1)  UppppU_c0[c0] => (1)  UTP_c0[c0] + (1)  H+_c0[c0] + (1)  UMP_c0[c0]		R00969	Pyrimidine metabolism	
rxn00124_c0	=	Cytosol_0	Ga0182881_107619	ATP:pyridoxal 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00215[c0] <=> (1)  cpd00008[c0] + (1)  cpd00016[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  Pyridoxal_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Pyridoxal phosphate_c0[c0] + (1)  H+_c0[c0]	PYDXK	R00174	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PLPSAL-PWY|PWY0-845|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn00634_c0	=	Cytosol_0	Ga0182881_106029	D-Glucitol:NAD+ 2-oxidoreductase_c0		2.01		(1)  cpd00003[c0] + (1)  cpd00588[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00082[c0]	(1)  NAD_c0[c0] + (1)  Sorbitol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Fructose_c0[c0]	SBTD_D	R00875	Fructose and mannose metabolism	
rxn03247_c0	=	Cytosol_0	Ga0182881_111311	(S)-Hydroxyoctanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03120[c0] <=> (1)  cpd00001[c0] + (1)  cpd03130[c0]	(1)  (S) -Hydroxyoctanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Octenoyl-CoA_c0[c0]	ECOAH3	R04746	Fatty acid elongation|Fatty acid degradation	
