gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2755614698	452	71.52	1	452	1	443	0.0e+00	719	KO:K03076	preprotein translocase subunit SecY		Yes
2755614699	265	70.77	4	263	5	264	0.0e+00	452	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2755614700	412	63.95	5	409	6	409	0.0e+00	622	KO:K07007	uncharacterized protein		Yes
2755614701	396	60.65	1	395	1	399	0.0e+00	542	KO:K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	EC:2.7.1.170	Yes
2755614702	447	61.88	2	446	3	422	0.0e+00	629	KO:K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	Yes
2755614704	310	66.56	1	308	1	308	0.0e+00	521	KO:K18979	epoxyqueuosine reductase [EC:1.17.99.6]	EC:1.17.99.6	Yes
2755614710	864	80.56	1	864	1	863	0.0e+00	1580	KO:K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		Yes
2755614717	467	64.59	1	466	1	466	0.0e+00	712	KO:K07576	metallo-beta-lactamase family protein		Yes
2755614718	209	52.2	6	209	6	209	1.4e-69	242	KO:K07507	putative Mg2+ transporter-C (MgtC) family protein		Yes
2755614719	400	75.94	1	399	1	399	0.0e+00	706	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2755614719	400	75.94	1	399	1	399	0.0e+00	706	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2755614723	473	78.83	10	472	6	468	0.0e+00	837	KO:K00104	glycolate oxidase [EC:1.1.3.15]	EC:1.1.3.15	Yes
2755614724	536	69.01	11	536	9	534	0.0e+00	886	KO:K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	EC:4.1.1.49	Yes
2755614727	276	74.52	6	268	5	267	0.0e+00	463	KO:K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	EC:4.2.1.126	Yes
2755614729	524	49.53	4	524	2	527	0.0e+00	588	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2755614731	306	72.04	1	304	1	304	0.0e+00	521	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2755614732	345	77.39	1	345	1	333	0.0e+00	634	KO:K12658	4-hydroxyproline epimerase [EC:5.1.1.8]	EC:5.1.1.8	Yes
2755614733	301	52.22	9	301	15	301	1.1e-110	367	KO:K06136	pyrroloquinoline quinone biosynthesis protein B		Yes
2755614735	417	59.22	5	416	4	414	0.0e+00	590	KO:K00285	D-amino-acid dehydrogenase [EC:1.4.99.-]	EC:1.4.99.-	Yes
2755614737	239	65.96	1	235	1	235	1.2e-122	396	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
2755614738	303	84.95	5	303	4	302	0.0e+00	599	KO:K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2755614739	430	78.21	18	430	1	412	0.0e+00	728	KO:K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2755614740	276	64.06	4	259	9	264	1.4e-117	385	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2755614740	276	64.06	4	259	9	264	1.4e-117	385	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:2.1.1.107	Yes
2755614740	276	64.06	4	259	9	264	1.4e-117	385	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2755614740	276	68.85	3	262	8	267	1.7e-126	410	KO:K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	EC:2.1.1.107	Yes
2755614741	707	67	1	699	1	700	0.0e+00	1100	KO:K00392	sulfite reductase (ferredoxin) [EC:1.8.7.1]	EC:1.8.7.1	Yes
2755614746	501	53.61	1	495	6	493	0.0e+00	559	KO:K07090	uncharacterized protein		Yes
2755614748	441	91.38	1	441	1	441	0.0e+00	945	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2755614754	166	52.12	2	165	1	164	2.1e-51	186	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2755614755	390	73.97	4	390	2	389	0.0e+00	701	KO:K18285	aminodeoxyfutalosine synthase [EC:2.5.1.120]	EC:2.5.1.120	Yes
2755614756	417	80.58	1	417	1	417	0.0e+00	803	KO:K11537	MFS transporter, NHS family, xanthosine permease		Yes
2755614759	105	78.1	1	105	1	105	1.9e-60	205	KO:K03671	thioredoxin 1		Yes
2755614764	81	81.01	1	79	1	79	4.3e-40	145	KO:K02968	small subunit ribosomal protein S20		Yes
2755614765	916	77.17	1	916	1	920	0.0e+00	1690	KO:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	EC:1.2.4.2	Yes
2755614766	412	76.92	1	412	1	413	0.0e+00	689	KO:K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	EC:2.3.1.61	Yes
2755614768	397	47.65	7	390	6	404	1.2e-114	388	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2755614769	369	78.69	1	366	1	366	0.0e+00	700	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	EC:2.8.1.-	Yes
2755614772	376	76.14	4	376	7	379	0.0e+00	672	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2755614775	793	78.18	2	793	3	793	0.0e+00	1420	KO:K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	EC:1.1.1.35	Yes
2755614780	304	62	1	300	1	300	0.0e+00	464	KO:K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	EC:3.4.17.13	Yes
2755614781	656	74.2	1	655	1	654	0.0e+00	1150	KO:K03549	KUP system potassium uptake protein		Yes
2755614784	219	76.96	1	216	1	217	1.4e-123	397	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2755614786	645	50.38	1	644	1	656	0.0e+00	725	KO:K04084	thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	EC:1.8.1.8	Yes
2755614787	576	65.66	12	576	13	569	0.0e+00	818	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	Yes
2755614787	576	65.66	12	576	13	569	0.0e+00	818	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	Yes
2755614789	167	55.69	1	167	1	167	1.0e-65	227	KO:K09705	uncharacterized protein		Yes
2755614791	185	61.05	1	185	1	190	4.8e-78	263	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755614796	142	50.83	1	120	3	122	5.4e-42	157	KO:K07090	uncharacterized protein		Yes
2755614797	182	78.53	3	179	2	178	3.1e-99	323	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2755614798	122	48.31	7	121	9	126	3.2e-31	124	KO:K06199	CrcB protein		Yes
2755614802	716	53.77	8	706	1	703	0.0e+00	864	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2755614803	260	35.41	9	258	2	255	2.3e-48	184	KO:K01991	polysaccharide export outer membrane protein		Yes
2755614809	281	43.53	4	281	2	273	5.5e-79	275	KO:K09690	lipopolysaccharide transport system permease protein		Yes
2755614810	292	72.76	2	291	4	293	0.0e+00	505	KO:K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	EC:2.5.1.56	Yes
2755614811	242	59.66	3	240	6	243	8.8e-100	331	KO:K00983	N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	EC:2.7.7.43	Yes
2755614814	163	67.72	4	161	1	158	6.1e-77	258	KO:K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	EC:3.1.3.45	Yes
2755614815	424	46.83	1	407	1	404	7.7e-115	390	KO:K09691	lipopolysaccharide transport system ATP-binding protein		Yes
2755614818	619	37.16	1	609	1	610	6.7e-120	418	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2755614836	89	78.65	1	89	1	89	6.3e-45	160	KO:K02956	small subunit ribosomal protein S15		Yes
2755614837	739	85.21	16	725	1	710	0.0e+00	1390	KO:K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	EC:2.7.7.8	Yes
2755614838	271	44.98	2	270	3	271	3.6e-80	278	KO:K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2755614839	217	77.98	1	216	1	218	5.3e-120	386	KO:K08591	glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]	EC:2.3.1.15	Yes
2755614845	367	75.27	2	365	4	367	0.0e+00	683	KO:K06048	carboxylate-amine ligase [EC:6.3.-.-]	EC:6.3.-	Yes
2755614846	157	56.88	2	157	21	179	4.3e-59	207	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755614850	192	72.4	1	192	1	192	3.0e-105	341	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2755614851	136	69.63	1	135	1	135	2.7e-62	214	KO:K07447	putative holliday junction resolvase [EC:3.1.-.-]	EC:3.1.-	Yes
2755614852	308	67.41	1	307	1	312	0.0e+00	469	KO:K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	EC:2.5.1.39	Yes
2755614855	873	75.09	4	873	5	873	0.0e+00	1520	KO:K03555	DNA mismatch repair protein MutS		Yes
2755614857	275	65.2	1	273	1	273	9.2e-121	394	KO:K00796	dihydropteroate synthase [EC:2.5.1.15]	EC:2.5.1.15	Yes
2755614860	348	73.93	1	347	16	364	0.0e+00	595	KO:K02033	peptide/nickel transport system permease protein		Yes
2755614862	391	76.13	13	388	2	378	0.0e+00	682	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2755614863	183	69.82	15	183	16	183	6.4e-81	271	KO:K03687	molecular chaperone GrpE		Yes
2755614864	387	77.32	1	387	1	387	0.0e+00	706	KO:K03686	molecular chaperone DnaJ		Yes
2755614866	586	51.97	6	585	1	581	0.0e+00	665	KO:K07114	Ca-activated chloride channel homolog		Yes
2755614867	178	67.61	1	176	1	176	2.1e-87	289	KO:K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	EC:2.4.2.8	Yes
2755614872	175	61.4	4	174	13	183	6.0e-78	262	KO:K06966	uncharacterized protein		Yes
2755614873	646	53.7	1	638	21	681	0.0e+00	792	KO:K02316	DNA primase [EC:2.7.7.-]	EC:2.7.7.-	Yes
2755614879	229	56.56	5	223	1	221	4.9e-82	280	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2755614887	589	41.53	1	579	1	577	5.5e-127	437	KO:K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	EC:2.3.1.61	Yes
2755614888	422	63.94	6	421	4	417	0.0e+00	599	KO:K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	EC:3.5.1.42	Yes
2755614889	475	51.18	9	475	3	469	0.0e+00	566	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.16.4	Yes
2755614889	475	51.18	9	475	3	469	0.0e+00	566	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.21.-	Yes
2755614891	136	69.85	1	136	1	136	1.9e-71	239	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2755614897	365	80	1	365	1	365	0.0e+00	675	KO:K06942	ribosome-binding ATPase		Yes
2755614899	233	65.33	9	232	2	226	3.6e-105	345	KO:K12410	NAD-dependent deacetylase [EC:3.5.1.-]	EC:3.5.1.-	Yes
2755614901	344	78.4	1	338	1	336	0.0e+00	633	KO:K17228	FMNH2-dependent dimethyl sulfone monooxygenase		Yes
2755614904	295	51.74	8	295	8	291	1.7e-99	335	KO:K09164	uncharacterized protein		Yes
2755614907	247	74.06	9	247	1	239	0.0e+00	425	KO:K18928	L-lactate dehydrogenase complex protein LldE		Yes
2755614908	162	64.74	1	152	1	156	2.8e-67	231	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2755614910	321	79.44	1	321	11	331	0.0e+00	601	KO:K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	EC:1.2.4.1	Yes
2755614912	641	74.65	8	641	1	635	0.0e+00	1180	KO:K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	EC:3.5.99.6	Yes
2755614913	540	56.98	3	536	2	520	0.0e+00	718	KO:K12373	hexosaminidase [EC:3.2.1.52]	EC:3.2.1.52	Yes
2755614916	239	48.35	1	239	1	242	1.1e-74	259	KO:K03437	RNA methyltransferase, TrmH family		Yes
2755614917	411	49.39	1	411	1	409	0.0e+00	457	KO:K09808	lipoprotein-releasing system permease protein		Yes
2755614920	344	73.72	14	325	15	326	0.0e+00	557	KO:K06223	DNA adenine methylase [EC:2.1.1.72]	EC:2.1.1.72	Yes
2755614926	311	50.32	1	309	1	310	9.4e-112	371	KO:K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	EC:2.5.1.39	Yes
2755614927	187	68.09	3	187	5	192	7.1e-84	280	KO:K06287	septum formation protein		Yes
2755614929	138	61.06	25	137	5	117	7.8e-50	179	KO:K06996	uncharacterized protein		Yes
2755614932	856	70.04	12	856	1	849	0.0e+00	1340	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2755614935	111	60.91	1	110	3	109	2.3e-47	169	KO:K04755	ferredoxin, 2Fe-2S		Yes
2755614936	574	74.18	1	574	30	606	0.0e+00	1000	KO:K01835	phosphoglucomutase [EC:5.4.2.2]	EC:5.4.2.2	Yes
2755614938	165	66.88	1	157	1	157	3.4e-75	253	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.1.167	Yes
2755614938	165	66.88	1	157	1	157	3.4e-75	253	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.7.70	Yes
2755614939	342	46.33	1	339	1	341	7.9e-109	366	KO:K07027	uncharacterized protein		Yes
2755614940	283	54.55	1	282	1	282	6.9e-94	318	KO:K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	EC:6.3.2.1	Yes
2755614941	270	76.3	1	270	2	270	0.0e+00	483	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2755614942	417	87.05	1	417	1	417	0.0e+00	838	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2755614943	269	57.75	14	267	16	273	6.6e-107	354	KO:K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2755614945	220	64.89	1	216	1	225	1.4e-93	311	KO:K06997	PLP dependent protein		Yes
2755614947	334	68.28	2	332	4	329	0.0e+00	521	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2755614948	683	69.21	2	683	25	706	0.0e+00	1090	KO:K03655	ATP-dependent DNA helicase RecG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2755614953	296	77.39	14	296	2	284	0.0e+00	501	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2755614954	425	68.96	1	422	1	422	0.0e+00	675	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	Yes
2755614955	349	70.23	2	347	3	348	0.0e+00	578	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2755614958	379	79.95	1	379	1	379	0.0e+00	736	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:3.1.3.15	Yes
2755614958	379	79.95	1	379	1	379	0.0e+00	736	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:4.2.1.19	Yes
2755614960	479	77.15	1	476	1	471	0.0e+00	836	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2755614961	193	73.58	1	193	1	189	8.0e-102	332	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2755614962	330	80.61	1	330	1	330	0.0e+00	627	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2755614963	262	63.98	1	260	1	261	2.0e-109	360	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2755614964	212	62.56	1	211	1	210	1.2e-96	319	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2755614966	413	78.12	12	404	2	394	0.0e+00	721	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2755614967	262	70.23	1	262	1	256	3.3e-130	420	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2755614968	198	69.27	5	196	5	194	2.7e-94	311	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2755614970	252	87.3	1	252	1	252	0.0e+00	506	KO:K02500	cyclase [EC:4.1.3.-]	EC:4.1.3.-	Yes
2755614972	198	77.16	1	197	1	197	1.9e-112	363	KO:K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	EC:3.5.4.19	Yes
2755614972	198	77.16	1	197	1	197	1.9e-112	363	KO:K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	EC:3.6.1.31	Yes
2755614976	198	67.89	1	190	1	190	4.4e-98	322	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2755614977	65	82.81	1	64	1	64	1.5e-33	125	KO:K02970	small subunit ribosomal protein S21		Yes
2755614978	299	55.29	13	299	14	304	1.6e-105	352	KO:K03733	integrase/recombinase XerC		Yes
2755614979	99	76.77	1	99	1	99	7.4e-52	181	KO:K05808	putative sigma-54 modulation protein		Yes
2755614984	395	90.38	1	395	1	395	0.0e+00	821	KO:K02358	elongation factor Tu		Yes
2755614986	64	71.43	1	63	1	63	3.6e-27	107	KO:K03073	preprotein translocase subunit SecE		Yes
2755614987	201	74.74	13	201	4	188	4.8e-99	325	KO:K02601	transcriptional antiterminator NusG		Yes
2755614988	414	63.59	1	401	1	401	0.0e+00	618	KO:K08151	MFS transporter, DHA1 family, tetracycline resistance protein		Yes
2755614992	192	59.59	1	192	1	193	1.3e-78	265	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755614993	949	78.86	21	949	13	936	0.0e+00	1690	KO:K03701	excinuclease ABC subunit A		Yes
2755614994	72	93.06	1	72	1	72	9.0e-43	152	KO:K02518	translation initiation factor IF-1		Yes
2755614995	38	68.42	1	38	1	38	7.3e-16	72.1	KO:K02919	large subunit ribosomal protein L36		Yes
2755614996	126	87.3	1	126	1	126	1.1e-77	256	KO:K02952	small subunit ribosomal protein S13		Yes
2755614997	136	83.97	6	136	3	133	4.5e-79	261	KO:K02948	small subunit ribosomal protein S11		Yes
2755614998	201	80.1	1	201	1	201	2.1e-117	377	KO:K02986	small subunit ribosomal protein S4		Yes
2755614999	333	86.02	1	329	1	329	0.0e+00	649	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	Yes
2755615000	176	67.63	1	171	1	167	2.0e-69	239	KO:K02879	large subunit ribosomal protein L17		Yes
2755615001	366	74.11	1	366	1	367	0.0e+00	675	KO:K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2755615002	142	75.36	1	138	1	138	1.4e-75	252	KO:K03786	3-dehydroquinate dehydratase II [EC:4.2.1.10]	EC:4.2.1.10	Yes
2755615011	502	78.67	1	496	1	497	0.0e+00	928	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2755615011	502	78.67	1	496	1	497	0.0e+00	928	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2755615012	1506	83.26	1	1505	1	1501	0.0e+00	2940	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2755615012	1506	83.26	1	1505	1	1501	0.0e+00	2940	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2755615013	426	74.88	9	426	25	433	0.0e+00	733	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	Yes
2755615015	357	93.7	8	356	1	349	0.0e+00	756	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2755615016	204	75.38	11	204	1	195	4.2e-103	337	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2755615017	582	80.5	14	577	28	591	0.0e+00	1080	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2755615018	560	80.79	3	559	8	564	0.0e+00	1080	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2755615019	373	78.02	1	373	1	371	0.0e+00	679	KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	Yes
2755615020	484	50.21	5	479	3	476	0.0e+00	547	KO:K05776	molybdate transport system ATP-binding protein		Yes
2755615021	217	72.97	29	213	10	192	8.0e-98	323	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2755615021	217	72.97	29	213	10	192	8.0e-98	323	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2755615022	472	78.57	8	469	2	463	0.0e+00	840	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2755615022	472	78.57	8	469	2	463	0.0e+00	840	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2755615023	387	82.43	1	387	1	387	0.0e+00	734	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2755615025	458	72.12	1	450	1	448	0.0e+00	765	KO:K03320	ammonium transporter, Amt family		Yes
2755615026	1428	85.32	1	1428	1	1430	0.0e+00	2790	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2755615027	196	38	1	196	1	196	1.5e-41	160	KO:K06142	outer membrane protein		Yes
2755615028	477	68.49	1	476	1	474	0.0e+00	748	KO:K03294	basic amino acid/polyamine antiporter, APA family		Yes
2755615033	517	75.63	1	517	1	510	0.0e+00	903	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2755615036	325	69.85	1	325	1	325	0.0e+00	545	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2755615039	436	64.14	1	434	1	430	0.0e+00	641	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2755615040	327	66.56	15	322	1	308	0.0e+00	465	KO:K00872	homoserine kinase [EC:2.7.1.39]	EC:2.7.1.39	Yes
2755615041	815	68.71	1	811	1	813	0.0e+00	1280	KO:K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	EC:1.1.1.3	Yes
2755615041	815	68.71	1	811	1	813	0.0e+00	1280	KO:K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	EC:2.7.2.4	Yes
2755615042	856	64.55	7	856	9	859	0.0e+00	1280	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	Yes
2755615044	518	65.9	14	518	18	519	0.0e+00	805	KO:K03320	ammonium transporter, Amt family		Yes
2755615049	254	81.82	1	253	1	253	0.0e+00	469	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2755615051	337	80.18	3	335	4	336	0.0e+00	631	KO:K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]	EC:3.1.3.11	Yes
2755615054	221	50.24	1	205	1	204	1.3e-66	235	KO:K06201	copper homeostasis protein		Yes
2755615055	339	67.59	1	323	2	322	0.0e+00	510	KO:K01444	N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]	EC:3.5.1.26	Yes
2755615058	93	57.32	9	90	8	88	1.1e-27	111	KO:K19158	toxin YoeB [EC:3.1.-.-]	EC:3.1.-	Yes
2755615065	427	55.48	2	418	5	421	0.0e+00	532	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	Yes
2755615066	163	72.39	1	163	1	163	1.4e-82	274	KO:K09767	uncharacterized protein		Yes
2755615067	83	85.37	1	82	1	82	2.8e-48	169	KO:K02909	large subunit ribosomal protein L31		Yes
2755615072	146	35.03	7	145	19	171	3.8e-18	88	KO:K02636	cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]	EC:1.10.9.1	Yes
2755615074	153	52.67	2	149	39	186	2.0e-48	176	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755615076	429	73.19	1	429	1	429	0.0e+00	762	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
2755615077	280	57.42	21	275	1	256	1.3e-103	345	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	Yes
